stack_id,split,final_test_pass,final_test_fail,defect_type,defect_stage,label_available_time_utc,reliability_pass,reliability_sampled
S000426,train,1,0,none,none,2025-01-10T16:20:00Z,,0
S000427,train,1,0,none,none,2025-01-10T16:30:00Z,,0
S000428,train,1,0,none,none,2025-01-10T16:40:00Z,,0
S000429,train,1,0,none,none,2025-01-10T16:50:00Z,,0
S000430,train,1,0,none,none,2025-01-10T17:00:00Z,,0
S000431,train,1,0,none,none,2025-01-10T17:10:00Z,,0
S000432,train,1,0,none,none,2025-01-10T17:20:00Z,1,1
S000433,train,1,0,none,none,2025-01-10T17:30:00Z,1,1
S000434,train,1,0,none,none,2025-01-10T17:40:00Z,,0
S000435,train,1,0,none,none,2025-01-10T17:50:00Z,,0
S000436,train,1,0,none,none,2025-01-10T18:00:00Z,,0
S000437,train,1,0,none,none,2025-01-10T18:10:00Z,,0
S000438,train,1,0,none,none,2025-01-10T18:20:00Z,,0
S000439,train,1,0,none,none,2025-01-10T18:30:00Z,,0
S000440,train,1,0,none,none,2025-01-10T18:40:00Z,,0
S000441,train,1,0,none,none,2025-01-10T18:50:00Z,,0
S000442,train,1,0,none,none,2025-01-10T19:00:00Z,,0
S000443,train,1,0,none,none,2025-01-10T19:10:00Z,,0
S000444,train,1,0,none,none,2025-01-10T19:20:00Z,1,1
S000445,train,1,0,none,none,2025-01-10T15:40:00Z,,0
S000446,train,1,0,none,none,2025-01-10T15:50:00Z,,0
S000447,train,1,0,none,none,2025-01-10T16:00:00Z,,0
S000448,train,1,0,none,none,2025-01-10T16:10:00Z,1,1
S000449,train,1,0,none,none,2025-01-10T16:20:00Z,,0
S000450,train,0,1,delamination,molding,2025-01-10T16:30:00Z,,0
S000451,train,1,0,none,none,2025-01-10T16:40:00Z,1,1
S000452,train,1,0,none,none,2025-01-10T16:50:00Z,,0
S000453,train,1,0,none,none,2025-01-10T17:00:00Z,,0
S000454,train,1,0,none,none,2025-01-10T17:10:00Z,,0
S000455,train,1,0,none,none,2025-01-10T17:20:00Z,,0
S000456,train,1,0,none,none,2025-01-10T17:30:00Z,,0
S000457,train,1,0,none,none,2025-01-10T17:40:00Z,,0
S000458,train,1,0,none,none,2025-01-10T17:50:00Z,,0
S000459,train,1,0,none,none,2025-01-10T18:00:00Z,,0
S000460,train,0,1,warpage,assembly,2025-01-10T18:10:00Z,,0
S000461,train,1,0,none,none,2025-01-10T18:20:00Z,,0
S000462,train,1,0,none,none,2025-01-10T18:30:00Z,,0
S000463,train,1,0,none,none,2025-01-10T18:40:00Z,,0
S000464,train,1,0,none,none,2025-01-10T18:50:00Z,,0
S000465,train,1,0,none,none,2025-01-10T19:00:00Z,,0
S000466,train,1,0,none,none,2025-01-10T19:10:00Z,,0
S000467,train,1,0,none,none,2025-01-10T19:20:00Z,,0
S000468,train,1,0,none,none,2025-01-10T19:30:00Z,,0
S000469,train,1,0,none,none,2025-01-10T19:40:00Z,,0
S000470,train,1,0,none,none,2025-01-10T19:50:00Z,,0
S000471,train,1,0,none,none,2025-01-10T20:00:00Z,1,1
S000472,train,1,0,none,none,2025-01-10T20:10:00Z,,0
S000473,train,1,0,none,none,2025-01-10T20:20:00Z,1,1
S000474,train,1,0,none,none,2025-01-10T20:30:00Z,,0
S000475,train,1,0,none,none,2025-01-10T20:40:00Z,,0
S000476,train,1,0,none,none,2025-01-10T20:50:00Z,,0
S000477,train,0,1,warpage,assembly,2025-01-10T21:00:00Z,,0
S000478,train,1,0,none,none,2025-01-10T21:10:00Z,,0
S000479,train,1,0,none,none,2025-01-10T21:20:00Z,,0
S000480,train,1,0,none,none,2025-01-10T21:30:00Z,,0
S000481,train,1,0,none,none,2025-01-10T21:40:00Z,,0
S000482,train,1,0,none,none,2025-01-10T21:50:00Z,,0
S000483,train,1,0,none,none,2025-01-10T22:00:00Z,,0
S000484,train,1,0,none,none,2025-01-10T22:10:00Z,,0
S000485,train,1,0,none,none,2025-01-10T22:20:00Z,,0
S000486,train,1,0,none,none,2025-01-10T22:30:00Z,,0
S000487,train,1,0,none,none,2025-01-10T22:40:00Z,,0
S000488,train,1,0,none,none,2025-01-10T22:50:00Z,,0
S000489,train,1,0,none,none,2025-01-10T23:00:00Z,,0
S000490,train,1,0,none,none,2025-01-10T23:10:00Z,,0
S000491,train,1,0,none,none,2025-01-10T23:20:00Z,,0
S000492,train,1,0,none,none,2025-01-10T23:30:00Z,,0
S000493,train,1,0,none,none,2025-01-10T23:40:00Z,,0
S000494,train,1,0,none,none,2025-01-10T23:50:00Z,1,1
S000495,train,1,0,none,none,2025-01-11T00:00:00Z,1,1
S000496,train,1,0,none,none,2025-01-11T00:10:00Z,,0
S000497,train,1,0,none,none,2025-01-11T00:20:00Z,,0
S000498,train,1,0,none,none,2025-01-11T00:30:00Z,,0
S000499,train,1,0,none,none,2025-01-11T00:40:00Z,,0
S000500,train,1,0,none,none,2025-01-11T00:50:00Z,,0
S000501,train,1,0,none,none,2025-01-11T01:00:00Z,,0
S000502,train,1,0,none,none,2025-01-11T01:10:00Z,,0
S000503,train,1,0,none,none,2025-01-11T01:20:00Z,,0
S000504,train,1,0,none,none,2025-01-11T01:30:00Z,,0
S000505,train,1,0,none,none,2025-01-11T01:40:00Z,,0
S000506,train,1,0,none,none,2025-01-11T01:50:00Z,1,1
S000507,train,1,0,none,none,2025-01-11T02:00:00Z,,0
S000508,train,1,0,none,none,2025-01-11T02:10:00Z,,0
S000509,train,1,0,none,none,2025-01-11T02:20:00Z,,0
S000510,train,1,0,none,none,2025-01-11T02:30:00Z,,0
S000511,train,1,0,none,none,2025-01-11T02:40:00Z,1,1
S000512,train,1,0,none,none,2025-01-11T02:50:00Z,,0
S000513,train,1,0,none,none,2025-01-11T03:00:00Z,,0
S000514,train,1,0,none,none,2025-01-11T03:10:00Z,1,1
S000515,train,1,0,none,none,2025-01-11T03:20:00Z,,0
S000516,train,1,0,none,none,2025-01-11T03:30:00Z,1,1
S000517,train,1,0,none,none,2025-01-11T03:40:00Z,,0
S000518,train,1,0,none,none,2025-01-11T03:50:00Z,,0
S000519,train,1,0,none,none,2025-01-11T04:00:00Z,,0
S000520,train,1,0,none,none,2025-01-11T04:10:00Z,,0
S000521,train,1,0,none,none,2025-01-11T04:20:00Z,,0
S000522,train,1,0,none,none,2025-01-11T04:30:00Z,,0
S000523,train,1,0,none,none,2025-01-11T04:40:00Z,,0
S000524,train,1,0,none,none,2025-01-11T04:50:00Z,1,1
S000525,train,1,0,none,none,2025-01-11T05:00:00Z,,0
S000526,train,1,0,none,none,2025-01-11T05:10:00Z,,0
S000527,train,1,0,none,none,2025-01-11T05:20:00Z,,0
S000528,train,1,0,none,none,2025-01-11T05:30:00Z,,0
S000529,train,1,0,none,none,2025-01-11T05:40:00Z,1,1
S000530,train,1,0,none,none,2025-01-11T05:50:00Z,,0
S000531,train,1,0,none,none,2025-01-11T06:00:00Z,,0
S000532,train,1,0,none,none,2025-01-11T06:10:00Z,,0
S000533,train,1,0,none,none,2025-01-11T06:20:00Z,,0
S000534,train,1,0,none,none,2025-01-11T06:30:00Z,,0
S000535,train,1,0,none,none,2025-01-11T06:40:00Z,,0
S000536,train,1,0,none,none,2025-01-11T06:50:00Z,,0
S000537,train,1,0,none,none,2025-01-11T07:00:00Z,1,1
S000538,train,1,0,none,none,2025-01-11T07:10:00Z,1,1
S000539,train,1,0,none,none,2025-01-11T03:40:00Z,,0
S000540,train,1,0,none,none,2025-01-11T03:50:00Z,,0
S000541,train,1,0,none,none,2025-01-11T04:00:00Z,,0
S000542,train,1,0,none,none,2025-01-11T04:10:00Z,,0
S000543,train,0,1,underfill_void,molding,2025-01-11T04:20:00Z,,0
S000544,train,1,0,none,none,2025-01-11T04:30:00Z,1,1
S000545,train,1,0,none,none,2025-01-11T04:40:00Z,,0
S000546,train,1,0,none,none,2025-01-11T04:50:00Z,,0
S000547,train,1,0,none,none,2025-01-11T05:00:00Z,,0
S000548,train,1,0,none,none,2025-01-11T05:10:00Z,,0
S000549,train,1,0,none,none,2025-01-11T05:20:00Z,1,1
S000550,train,0,1,microbump_open_bridge,reflow,2025-01-11T05:30:00Z,,0
S000551,train,1,0,none,none,2025-01-11T05:40:00Z,,0
S000552,train,0,1,delamination,molding,2025-01-11T05:50:00Z,,0
S000553,train,1,0,none,none,2025-01-11T06:00:00Z,1,1
S000554,train,1,0,none,none,2025-01-11T06:10:00Z,,0
S000555,train,0,1,die_crack,handling,2025-01-11T06:20:00Z,,0
S000556,train,1,0,none,none,2025-01-11T06:30:00Z,,0
S000557,train,1,0,none,none,2025-01-11T06:40:00Z,,0
S000558,train,1,0,none,none,2025-01-11T06:50:00Z,1,1
S000559,train,1,0,none,none,2025-01-11T07:00:00Z,,0
S000560,train,1,0,none,none,2025-01-11T07:10:00Z,,0
S000561,train,1,0,none,none,2025-01-11T07:20:00Z,,0
S000562,train,1,0,none,none,2025-01-11T07:30:00Z,,0
S000563,train,1,0,none,none,2025-01-11T07:40:00Z,1,1
S000564,train,1,0,none,none,2025-01-11T07:50:00Z,,0
S000565,train,1,0,none,none,2025-01-11T08:00:00Z,,0
S000566,train,1,0,none,none,2025-01-11T08:10:00Z,,0
S000567,train,1,0,none,none,2025-01-11T08:20:00Z,,0
S000568,train,1,0,none,none,2025-01-11T08:30:00Z,0,1
S000569,train,1,0,none,none,2025-01-11T08:40:00Z,,0
S000570,train,1,0,none,none,2025-01-11T08:50:00Z,,0
S000571,train,1,0,none,none,2025-01-11T09:00:00Z,,0
S000572,train,1,0,none,none,2025-01-11T09:10:00Z,,0
S000573,train,1,0,none,none,2025-01-11T09:20:00Z,1,1
S000574,train,1,0,none,none,2025-01-11T09:30:00Z,,0
S000575,train,1,0,none,none,2025-01-11T09:40:00Z,,0
S000576,train,1,0,none,none,2025-01-11T09:50:00Z,,0
S000577,train,1,0,none,none,2025-01-11T10:00:00Z,1,1
S000578,train,1,0,none,none,2025-01-11T10:10:00Z,,0
S000579,train,1,0,none,none,2025-01-11T10:20:00Z,1,1
S000580,train,1,0,none,none,2025-01-11T10:30:00Z,,0
S000581,train,1,0,none,none,2025-01-11T10:40:00Z,1,1
S000582,train,1,0,none,none,2025-01-11T10:50:00Z,1,1
S000583,train,1,0,none,none,2025-01-11T11:00:00Z,,0
S000584,train,1,0,none,none,2025-01-11T11:10:00Z,,0
S000585,train,1,0,none,none,2025-01-11T11:20:00Z,,0
S000586,train,1,0,none,none,2025-01-11T11:30:00Z,,0
S000587,train,1,0,none,none,2025-01-11T11:40:00Z,,0
S000588,train,1,0,none,none,2025-01-11T11:50:00Z,1,1
S000589,train,1,0,none,none,2025-01-11T12:00:00Z,,0
S000590,train,1,0,none,none,2025-01-11T12:10:00Z,1,1
S000591,train,1,0,none,none,2025-01-11T12:20:00Z,,0
S000592,train,1,0,none,none,2025-01-11T12:30:00Z,,0
S000593,train,1,0,none,none,2025-01-11T12:40:00Z,,0
S000594,train,1,0,none,none,2025-01-11T12:50:00Z,,0
S000595,train,1,0,none,none,2025-01-11T13:00:00Z,,0
S000596,train,1,0,none,none,2025-01-11T13:10:00Z,,0
S000597,train,1,0,none,none,2025-01-11T13:20:00Z,,0
S000598,train,0,1,dram_electrical,dram_or_base,2025-01-11T13:30:00Z,,0
S000599,train,1,0,none,none,2025-01-11T13:40:00Z,,0
S000600,train,1,0,none,none,2025-01-11T13:50:00Z,,0
S000601,train,1,0,none,none,2025-01-11T14:00:00Z,,0
S000602,train,1,0,none,none,2025-01-11T14:10:00Z,,0
S000603,train,1,0,none,none,2025-01-11T14:20:00Z,,0
S000604,train,1,0,none,none,2025-01-11T14:30:00Z,,0
S000605,train,1,0,none,none,2025-01-11T14:40:00Z,,0
S000606,train,1,0,none,none,2025-01-11T14:50:00Z,1,1
S000607,train,1,0,none,none,2025-01-11T15:00:00Z,,0
S000608,train,1,0,none,none,2025-01-11T15:10:00Z,,0
S000609,train,1,0,none,none,2025-01-11T15:20:00Z,1,1
S000610,train,1,0,none,none,2025-01-11T15:30:00Z,,0
S000611,train,1,0,none,none,2025-01-11T15:40:00Z,,0
S000612,train,1,0,none,none,2025-01-11T15:50:00Z,,0
S000613,train,1,0,none,none,2025-01-11T16:00:00Z,,0
S000614,train,1,0,none,none,2025-01-11T16:10:00Z,,0
S000615,train,1,0,none,none,2025-01-11T16:20:00Z,,0
S000616,train,1,0,none,none,2025-01-11T16:30:00Z,1,1
S000617,train,1,0,none,none,2025-01-11T16:40:00Z,,0
S000618,train,1,0,none,none,2025-01-11T16:50:00Z,,0
S000619,train,1,0,none,none,2025-01-11T17:00:00Z,,0
S000620,train,1,0,none,none,2025-01-11T17:10:00Z,,0
S000621,train,1,0,none,none,2025-01-11T17:20:00Z,,0
S000622,train,1,0,none,none,2025-01-11T17:30:00Z,,0
S000623,train,1,0,none,none,2025-01-11T17:40:00Z,,0
S000624,train,1,0,none,none,2025-01-11T17:50:00Z,1,1
S000625,train,1,0,none,none,2025-01-11T18:00:00Z,,0
S000626,train,1,0,none,none,2025-01-11T18:10:00Z,,0
S000627,train,1,0,none,none,2025-01-11T18:20:00Z,,0
S000628,train,1,0,none,none,2025-01-11T18:30:00Z,,0
S000629,train,1,0,none,none,2025-01-11T18:40:00Z,,0
S000630,train,1,0,none,none,2025-01-11T18:50:00Z,1,1
S000631,train,1,0,none,none,2025-01-11T19:00:00Z,,0
S000632,train,1,0,none,none,2025-01-11T19:10:00Z,1,1
S000633,train,1,0,none,none,2025-01-11T19:20:00Z,,0
S000634,train,1,0,none,none,2025-01-11T19:30:00Z,1,1
S000635,train,1,0,none,none,2025-01-11T15:40:00Z,,0
S000636,train,1,0,none,none,2025-01-11T15:50:00Z,,0
S000637,train,1,0,none,none,2025-01-11T16:00:00Z,,0
S000638,train,1,0,none,none,2025-01-11T16:10:00Z,,0
S000639,train,1,0,none,none,2025-01-11T16:20:00Z,,0
S000640,train,1,0,none,none,2025-01-11T16:30:00Z,,0
S000641,train,0,1,warpage,assembly,2025-01-11T16:40:00Z,,0
S000642,train,1,0,none,none,2025-01-11T16:50:00Z,,0
S000643,train,1,0,none,none,2025-01-11T17:00:00Z,,0
S000644,train,1,0,none,none,2025-01-11T17:10:00Z,,0
S000645,train,1,0,none,none,2025-01-11T17:20:00Z,,0
S000646,train,1,0,none,none,2025-01-11T17:30:00Z,,0
S000647,train,1,0,none,none,2025-01-11T17:40:00Z,,0
S000648,train,1,0,none,none,2025-01-11T17:50:00Z,,0
S000649,train,1,0,none,none,2025-01-11T18:00:00Z,,0
S000650,train,1,0,none,none,2025-01-11T18:10:00Z,1,1
S000651,train,1,0,none,none,2025-01-11T18:20:00Z,,0
S000652,train,1,0,none,none,2025-01-11T18:30:00Z,,0
S000653,train,1,0,none,none,2025-01-11T18:40:00Z,,0
S000654,train,1,0,none,none,2025-01-11T18:50:00Z,,0
S000655,train,1,0,none,none,2025-01-11T19:00:00Z,1,1
S000656,train,1,0,none,none,2025-01-11T19:10:00Z,,0
S000657,train,1,0,none,none,2025-01-11T19:20:00Z,1,1
S000658,train,1,0,none,none,2025-01-11T19:30:00Z,,0
S000659,train,1,0,none,none,2025-01-11T19:40:00Z,,0
S000660,train,1,0,none,none,2025-01-11T19:50:00Z,,0
S000661,train,1,0,none,none,2025-01-11T20:00:00Z,,0
S000662,train,1,0,none,none,2025-01-11T20:10:00Z,,0
S000663,train,1,0,none,none,2025-01-11T20:20:00Z,,0
S000664,train,1,0,none,none,2025-01-11T20:30:00Z,,0
S000665,train,1,0,none,none,2025-01-11T20:40:00Z,1,1
S000666,train,1,0,none,none,2025-01-11T20:50:00Z,1,1
S000667,train,1,0,none,none,2025-01-11T21:00:00Z,,0
S000668,train,1,0,none,none,2025-01-11T21:10:00Z,1,1
S000669,train,1,0,none,none,2025-01-11T21:20:00Z,,0
S000670,train,1,0,none,none,2025-01-11T21:30:00Z,,0
S000671,train,1,0,none,none,2025-01-11T21:40:00Z,,0
S000672,train,1,0,none,none,2025-01-11T21:50:00Z,,0
S000673,train,1,0,none,none,2025-01-11T22:00:00Z,1,1
S000674,train,1,0,none,none,2025-01-11T22:10:00Z,1,1
S000675,train,1,0,none,none,2025-01-11T22:20:00Z,1,1
S000676,train,1,0,none,none,2025-01-11T22:30:00Z,,0
S000677,train,1,0,none,none,2025-01-11T22:40:00Z,,0
S000678,train,1,0,none,none,2025-01-11T22:50:00Z,1,1
S000679,train,1,0,none,none,2025-01-11T23:00:00Z,1,1
S000680,train,1,0,none,none,2025-01-11T23:10:00Z,,0
S000681,train,1,0,none,none,2025-01-11T23:20:00Z,,0
S000682,train,1,0,none,none,2025-01-11T23:30:00Z,,0
S000683,train,1,0,none,none,2025-01-11T23:40:00Z,,0
S000684,train,1,0,none,none,2025-01-11T23:50:00Z,,0
S000685,train,1,0,none,none,2025-01-12T00:00:00Z,,0
S000686,train,1,0,none,none,2025-01-12T00:10:00Z,1,1
S000687,train,1,0,none,none,2025-01-12T00:20:00Z,1,1
S000688,train,1,0,none,none,2025-01-12T00:30:00Z,,0
S000689,train,1,0,none,none,2025-01-12T00:40:00Z,,0
S000690,train,1,0,none,none,2025-01-12T00:50:00Z,,0
S000691,train,1,0,none,none,2025-01-12T01:00:00Z,,0
S000692,train,1,0,none,none,2025-01-12T01:10:00Z,,0
S000693,train,1,0,none,none,2025-01-12T01:20:00Z,,0
S000694,train,1,0,none,none,2025-01-12T01:30:00Z,1,1
S000695,train,0,1,warpage,assembly,2025-01-12T01:40:00Z,,0
S000696,train,1,0,none,none,2025-01-12T01:50:00Z,,0
S000697,train,1,0,none,none,2025-01-12T02:00:00Z,1,1
S000698,train,1,0,none,none,2025-01-12T02:10:00Z,,0
S000699,train,1,0,none,none,2025-01-12T02:20:00Z,,0
S000700,train,1,0,none,none,2025-01-12T03:40:00Z,,0
S000701,train,1,0,none,none,2025-01-12T03:50:00Z,,0
S000702,train,1,0,none,none,2025-01-12T04:00:00Z,,0
S000703,train,1,0,none,none,2025-01-12T04:10:00Z,,0
S000704,train,1,0,none,none,2025-01-12T04:20:00Z,,0
S000705,train,1,0,none,none,2025-01-12T04:30:00Z,,0
S000706,train,1,0,none,none,2025-01-12T04:40:00Z,,0
S000707,train,1,0,none,none,2025-01-12T04:50:00Z,,0
S000708,train,1,0,none,none,2025-01-12T05:00:00Z,,0
S000709,train,1,0,none,none,2025-01-12T05:10:00Z,,0
S000710,train,1,0,none,none,2025-01-12T05:20:00Z,,0
S000711,train,1,0,none,none,2025-01-12T05:30:00Z,,0
S000712,train,1,0,none,none,2025-01-12T05:40:00Z,,0
S000713,train,1,0,none,none,2025-01-12T05:50:00Z,,0
S000714,train,1,0,none,none,2025-01-12T06:00:00Z,,0
S000715,train,1,0,none,none,2025-01-12T06:10:00Z,,0
S000716,train,1,0,none,none,2025-01-12T06:20:00Z,,0
S000717,train,1,0,none,none,2025-01-12T06:30:00Z,,0
S000718,train,1,0,none,none,2025-01-12T06:40:00Z,,0
S000719,train,1,0,none,none,2025-01-12T06:50:00Z,1,1
S000720,train,1,0,none,none,2025-01-12T07:00:00Z,,0
S000721,train,1,0,none,none,2025-01-12T07:10:00Z,,0
S000722,train,1,0,none,none,2025-01-12T07:20:00Z,,0
S000723,train,1,0,none,none,2025-01-12T07:30:00Z,0,1
S000724,train,1,0,none,none,2025-01-12T07:40:00Z,,0
S000725,train,1,0,none,none,2025-01-12T07:50:00Z,,0
S000726,train,1,0,none,none,2025-01-12T08:00:00Z,,0
S000727,train,1,0,none,none,2025-01-12T08:10:00Z,,0
S000728,train,1,0,none,none,2025-01-12T08:20:00Z,,0
S000729,train,1,0,none,none,2025-01-12T08:30:00Z,,0
S000730,train,1,0,none,none,2025-01-12T08:40:00Z,,0
S000731,train,1,0,none,none,2025-01-12T08:50:00Z,,0
S000732,train,1,0,none,none,2025-01-12T09:00:00Z,1,1
S000733,train,1,0,none,none,2025-01-12T09:10:00Z,,0
S000734,train,1,0,none,none,2025-01-12T09:20:00Z,1,1
S000735,train,1,0,none,none,2025-01-12T09:30:00Z,1,1
S000736,train,1,0,none,none,2025-01-12T09:40:00Z,,0
S000737,train,1,0,none,none,2025-01-12T09:50:00Z,,0
S000738,train,1,0,none,none,2025-01-12T10:00:00Z,,0
S000739,train,1,0,none,none,2025-01-12T10:10:00Z,,0
S000740,train,1,0,none,none,2025-01-12T10:20:00Z,,0
S000741,train,1,0,none,none,2025-01-12T10:30:00Z,,0
S000742,train,1,0,none,none,2025-01-12T10:40:00Z,,0
S000743,train,1,0,none,none,2025-01-12T10:50:00Z,1,1
S000744,train,1,0,none,none,2025-01-12T11:00:00Z,,0
S000745,train,1,0,none,none,2025-01-12T11:10:00Z,,0
S000746,train,1,0,none,none,2025-01-12T11:20:00Z,,0
S000747,train,1,0,none,none,2025-01-12T11:30:00Z,,0
S000748,train,1,0,none,none,2025-01-12T11:40:00Z,1,1
S000749,train,1,0,none,none,2025-01-12T11:50:00Z,,0
S000750,train,1,0,none,none,2025-01-12T12:00:00Z,,0
S000751,train,1,0,none,none,2025-01-12T12:10:00Z,1,1
S000752,train,1,0,none,none,2025-01-12T12:20:00Z,,0
S000753,train,1,0,none,none,2025-01-12T12:30:00Z,1,1
S000754,train,1,0,none,none,2025-01-12T12:40:00Z,,0
S000755,train,1,0,none,none,2025-01-12T12:50:00Z,1,1
S000756,train,1,0,none,none,2025-01-12T13:00:00Z,,0
S000757,train,1,0,none,none,2025-01-12T13:10:00Z,,0
S000758,train,1,0,none,none,2025-01-12T13:20:00Z,,0
S000759,train,1,0,none,none,2025-01-12T13:30:00Z,,0
S000760,train,1,0,none,none,2025-01-12T13:40:00Z,1,1
S000761,train,1,0,none,none,2025-01-12T13:50:00Z,,0
S000762,train,1,0,none,none,2025-01-12T14:00:00Z,,0
S000763,train,1,0,none,none,2025-01-12T14:10:00Z,,0
S000764,train,1,0,none,none,2025-01-12T14:20:00Z,,0
S000765,train,1,0,none,none,2025-01-12T14:30:00Z,,0
S000766,train,1,0,none,none,2025-01-12T14:40:00Z,,0
S000767,train,1,0,none,none,2025-01-12T14:50:00Z,,0
S000768,train,1,0,none,none,2025-01-12T15:00:00Z,,0
S000769,train,1,0,none,none,2025-01-12T15:10:00Z,,0
S000770,train,0,1,underfill_void,molding,2025-01-12T15:20:00Z,,0
S000771,train,1,0,none,none,2025-01-12T15:30:00Z,,0
S000772,train,1,0,none,none,2025-01-12T15:40:00Z,,0
S000773,train,1,0,none,none,2025-01-12T15:50:00Z,1,1
S000774,train,1,0,none,none,2025-01-12T16:00:00Z,,0
S000775,train,1,0,none,none,2025-01-12T16:10:00Z,,0
S000776,train,1,0,none,none,2025-01-12T16:20:00Z,,0
S000777,train,1,0,none,none,2025-01-12T16:30:00Z,,0
S000778,train,1,0,none,none,2025-01-12T16:40:00Z,,0
S000779,train,1,0,none,none,2025-01-12T16:50:00Z,,0
S000780,train,1,0,none,none,2025-01-12T17:00:00Z,,0
S000781,train,1,0,none,none,2025-01-12T17:10:00Z,,0
S000782,train,1,0,none,none,2025-01-12T17:20:00Z,,0
S000783,train,1,0,none,none,2025-01-12T17:30:00Z,,0
S000784,train,1,0,none,none,2025-01-12T17:40:00Z,1,1
S000785,train,1,0,none,none,2025-01-12T17:50:00Z,,0
S000786,train,1,0,none,none,2025-01-12T18:00:00Z,,0
S000787,train,1,0,none,none,2025-01-12T18:10:00Z,,0
S000788,train,1,0,none,none,2025-01-12T18:20:00Z,,0
S000789,train,1,0,none,none,2025-01-12T18:30:00Z,,0
S000790,train,1,0,none,none,2025-01-12T18:40:00Z,,0
S000791,train,1,0,none,none,2025-01-12T18:50:00Z,1,1
S000792,train,1,0,none,none,2025-01-12T19:00:00Z,,0
S000793,train,1,0,none,none,2025-01-12T19:10:00Z,,0
S000794,train,1,0,none,none,2025-01-12T19:20:00Z,,0
S000795,train,1,0,none,none,2025-01-12T19:30:00Z,,0
S000796,train,1,0,none,none,2025-01-12T19:40:00Z,,0
S000797,train,1,0,none,none,2025-01-12T15:40:00Z,0,1
S000798,train,1,0,none,none,2025-01-12T15:50:00Z,,0
S000799,train,1,0,none,none,2025-01-12T16:00:00Z,1,1
S000800,train,0,1,microbump_open_bridge,reflow,2025-01-12T16:10:00Z,,0
S000801,train,1,0,none,none,2025-01-12T16:20:00Z,,0
S000802,train,0,1,microbump_open_bridge,reflow,2025-01-12T16:30:00Z,,0
S000803,train,1,0,none,none,2025-01-12T16:40:00Z,1,1
S000804,train,1,0,none,none,2025-01-12T16:50:00Z,,0
S000805,train,1,0,none,none,2025-01-12T17:00:00Z,,0
S000806,train,1,0,none,none,2025-01-12T17:10:00Z,1,1
S000807,train,1,0,none,none,2025-01-12T17:20:00Z,,0
S000808,train,1,0,none,none,2025-01-12T17:30:00Z,,0
S000809,train,1,0,none,none,2025-01-12T17:40:00Z,1,1
S000810,train,1,0,none,none,2025-01-12T17:50:00Z,,0
S000811,train,1,0,none,none,2025-01-12T18:00:00Z,,0
S000812,train,1,0,none,none,2025-01-12T18:10:00Z,1,1
S000813,train,1,0,none,none,2025-01-12T18:20:00Z,,0
S000814,train,1,0,none,none,2025-01-12T18:30:00Z,,0
S000815,train,1,0,none,none,2025-01-12T18:40:00Z,,0
S000816,train,1,0,none,none,2025-01-12T18:50:00Z,1,1
S000817,train,0,1,delamination,molding,2025-01-12T19:00:00Z,,0
S000818,train,1,0,none,none,2025-01-12T19:10:00Z,,0
S000819,train,1,0,none,none,2025-01-12T19:20:00Z,,0
S000820,train,1,0,none,none,2025-01-12T19:30:00Z,,0
S000821,train,1,0,none,none,2025-01-12T19:40:00Z,,0
S000822,train,1,0,none,none,2025-01-12T19:50:00Z,,0
S000823,train,1,0,none,none,2025-01-12T20:00:00Z,,0
S000824,train,1,0,none,none,2025-01-12T20:10:00Z,,0
S000825,train,1,0,none,none,2025-01-12T20:20:00Z,,0
S000826,train,1,0,none,none,2025-01-12T20:30:00Z,1,1
S000827,train,1,0,none,none,2025-01-12T20:40:00Z,,0
S000828,train,1,0,none,none,2025-01-12T20:50:00Z,,0
S000829,train,1,0,none,none,2025-01-12T21:00:00Z,,0
S000830,train,1,0,none,none,2025-01-12T21:10:00Z,,0
S000831,train,1,0,none,none,2025-01-12T21:20:00Z,,0
S000832,train,1,0,none,none,2025-01-12T21:30:00Z,,0
S000833,train,1,0,none,none,2025-01-12T21:40:00Z,,0
S000834,train,1,0,none,none,2025-01-12T21:50:00Z,,0
S000835,train,1,0,none,none,2025-01-12T22:00:00Z,1,1
S000836,train,1,0,none,none,2025-01-12T22:10:00Z,,0
S000837,train,1,0,none,none,2025-01-12T22:20:00Z,,0
S000838,train,1,0,none,none,2025-01-12T22:30:00Z,,0
S000839,train,1,0,none,none,2025-01-12T22:40:00Z,,0
S000840,train,1,0,none,none,2025-01-12T22:50:00Z,1,1
S000841,train,1,0,none,none,2025-01-12T23:00:00Z,,0
S000842,train,1,0,none,none,2025-01-12T23:10:00Z,,0
S000843,train,1,0,none,none,2025-01-12T23:20:00Z,,0
S000844,train,1,0,none,none,2025-01-12T23:30:00Z,,0
S000845,train,1,0,none,none,2025-01-12T23:40:00Z,1,1
S000846,train,1,0,none,none,2025-01-12T23:50:00Z,,0
S000847,train,1,0,none,none,2025-01-13T00:00:00Z,,0
S000848,train,1,0,none,none,2025-01-13T00:10:00Z,,0
S000849,train,1,0,none,none,2025-01-13T00:20:00Z,1,1
