stack_id,lot_id,split,stack_layer_count,capacity_gb,assembly_tool_id,feature_available_time_utc,stack_height_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,core_thickness_mean_um,core_thickness_std_um,core_warpage_max_um,core_ttv_mean_um,core_leakage_mean_ua,core_repair_count_sum,core_particle_count_sum,core_tsv_resistance_mean_mohm,core_tsv_resistance_max_mohm,core_bump_coplanarity_max_um,n_source_wafers,n_dies_with_detailed_metrology,sampled_core_tsv_void_mean_pct,sampled_core_cd_mean_nm,base_leakage_current_ua,base_die_thickness_um,final_test_fail
S000066,L0002,train,12,36,ASSEMBLY_T04,2025-01-07T16:00:00Z,609.04742,12.932348,0.44276521,1.5197802,8.7310502,6.9807221,2.4621074,242.15808,61.185848,1.4991482,174.80146,58.626871,0.16459715,0.28064463,13.753887,77,31.127016,0.13519737,1.6484105,0.92261772,0.61992703,7,4,30.330399,32.138965,0.74076998,11,2,0.22895648,23.665895,1.3476703,49.802184,0
S000067,L0002,train,12,36,ASSEMBLY_T05,2025-01-07T16:10:00Z,610.23144,13.059618,0.40021446,0.31381505,9.5281946,6.8454285,2.2300718,243.75449,52.058785,1.604149,175.59969,59.238953,0.22227864,0.22151411,13.143085,78,31.078233,0.18702287,1.255095,0.8064803,0.7316622,6,4,30.036974,31.279636,0.65224322,9,3,0.25975483,23.986812,0.87650026,50.60845,0
S000068,L0002,train,12,36,ASSEMBLY_T06,2025-01-07T16:20:00Z,608.60027,12.994363,0.45892072,1.2238742,8.3242263,7.2000559,2.2812731,246.97232,60.055316,1.4803854,174.31364,60.222958,0.24023078,0.047732167,11.655769,79,31.038163,0.31526197,1.346946,0.93392485,0.73412089,9,5,29.600751,31.04116,0.71543963,12,2,0.23719627,24.030841,0.92426885,49.728385,0
S000069,L0002,train,12,36,ASSEMBLY_T01,2025-01-07T16:30:00Z,610.29683,13.006805,0.455876,1.5520396,9.3979265,7.0641802,2.7234103,246.58949,62.075517,1.6261538,173.2743,59.129692,0.48396422,0.31406392,13.194853,80,31.212505,0.28753591,1.9408893,0.89746157,0.7844142,11,8,30.859722,31.542732,0.77363784,9,3,0.64298398,24.145559,1.1803365,49.945195,0
S000070,L0002,train,12,36,ASSEMBLY_T02,2025-01-07T16:40:00Z,610.76433,13.027325,0.5728563,2.1460173,9.3671231,6.9095969,2.3835462,244.54074,55.535218,1.4284921,175.11547,57.281717,0.12049458,0.15370243,13.341111,81,31.21401,0.3395771,1.3655445,0.8818438,0.75301333,9,5,30.726704,32.184982,0.67818255,10,3,0.25903281,23.858535,0.92643419,50.390528,0
S000071,L0002,train,12,36,ASSEMBLY_T03,2025-01-07T16:50:00Z,608.49799,13.084071,0.830374,1.6623467,9.7701193,7.2498426,2.9850869,247.51766,55.015914,1.5349505,175.24438,56.887001,0.24779105,0.16410413,15.588523,82,31.044559,0.23971691,1.3637603,0.88653683,0.77724395,16,7,30.42589,31.075179,0.67112757,10,1,0.32213634,24.199868,1.1786532,49.545731,0
S000072,L0002,train,12,36,ASSEMBLY_T04,2025-01-07T17:00:00Z,612.15136,12.972007,1.1461373,0.079339713,11.970554,7.192412,2.2229648,247.00955,54.31215,1.4649636,175.53478,60.312815,0.39201689,0.074247015,12.381449,83,31.359698,0.30124213,1.5036313,0.9096322,0.72902872,13,6,30.190074,31.301531,0.68894584,10,1,0.36929159,23.642748,1.435228,49.939326,0
S000073,L0002,train,12,36,ASSEMBLY_T05,2025-01-07T17:10:00Z,610.28566,12.892693,0.77854274,1.0137499,8.6703447,7.060995,2.2624765,241.80504,54.939937,1.531215,172.36144,57.982817,0.24416941,0.082875633,11.695265,84,31.255506,0.34636846,1.4065973,0.8941,0.720154,9,4,30.736206,32.809281,0.76636285,12,1,0.20860211,23.627574,1.1806213,50.413538,0
S000074,L0002,train,12,36,ASSEMBLY_T06,2025-01-07T17:20:00Z,609.99253,12.979401,0.59379818,1.898003,9.3137999,7.2080441,3.3741224,247.64731,61.740339,1.5257985,176.91803,61.400309,0.19749464,0.11240019,16.415436,85,31.083249,0.23059037,1.5648436,0.87441147,0.84326661,9,6,30.531376,32.132646,0.74872265,10,3,0.37573757,24.028946,1.4117409,49.959587,0
S000075,L0002,train,12,36,ASSEMBLY_T01,2025-01-07T17:30:00Z,611.34849,13.017064,0.63084899,2.591668,10.108066,7.1176008,3.4530807,239.9119,59.805417,1.3511909,175.45841,54.950539,0.42733412,0.38509725,18.143967,86,31.168942,0.20541585,1.345881,0.84068206,0.69342669,8,7,30.430757,31.707481,0.62982284,10,1,0.35853435,24.067891,1.1033009,49.915181,0
S000076,L0002,train,12,36,ASSEMBLY_T02,2025-01-07T17:40:00Z,608.07491,12.98236,0.60968188,1.7075359,8.4758145,7.162994,2.3935115,243.58838,52.298535,1.4685986,175.19035,61.402234,0.28498236,0.044091093,12.073859,87,31.052897,0.31491553,1.6493868,0.93638101,0.72013499,15,3,30.566596,32.386286,0.72884389,10,2,0.5066335,23.97957,1.1403333,49.348838,0
S000077,L0002,train,12,36,ASSEMBLY_T03,2025-01-07T17:50:00Z,612.17864,12.998799,0.60111181,2.0810067,9.4667599,7.0828958,2.8014818,246.72399,57.272957,1.403214,174.64103,60.824234,0.21635879,0.25746155,15.958642,88,31.341801,0.3709549,1.3841645,0.88866561,0.80063287,7,6,30.522697,32.129455,0.70905117,9,4,0.39980252,24.033613,0.90826616,49.716331,0
S000078,L0002,train,12,36,ASSEMBLY_T04,2025-01-07T18:00:00Z,610.55804,13.055053,0.38469904,0.70852105,9.3304678,6.9098046,3.1887532,242.25687,56.483462,1.531834,175.18825,62.454511,0.67219437,0.23323318,14.612139,89,31.192468,0.31788314,1.494562,0.82371644,0.78341202,5,2,30.072947,33.175494,0.73551015,10,4,0.44229397,24.045413,1.1757024,49.508877,0
S000079,L0002,train,12,36,ASSEMBLY_T05,2025-01-07T18:10:00Z,606.75358,12.989261,0.55427317,1.5881921,11.084474,7.1011302,3.8659425,246.407,61.831047,1.5338315,175.94315,59.131102,0.3228393,0.096184695,16.367531,90,31.030253,0.27830047,1.3928715,0.89596425,0.69602613,5,3,30.168636,31.952387,0.68354156,11,3,0.28500832,23.900632,1.1029398,49.497278,0
S000080,L0002,train,12,36,ASSEMBLY_T06,2025-01-07T18:20:00Z,608.45238,12.952605,0.52776269,0.98332483,9.6059993,6.8782479,3.2514178,244.17953,54.748895,1.4971859,175.04431,60.327361,0.26188903,0.034010249,12.058292,91,31.127111,0.28585831,1.4466244,0.88292405,0.68726048,9,3,30.691581,32.68218,0.67796852,10,2,0.22700585,23.602074,1.4809236,49.898915,0
S000081,L0002,train,12,36,ASSEMBLY_T01,2025-01-07T18:30:00Z,609.48386,12.969385,0.76692149,1.7982227,10.174778,7.4946819,3.687636,245.20191,53.345189,1.5359704,175.05342,60.294039,0.43260967,0.05017675,14.243292,92,31.208231,0.21921756,1.6030705,0.90568619,0.76685792,7,6,30.497246,33.24653,0.72227914,10,4,0.32731578,23.904378,0.982857,50.338299,0
S000082,L0002,train,12,36,ASSEMBLY_T02,2025-01-07T18:40:00Z,609.94721,12.976489,0.55827038,0.87587727,9.0760414,7.2210289,2.6847404,246.69337,56.539428,1.543967,175.80124,58.491897,0.22732264,0.070434416,12.167893,93,31.171564,0.41969598,1.3100517,0.91038645,0.6757895,11,3,30.448411,32.350525,0.69997643,9,4,0.39248768,23.947772,1.3121119,50.574206,0
S000083,L0002,train,12,36,ASSEMBLY_T03,2025-01-07T18:50:00Z,609.07167,13.002229,0.63975664,1.9902398,9.8944151,7.2720266,3.3026144,246.10195,51.440897,1.6350884,175.97029,57.838095,0.28247728,0.10253301,12.441966,94,31.079762,0.3666767,1.2400827,0.90592203,0.72365619,5,8,30.586939,32.322035,0.6861669,11,5,0.26532386,23.966221,1.2686045,50.147389,0
S000084,L0002,train,12,36,ASSEMBLY_T04,2025-01-07T19:00:00Z,609.16509,12.935702,0.65479701,3.3183366,11.698019,7.8048397,3.9859661,247.45986,58.109643,1.6245263,176.78291,62.209941,0.98759211,0.42703619,17.996146,95,31.127147,0.29347912,1.3534658,0.98109857,0.71270794,13,6,30.84635,33.214911,0.79195338,10,2,0.18741721,23.805888,1.269999,50.478152,1
S000085,L0002,train,12,36,ASSEMBLY_T05,2025-01-07T19:10:00Z,610.02476,12.988105,0.547007,0.6083417,9.1939584,7.0649104,2.0598501,245.63057,56.114271,1.4440105,175.53872,55.305006,0.25875463,0.11404785,11.38755,96,31.168542,0.32720087,1.3216614,0.83174728,0.66447689,10,6,30.963822,32.442391,0.74766416,8,2,0.1693648,24.0604,0.76361909,50.016302,0
S000086,L0002,train,12,36,ASSEMBLY_T06,2025-01-07T19:20:00Z,611.07808,12.962913,0.50273302,0.9627084,9.7934631,6.6444298,2.3877282,243.44317,51.960294,1.4026579,175.44745,57.780947,0.17686917,0.20197062,11.014228,97,31.138201,0.40251463,1.4482377,0.95678182,0.70085469,12,9,29.953984,31.706098,0.64181665,11,1,0.28744481,24.357903,1.1543617,50.633363,0
S000087,L0002,train,12,36,ASSEMBLY_T01,2025-01-07T19:30:00Z,610.76072,13.076609,0.54502094,1.6779475,9.1697303,7.4269315,2.9449946,246.43814,58.679574,1.5068401,176.90347,62.048974,0.36075181,0.26736899,14.81042,98,31.175913,0.25158751,1.3153868,0.84915931,0.75157656,9,8,30.700767,32.591952,0.67242665,11,3,0.17565597,23.587894,1.0994055,49.779367,0
S000088,L0002,train,12,36,ASSEMBLY_T02,2025-01-07T19:40:00Z,611.49173,13.010752,0.72671796,0.89031798,9.6514585,7.0234484,2.1131501,244.1102,59.296314,1.4695004,174.93318,57.703228,0.32012522,0.071581565,12.114012,99,31.261072,0.40133214,1.2864105,0.87181444,0.80265732,14,4,30.126094,31.882431,0.79437105,8,4,0.2456473,23.980743,1.0335948,50.098582,1
S000089,L0002,train,12,36,ASSEMBLY_T03,2025-01-07T19:50:00Z,609.0325,13.010904,0.53083873,2.0077203,10.075123,7.4164148,2.9248317,244.00959,59.45371,1.4628323,175.98011,61.00988,0.54083855,0.17961125,16.289926,100,31.108453,0.27383395,1.4437295,0.81423945,0.67022084,6,4,29.79776,31.108069,0.76641616,11,2,0.19288304,23.862233,1.5332125,49.045758,0
S000090,L0002,train,12,36,ASSEMBLY_T04,2025-01-07T20:00:00Z,608.97321,12.927739,0.94651859,4.773437,9.7578236,7.4435975,5.3642395,245.83248,58.123454,1.3986684,177.05265,59.450164,0.84194203,0.33068941,18.322848,101,31.089445,0.17759071,1.4141589,0.91139565,0.68112196,12,4,29.599184,31.291634,0.70736419,11,4,0.33976505,23.917061,0.88359091,50.013369,0
S000091,L0002,train,12,36,ASSEMBLY_T05,2025-01-07T20:10:00Z,609.60826,13.065748,0.52942898,0.81631587,8.9735075,6.8701186,2.1761033,245.7026,60.509639,1.5669073,174.10589,60.317627,0.2906557,0.16579669,12.845616,102,31.048243,0.26544615,1.3023436,0.90046409,0.76069583,10,7,29.506965,31.246787,0.68132867,10,2,0.24865621,23.696068,1.4040995,50.400405,0
S000092,L0002,train,12,36,ASSEMBLY_T06,2025-01-07T20:20:00Z,609.96427,13.001651,0.56695004,1.4028445,10.401223,7.3231009,2.9614209,244.73226,54.433252,1.4936541,175.22237,57.683547,0.29157261,0.14725821,13.566194,103,31.223541,0.40986812,1.5099436,0.90807185,0.70004372,7,4,30.238897,31.643931,0.75236786,11,4,0.54892823,24.110567,1.6170746,49.183353,0
S000093,L0002,train,12,36,ASSEMBLY_T01,2025-01-07T20:30:00Z,607.80375,12.987951,0.51451762,1.7411743,10.169828,7.1077125,2.6868661,247.37355,51.899446,1.3977575,175.32236,59.755418,0.26686882,0.29440865,14.145576,104,31.051729,0.2733862,1.5286455,0.86899614,0.71559968,3,5,30.844281,32.822795,0.75483815,12,2,0.27657787,24.615083,1.2059605,49.554591,0
S000094,L0002,train,12,36,ASSEMBLY_T02,2025-01-07T20:40:00Z,611.79408,13.065787,0.74329636,0.98246239,8.8123983,6.9205343,2.787615,245.68644,59.376382,1.5779952,174.69885,60.683667,0.29890662,0.064420621,11.467402,105,31.163753,0.26515029,1.5175299,0.94159409,0.72122312,16,3,30.771655,33.071126,0.81695443,12,1,0.64076729,24.160336,1.5975812,50.17884,0
S000095,L0002,train,12,36,ASSEMBLY_T03,2025-01-07T20:50:00Z,610.79406,13.024911,0.78037522,4.9284455,11.266326,7.7565579,4.443342,247.42623,65.72217,1.4419567,176.85623,62.655991,1.3526558,0.64981354,19.978605,106,31.21316,0.25458746,1.3413169,0.87715133,0.65939504,12,4,30.226285,32.053349,0.77743873,10,2,0.28641341,23.974775,1.5828497,50.299974,0
S000096,L0002,train,12,36,ASSEMBLY_T04,2025-01-07T21:00:00Z,608.125,12.885349,0.51674137,2.4842927,8.7669387,6.960687,3.1122506,243.56493,59.422853,1.5490927,176.20468,57.961153,0.27857796,0.1123766,15.013064,107,31.132135,0.26102873,1.4840696,0.94232867,0.68168761,5,1,30.413049,32.460222,0.73396977,11,2,0.71573948,24.187701,0.95784098,50.06019,0
S000097,L0002,train,12,36,ASSEMBLY_T05,2025-01-07T21:10:00Z,608.31644,13.007701,0.66956451,0.1921361,8.5622627,7.1913841,2.2594896,244.28635,61.168267,1.5093042,175.13277,62.814745,0.25308421,0.099602388,13.298854,108,31.012148,0.35295963,1.5087926,0.94841448,0.69356671,11,5,30.230548,31.950946,0.74688913,10,5,0.37210947,23.808614,1.1956176,50.22111,0
S000098,L0002,train,12,36,ASSEMBLY_T06,2025-01-07T21:20:00Z,610.12669,12.940646,0.8546346,2.0181778,9.9185002,6.798155,2.143741,244.23487,52.795288,1.5351308,174.44446,61.871503,0.55751845,0.15702318,14.716001,109,31.19917,0.27270396,1.3521154,0.89272818,0.75345054,10,6,30.068897,32.619243,0.75499392,10,1,0.44619643,24.611168,1.795444,49.65213,0
S000099,L0002,train,12,36,ASSEMBLY_T01,2025-01-07T21:30:00Z,610.27167,13.039455,0.44078901,1.9613564,9.1193235,7.2435466,2.7104729,249.69489,59.014798,1.4256711,175.92687,58.634074,0.17145567,0.14292482,15.358377,110,31.136337,0.34568897,1.426459,0.91662955,0.70501607,9,4,30.334362,31.469309,0.69950285,11,0,,,1.7213273,50.284307,0
S000100,L0002,train,12,36,ASSEMBLY_T02,2025-01-07T21:40:00Z,610.54099,13.036888,0.80346084,4.3962788,11.352266,7.3598084,3.4995496,248.14967,60.340053,1.5662371,174.81202,62.843399,0.3284643,0.19807366,20.330489,111,31.136258,0.29025338,1.4961418,0.878617,0.85845402,14,5,30.293831,31.307336,0.74530128,9,2,0.15716036,23.509414,1.1340145,49.863308,0
S000101,L0002,train,12,36,ASSEMBLY_T03,2025-01-07T21:50:00Z,609.25146,12.970257,0.53348253,1.8263714,11.776572,7.3443599,3.1123722,247.63179,60.770831,1.4034256,177.3835,60.212339,0.24152677,0.11508029,13.347818,112,31.160225,0.3397445,1.4642547,0.86138404,0.77523859,10,7,30.085251,32.373602,0.790792,10,2,0.36130722,24.241892,0.94941472,49.849446,0
S000102,L0002,train,12,36,ASSEMBLY_T04,2025-01-07T22:00:00Z,610.46934,13.053431,0.55756987,0.14646904,9.2501342,7.4354569,2.396149,242.61994,53.522866,1.5268432,175.46252,56.885856,0.29598558,0.11532859,14.679816,113,31.127854,0.36359751,1.4431763,0.91659954,0.71042733,11,7,30.511258,32.722749,0.69660768,10,1,0.37008083,24.530143,1.0358571,50.251572,0
S000103,L0002,train,12,36,ASSEMBLY_T05,2025-01-07T22:10:00Z,608.36171,13.039134,0.57585646,0.7164464,9.1421927,6.8475761,2.2354996,244.35639,53.855656,1.4366753,174.3778,62.491876,0.13373648,0.28894571,14.92027,114,30.883761,0.28019546,1.4943418,0.84507613,0.69542573,13,5,29.538115,31.411377,0.71969939,7,4,0.27555129,23.989391,0.98905507,50.830484,0
S000104,L0002,train,12,36,ASSEMBLY_T06,2025-01-07T22:20:00Z,610.72675,13.017286,0.61576427,1.7338041,10.185038,6.9193769,2.7849115,245.32179,57.870959,1.5364672,176.099,60.687185,0.34540628,0.091399395,14.045225,115,31.145412,0.41695737,1.4738707,0.87674228,0.76688947,15,5,30.485381,32.593602,0.72336627,9,4,0.34744791,23.977797,1.3550508,49.971848,0
S000105,L0002,train,12,36,ASSEMBLY_T01,2025-01-07T22:30:00Z,607.39246,13.000741,0.89446127,3.6881155,10.953245,7.5358631,4.3879521,248.44408,59.452656,1.4998108,175.36038,62.243481,0.84570111,0.74605129,18.284436,116,31.018442,0.2578565,1.2986972,0.90287819,0.65820951,5,3,29.919025,31.05344,0.79918203,9,2,0.15036759,23.894612,1.116167,49.847101,0
S000106,L0002,train,12,36,ASSEMBLY_T02,2025-01-07T22:40:00Z,608.76112,12.956075,0.42556881,0.44332727,8.4309148,7.0113927,2.7130141,241.75528,56.148251,1.4684093,175.59783,57.81462,0.19332503,0.064545537,12.081899,117,31.113799,0.33886607,1.4694464,0.95569978,0.63599562,8,5,30.571231,32.13033,0.79109389,9,3,0.31505771,24.117181,1.0849662,50.039558,0
S000107,L0002,train,12,36,ASSEMBLY_T03,2025-01-07T22:50:00Z,606.67405,12.919232,0.76218927,2.5099605,9.802976,7.1096163,3.0884673,245.84137,62.105918,1.3880081,177.02459,58.746677,0.50111305,0.34197216,17.010694,118,30.94072,0.17067617,1.3567907,0.87606292,0.72675663,10,4,30.00289,30.7596,0.66874411,7,2,0.14689308,23.934633,0.98988821,50.031458,0
S000108,L0002,train,12,36,ASSEMBLY_T04,2025-01-07T23:00:00Z,609.2643,13.006321,0.475021,2.3273539,11.570519,7.3713497,2.9011713,244.24845,51.475037,1.6156174,174.44367,60.775819,0.5401083,0.15664143,14.532894,119,31.109561,0.48045108,1.380868,0.88831633,0.73232808,11,6,30.576515,32.838447,0.73829593,8,3,0.32800079,24.144566,1.2218082,50.346071,0
S000109,L0002,train,12,36,ASSEMBLY_T05,2025-01-07T23:10:00Z,606.49244,12.881525,0.43550753,0.14869897,8.1751589,6.9979007,2.7634633,243.44147,54.836546,1.4636535,174.93721,60.945099,0.23141182,0.062072766,13.494,120,31.071911,0.20187541,1.7871118,0.85891757,0.68198316,11,6,30.305004,31.699191,0.84424564,8,5,0.24618869,23.713794,0.98231581,49.791389,0
S000110,L0002,train,12,36,ASSEMBLY_T06,2025-01-07T23:20:00Z,608.1131,12.90314,0.54803847,1.4651506,9.6555701,6.947528,2.5680735,246.60004,50.313074,1.4236404,174.04377,61.640331,0.26488404,0.088388948,13.336412,121,31.098312,0.32970943,1.4763758,0.88387379,0.68594375,7,9,30.711948,33.227025,0.63559657,11,3,0.26110833,23.737291,0.91796404,50.184635,0
S000111,L0002,train,12,36,ASSEMBLY_T01,2025-01-07T23:30:00Z,609.40973,13.022642,0.67423752,3.1948447,12.489871,7.5001224,4.6165144,249.88517,58.724792,1.4429298,177.18579,60.690531,0.78953054,0.17756302,17.903342,122,31.079776,0.35866882,1.3582023,0.88714477,0.68519626,13,3,30.051816,32.336747,0.64282743,9,2,0.28362027,24.052073,0.82269672,50.028165,1
S000112,L0002,train,12,36,ASSEMBLY_T02,2025-01-07T23:40:00Z,611.04037,12.953338,0.49242435,1.0579116,9.5085227,7.1707267,2.6702826,244.22504,53.480066,1.536845,174.34601,58.046818,0.36859943,0.13127222,11.683987,123,31.250394,0.31877092,1.4440437,0.91782902,0.66268577,4,3,30.118591,31.863283,0.72524688,10,1,0.37467745,23.886844,1.1872298,50.470425,0
S000113,L0002,train,12,36,ASSEMBLY_T03,2025-01-07T23:50:00Z,606.56041,12.877057,0.66164607,2.4153777,10.477374,6.9491016,3.2228108,246.8553,60.355441,1.5393517,176.44993,63.364807,0.30074182,0.074914237,12.953906,124,31.100238,0.27583965,1.3292472,0.85777205,0.72361479,14,10,30.403555,31.966823,0.73936234,11,5,0.32633746,23.785701,0.91191146,49.924933,0
S000114,L0002,train,12,36,ASSEMBLY_T04,2025-01-08T00:00:00Z,608.87782,12.966355,0.56239007,2.8873891,10.355008,7.200938,2.2862186,244.43296,58.212847,1.4807211,176.33416,61.241041,0.21614031,0.17435367,16.635298,125,31.118099,0.25319565,1.3431085,0.84846928,0.71594525,8,6,30.636871,32.487034,0.80258064,11,4,0.38546117,23.661814,1.2076459,49.759348,0
S000115,L0002,train,12,36,ASSEMBLY_T05,2025-01-08T00:10:00Z,609.62917,13.011497,0.47792892,0.52942167,8.7059331,6.9183128,2.2436501,242.59595,60.746303,1.5811539,175.31475,59.936295,0.25521135,0.060249531,13.241722,126,31.096102,0.30488603,1.6866189,0.87936315,0.73250133,8,1,30.184835,31.935172,0.74800739,10,2,0.19533008,24.00224,1.6525698,50.370912,0
S000116,L0002,train,12,36,ASSEMBLY_T06,2025-01-08T00:20:00Z,609.71359,12.930093,0.71254415,1.405943,9.350247,7.1916996,2.4854996,245.35626,61.793298,1.3657807,175.5494,59.407058,0.37413112,0.082975189,13.298211,127,31.242086,0.26410778,1.4783339,0.84512431,0.76753897,19,7,30.141669,33.09803,0.66814129,9,4,0.32535566,23.95486,1.027874,49.809754,0
S000117,L0002,train,12,36,ASSEMBLY_T01,2025-01-08T00:30:00Z,611.55592,13.016443,0.56312917,1.6456509,9.2990919,7.3980846,2.9697872,245.96548,58.381667,1.4990663,174.91373,60.697131,0.12163187,0.30694014,16.427656,128,31.190524,0.37510524,1.2910138,0.95521675,0.70090985,8,6,30.414143,32.201267,0.84404019,11,4,0.2391576,23.818497,1.3985524,50.350984,0
S000118,L0002,train,12,36,ASSEMBLY_T02,2025-01-08T00:40:00Z,607.19729,12.958082,0.56795318,1.0662737,9.3953653,6.9860461,2.2750358,244.43971,57.324718,1.4180662,176.07259,59.190496,0.34461523,0.071861042,13.493795,129,31.004773,0.41146587,1.3263631,0.88740277,0.69769277,7,10,30.05626,31.530454,0.72144473,10,5,0.18238979,23.678556,1.2403487,49.606862,0
S000119,L0002,train,12,36,ASSEMBLY_T03,2025-01-08T00:50:00Z,607.88289,12.893953,0.54371163,2.0910815,11.317473,6.9877537,4.2332493,243.73794,53.460124,1.4594685,177.7998,60.94303,0.57202489,0.10574941,15.376964,130,31.092946,0.30653924,1.265911,0.83683941,0.74549577,15,5,30.328407,31.576794,0.7189051,8,3,0.26928845,24.037687,0.91323503,49.888697,0
S000120,L0002,train,12,36,ASSEMBLY_T04,2025-01-08T01:00:00Z,608.76671,13.022572,0.75904274,1.5904869,8.9842229,7.0731587,2.7215836,245.47419,57.594954,1.4386397,173.76033,61.267152,0.27463075,0.057598489,13.6832,131,31.133581,0.29370168,1.5350244,0.9322897,0.68206054,7,4,30.576478,32.854641,0.69970414,12,1,0.15044623,23.644057,0.84331329,49.557434,0
S000121,L0002,train,12,36,ASSEMBLY_T05,2025-01-08T01:10:00Z,608.74045,13.043879,0.52400951,1.7281237,9.5262352,6.7290621,2.1983472,243.78752,53.50527,1.5161466,173.58394,65.844634,0.28093428,0.068059647,12.688979,132,31.050452,0.20111752,1.4629274,0.87143209,0.69014994,12,2,30.532852,32.150399,0.71180604,8,3,0.23214095,23.977217,1.4204959,49.240439,0
S000122,L0002,train,12,36,ASSEMBLY_T06,2025-01-08T01:20:00Z,608.83842,12.965996,0.57619945,1.9143953,8.8809192,7.0867514,2.2545173,244.04782,53.605499,1.4278363,177.13416,57.83573,0.27142933,0.053979643,14.650232,133,31.134257,0.31250592,1.2346847,0.92188063,0.7259793,7,4,30.714069,32.259733,0.66296633,10,4,0.2969089,23.932755,1.1563686,49.793076,0
S000123,L0002,train,12,36,ASSEMBLY_T01,2025-01-08T01:30:00Z,609.27828,13.022278,0.58160848,0.97239232,10.228792,7.0909977,3.0327418,246.31565,56.616518,1.3511776,176.75307,57.78912,0.32545133,0.13407233,13.413864,134,31.079029,0.26666983,1.407818,0.91058756,0.69172127,12,7,30.599251,33.46966,0.73535717,11,2,0.35364144,24.034696,1.0669005,49.732432,0
S000124,L0002,train,12,36,ASSEMBLY_T02,2025-01-08T01:40:00Z,609.65238,12.997083,0.52639518,1.8442283,9.2336814,6.9724863,3.2073121,247.03927,55.146968,1.4706718,175.70508,63.140493,0.43493718,0.030543928,12.186234,135,31.144884,0.31343937,1.4326931,0.91296151,0.77365348,13,9,30.085474,31.242309,0.79747785,10,3,0.25904928,23.798474,0.8029456,49.881638,0
S000125,L0002,train,12,36,ASSEMBLY_T03,2025-01-08T01:50:00Z,611.716,13.058203,0.84227589,2.3499127,10.131533,7.3405058,3.7349579,246.34353,59.160556,1.4787208,174.83907,62.249968,0.62000495,0.15111392,15.77252,136,31.295179,0.40815843,1.5827645,0.88757577,0.86172637,12,10,30.320929,31.264998,0.83923908,10,3,0.42204108,24.10169,1.3369547,49.905697,1
S000126,L0002,train,12,36,ASSEMBLY_T04,2025-01-08T02:00:00Z,608.35588,12.898525,0.47212204,0.55434135,11.087702,6.9556826,2.5924898,248.35208,59.231821,1.6760446,176.85636,60.523133,0.39037676,0.074301761,11.334765,137,31.128748,0.2904159,1.3299987,0.860202,0.75506695,12,8,30.192168,32.193409,0.70145447,9,3,0.29508895,23.956611,0.99449587,50.078429,0
S000127,L0002,train,12,36,ASSEMBLY_T05,2025-01-08T02:10:00Z,609.49515,12.901025,0.77185692,2.3488974,9.5622774,6.9361801,2.4272703,248.08723,54.929479,1.6050076,174.1,57.832527,0.18978017,0.18402704,14.386349,138,31.137585,0.36233565,1.3770305,0.94434932,0.75737991,13,8,30.274594,32.379656,0.77444514,10,3,0.26144036,24.188947,0.89302211,50.096672,0
