stack_id,latent_inherited_cell_faults,latent_inherited_tsv_faults,latent_assembly_state,p_dram_electrical,p_tsv_open_short,p_microbump_open_bridge,p_die_crack,p_warpage,p_underfill_void,p_delamination,fault_dram_electrical,fault_tsv_open_short,fault_microbump_open_bridge,fault_die_crack,fault_warpage,fault_underfill_void,fault_delamination,p_reliability_failure
S000169,0,0,0.24838304,0.0048347904,0.0044268981,0.0051870098,0.002563919,0.0070311357,0.011599957,0.0046354179,0,0,0,0,0,0,0,0.020185768
S000170,0,0,1.2349909,0.0046467107,0.0041962241,0.010104184,0.0030855937,0.032429472,0.016327782,0.0055726162,0,0,0,0,0,0,0,0.12158767
S000171,0,0,0.60968898,0.0049366435,0.0045739129,0.010349715,0.0025341733,0.014260774,0.01081643,0.0040267809,0,0,0,0,0,0,0,0.035325177
S000172,0,0,-0.0049394337,0.0046977929,0.0042875584,0.0058019139,0.0024925357,0.0057321708,0.01800862,0.0037483279,0,0,0,0,0,0,0,0.027090127
S000173,0,0,0.30491276,0.0049327887,0.0040724852,0.0083372306,0.0025572438,0.024302701,0.014006592,0.0054002019,0,0,0,0,0,0,0,0.074757926
S000174,0,0,0.94776242,0.0045754545,0.0040538167,0.010854589,0.0030849692,0.07038769,0.013837529,0.0062063373,0,0,0,0,0,0,0,0.19217131
S000175,0,0,0.26195088,0.0046653588,0.0042537123,0.0083681109,0.0025101763,0.01717345,0.011122391,0.0042464183,0,0,0,0,0,0,0,0.043109653
S000176,0,0,1.2485587,0.00485412,0.0044439849,0.015503014,0.0032580303,0.033421203,0.015812854,0.005092823,0,0,0,0,0,0,0,0.11465612
S000177,0,0,0.62325682,0.0047575803,0.0042096221,0.0096529518,0.0024254046,0.013650193,0.013694059,0.0061924765,0,0,0,0,0,0,0,0.043282558
S000178,0,0,-0.4436329,0.0042650011,0.003913639,0.0051366421,0.0028888955,0.01009544,0.011027776,0.0037889275,0,0,0,0,0,0,0,0.026898264
S000179,0,0,-0.13378071,0.0047313603,0.0051240292,0.0051073048,0.0024313779,0.0076348035,0.0097291937,0.0034751023,0,0,0,0,0,0,0,0.017047644
S000180,0,0,0.50906896,0.0046226937,0.0045723963,0.0086621833,0.0026011978,0.018557265,0.026354393,0.0051452924,0,0,0,0,0,0,0,0.11768921
S000181,0,0,-0.17674259,0.0046071616,0.0045741043,0.0066808421,0.0021697677,0.011684232,0.010676986,0.0045140995,0,0,0,0,0,0,0,0.029465194
S000182,0,0,0.80986524,0.0046533104,0.0045696927,0.0086345872,0.0029100093,0.016596048,0.01398206,0.0047050094,0,0,0,0,0,0,0,0.05403566
S000183,0,0,0.18456335,0.0047762198,0.0047719239,0.0086895096,0.0029458429,0.030175941,0.015006366,0.0046884286,0,0,0,0,0,0,0,0.098510825
S000184,0,0,-0.43006506,0.0049597994,0.0043729331,0.0062624971,0.0025160244,0.010632812,0.013596547,0.0043385593,0,0,0,0,0,0,0,0.033526158
S000185,0,0,-0.12021287,0.004823099,0.0041068345,0.006770145,0.0020702158,0.0058264904,0.013772019,0.0042977261,0,0,0,0,0,0,0,0.0196512
S000186,0,0,0.5226368,0.0049528155,0.0041747718,0.0071315677,0.00233942,0.039844062,0.01774748,0.0060801029,0,0,0,0,0,0,0,0.15556571
S000187,0,0,-0.16317475,0.0049465538,0.0044189388,0.0066227607,0.0024536643,0.0049526536,0.0095241208,0.0054360323,0,0,0,0,0,0,0,0.011372215
S000188,0,0,0.82343308,0.0047322953,0.0042659904,0.012630781,0.002905245,0.043354584,0.01368926,0.0060820483,0,0,0,0,0,0,0,0.12258508
S000189,0,0,0.19813119,0.0046757948,0.0053053953,0.0063436163,0.0026415597,0.0099918947,0.01141292,0.0045167961,0,0,0,0,0,0,0,0.02764156
S000190,0,0,-0.41649722,0.0045837397,0.0040350183,0.0047505572,0.0024469437,0.0079695856,0.0093452087,0.003632914,0,0,0,0,0,0,0,0.017752777
S000191,0,0,-0.10664503,0.0046326704,0.0042115362,0.0049534455,0.0024942313,0.013053975,0.017279648,0.004762462,0,0,0,0,0,0,0,0.058621868
S000192,0,0,0.43536617,0.0054332934,0.0043748271,0.0090772158,0.0017213308,0.0065938443,0.010204408,0.004265214,0,0,0,0,0,0,0,0.020550361
S000193,0,0,-0.17926225,0.0055603257,0.0047270618,0.0058875302,0.0017422284,0.0079100211,0.0087894547,0.0035410803,0,0,0,0,0,0,0,0.019352928
S000194,0,0,0.13058995,0.0052902432,0.0043494548,0.007878038,0.0015611814,0.0086493892,0.0098731305,0.0047479906,0,0,0,0,0,0,0,0.025622276
S000195,0,0,0.77343961,0.0055554851,0.0045810867,0.0058274561,0.0019880957,0.0094315754,0.023637006,0.0092198593,0,0,0,0,0,0,0,0.072128324
S000196,0,0,0.087628065,0.0055141205,0.0047463176,0.0065201787,0.001681158,0.004691969,0.0076471753,0.0040618337,0,0,0,0,0,0,0,0.010636121
S000197,0,0,1.0742359,0.0053676224,0.004252755,0.012613697,0.0022390303,0.012501775,0.01275023,0.0052578011,0,0,0,0,0,0,0,0.047680535
S000198,0,0,0.44893401,0.0060210493,0.0043974061,0.0058368484,0.0016324446,0.0077000001,0.0088836323,0.0047354947,0,0,0,0,0,0,0,0.019739411
S000199,0,0,-0.16569441,0.005659767,0.0044857082,0.0068828662,0.001502018,0.0028474772,0.0073570608,0.0034875918,0,0,0,0,0,0,0,0.0063582863
S000200,0,0,0.14415779,0.0052823339,0.0046641266,0.0055812994,0.0015302075,0.0075148034,0.0095230863,0.0039779047,0,0,0,0,0,0,0,0.019912159
S000201,0,0,0.78700745,0.0058569314,0.0047544391,0.0090401775,0.0016734652,0.011173162,0.012777143,0.0057839608,0,0,0,0,0,0,0,0.044239517
S000202,0,0,0.1011959,0.0055915937,0.0048775286,0.0062225336,0.0017294547,0.0028582174,0.0097898077,0.0041028735,0,0,1,0,0,0,0,0.0092341537
S000203,0,0,1.0878037,0.0057205748,0.0041511736,0.012898226,0.002052687,0.010831605,0.009531229,0.0047097847,0,0,1,0,0,0,0,0.028470769
S000204,0,0,0.46250185,0.0057356922,0.0050890885,0.0092498956,0.0018021686,0.010062751,0.0084923206,0.0045901764,0,0,0,0,0,0,0,0.024975932
S000205,0,0,-0.15212657,0.005608352,0.0052765729,0.0060836009,0.0017141419,0.0077410069,0.0069792758,0.003674952,0,0,0,0,0,0,0,0.015244037
S000206,0,0,0.15772563,0.0054937944,0.0042043548,0.0068908641,0.0016366743,0.0063749638,0.0076346861,0.0050750337,0,0,0,0,0,0,0,0.013767805
S000207,0,0,0.80057529,0.0056057216,0.0053191103,0.013307912,0.0017289736,0.0088428797,0.012902563,0.0044748131,0,0,0,0,0,0,0,0.033176012
S000208,0,0,0.11476374,0.00549676,0.0045148273,0.0064947908,0.0015544726,0.0050269749,0.0073397,0.0039779121,0,0,0,0,0,0,0,0.010584869
S000209,0,0,1.1013716,0.0054738077,0.0056374033,0.010936263,0.0017660941,0.017748646,0.011456332,0.004947758,0,0,0,0,0,0,0,0.055481451
S000210,0,0,0.47606969,0.0050427829,0.0055016151,0.006309154,0.0018812704,0.0043989701,0.0089100427,0.0038396114,0,0,0,0,0,0,0,0.011683713
S000211,0,0,-0.13855873,0.0054974067,0.0040003634,0.0047738107,0.0019079663,0.010173589,0.0080546787,0.0037925562,0,0,0,0,0,0,0,0.024262456
S000212,0,0,0.17129346,0.005984866,0.0048416052,0.0063817223,0.0014579961,0.0084090111,0.0093724582,0.0042375042,0,0,0,0,0,0,0,0.023435505
S000213,0,0,0.81414313,0.0055678358,0.0047404134,0.0075245703,0.0016856654,0.0078201793,0.012634461,0.0043608296,0,0,0,0,0,0,0,0.030142588
S000214,0,0,0.12833158,0.0054855115,0.0046247266,0.0070114146,0.0016176212,0.0064901818,0.0089034962,0.0037689415,0,0,0,0,0,0,0,0.017124975
S000215,0,0,1.1149394,0.0053642708,0.0046017953,0.013605924,0.0024530259,0.014850387,0.012273131,0.0045471138,0,0,0,0,0,0,0,0.052248873
S000216,0,0,0.48963753,0.0054655642,0.004586897,0.0094256805,0.0017058637,0.018131216,0.012350228,0.0052548103,0,0,0,0,0,0,0,0.062947327
S000217,0,0,-0.12499089,0.0056656634,0.0050718039,0.0068868985,0.0015101103,0.0066003909,0.0078883343,0.0033794826,0,0,0,0,0,0,0,0.014760888
S000218,0,0,0.1848613,0.0056624591,0.0044264257,0.008217336,0.0014767011,0.0058072951,0.0098497669,0.0040677678,0,0,0,0,0,0,0,0.017711888
S000219,0,0,0.82771097,0.0055901839,0.0056604405,0.0073288513,0.0019687276,0.0085855842,0.0088131289,0.0054313388,0,0,0,0,0,0,0,0.021758715
S000220,0,0,0.14189942,0.0054026583,0.0043341026,0.0061647386,0.0014221553,0.0069053181,0.010555469,0.0039394821,0,0,0,0,0,0,0,0.022210946
S000221,0,0,1.1285073,0.0054898395,0.0044150568,0.0081312376,0.0022263531,0.0064617974,0.012984774,0.0045512194,0,0,0,0,0,0,0,0.026130587
S000222,0,0,0.50320537,0.0054662519,0.0049161466,0.010785558,0.0017268418,0.010269993,0.0076280203,0.0043181625,0,0,0,0,0,0,0,0.022222288
S000223,0,0,-0.11142305,0.0055214353,0.0050140487,0.0065218598,0.0016863637,0.0066802028,0.010890942,0.00415205,0,0,0,0,0,0,0,0.022242226
S000224,0,0,0.19842914,0.006070349,0.0049915594,0.0060407939,0.0016615752,0.0043233193,0.012270801,0.0038690531,0,0,0,0,0,0,0,0.016329922
S000225,0,0,0.84127881,0.0057281066,0.0044125799,0.010954907,0.0020360894,0.0050433842,0.014024367,0.0043372894,0,0,0,0,0,0,0,0.023055262
S000226,0,0,0.15546726,0.0057405264,0.004419811,0.005581845,0.0016780186,0.0071242541,0.0085468057,0.0036800464,0,0,0,0,0,0,0,0.017624703
S000227,0,0,1.1420751,0.0057711142,0.0045019728,0.011220844,0.0018858076,0.010382097,0.0090519856,0.0047095839,0,0,0,0,0,0,0,0.026928927
S000228,0,0,0.5167732,0.0058218306,0.0046294976,0.0063717928,0.0022609106,0.004796174,0.0076303105,0.0042490208,0,0,0,0,0,0,0,0.010669047
S000229,0,0,-0.09785521,0.005301206,0.0049487888,0.0051523926,0.0014298719,0.0065009794,0.0071342577,0.0038159108,0,0,0,0,0,0,0,0.013496777
S000230,0,0,0.21199698,0.0057474435,0.0043981896,0.0064569342,0.0018602653,0.0042987653,0.0087283216,0.0037462002,0,0,0,0,0,0,0,0.011273418
S000231,0,0,0.85484665,0.0058321513,0.0049913072,0.0092216372,0.0021140314,0.0083588803,0.0099549992,0.0068392399,0,0,0,0,1,0,0,0.024458528
S000232,0,0,0.1690351,0.0054405934,0.0046927779,0.0053815694,0.0017016265,0.010026104,0.0079639733,0.004202186,0,0,0,0,0,0,0,0.023342226
S000233,0,0,1.1556429,0.0056631286,0.0053900403,0.013310766,0.0017962341,0.019768005,0.011106183,0.0057665207,0,0,0,0,0,0,0,0.060805056
S000234,0,0,0.53034104,0.0053467549,0.0054988269,0.0072651683,0.001708464,0.0054740465,0.0075440368,0.0038116283,0,0,0,0,0,0,0,0.011791242
S000235,0,0,-0.084287371,0.0053971719,0.0044039591,0.005952175,0.001847341,0.0063590069,0.0087987352,0.0037943022,0,0,0,0,0,0,0,0.016449168
S000236,0,0,0.22556482,0.0056212,0.0044878243,0.010554467,0.0016178118,0.013902536,0.01106445,0.0055572899,0,1,0,0,0,0,0,0.043838913
S000237,0,0,0.86841449,0.00564232,0.0048461584,0.012405168,0.0021385324,0.0068121954,0.012463202,0.0045505118,0,0,0,0,0,0,0,0.024739103
S000238,0,0,0.18260294,0.0053953321,0.0044948836,0.0067477766,0.0017389399,0.0069360426,0.012425725,0.0039354972,0,0,0,0,0,0,0,0.026692864
S000239,0,0,1.1692108,0.0054479838,0.0041924047,0.011508749,0.001914786,0.018240243,0.010018761,0.004878169,0,0,0,0,0,0,0,0.049912757
S000240,0,0,0.54390888,0.0058006016,0.005442692,0.0077610411,0.0020095395,0.010051663,0.011076315,0.0043282677,0,0,0,0,0,0,0,0.032050903
S000241,0,0,-0.070719532,0.005163526,0.0052910377,0.0046578573,0.0020550615,0.0102027,0.0091273972,0.003489516,0,0,0,0,0,0,0,0.026831567
S000242,0,0,0.23913266,0.0056404394,0.004356399,0.0065552197,0.0016160609,0.0069137979,0.0079001595,0.0037688413,0,0,0,0,0,0,0,0.015684553
S000243,0,0,0.88198232,0.005430617,0.0046828338,0.010039292,0.0023555694,0.018423045,0.014582695,0.0049099469,0,0,0,0,0,0,0,0.078606345
S000244,0,0,0.19617078,0.0055356407,0.0043995011,0.0065499629,0.0016309859,0.0092387872,0.016983396,0.0043341106,0,0,0,0,0,0,0,0.052358309
S000245,0,0,1.1827786,0.0057509078,0.0044994163,0.013433102,0.0017913667,0.015239039,0.013533689,0.0056740692,0,0,0,0,0,0,0,0.062136987
S000246,0,0,0.55747672,0.0057167169,0.0050672322,0.0074466523,0.0019496824,0.017364359,0.0081928913,0.0041228753,0,0,0,0,0,0,0,0.03933795
S000247,0,0,-0.057151693,0.0053869185,0.0047270916,0.0040484682,0.0015012325,0.0044402122,0.0087600808,0.0038056947,0,0,0,0,0,0,0,0.011480255
S000248,0,0,0.2527005,0.0058127327,0.004767903,0.0074501808,0.0016173081,0.0068806396,0.010952561,0.0041834803,0,0,0,0,0,0,0,0.023618535
S000249,0,0,0.89555016,0.0055529083,0.0042977064,0.013110115,0.001894379,0.012104469,0.012172629,0.0064279077,0,0,0,0,0,0,0,0.041266694
S000250,0,0,0.20973862,0.0054251513,0.0043833993,0.0075248767,0.0015839737,0.0042786293,0.0097894238,0.0038864634,0,0,0,0,0,0,0,0.013382137
S000251,0,0,1.1963464,0.0057559245,0.0045420838,0.011206501,0.0023649117,0.010460056,0.011369258,0.0046234939,0,0,0,0,0,0,0,0.036748396
S000252,0,0,0.57104456,0.0054985479,0.0047936596,0.006651447,0.0018304529,0.0054703401,0.012472935,0.0045481668,0,0,0,0,0,0,0,0.022356551
S000253,0,0,-0.043583854,0.004867132,0.005012384,0.0052697217,0.0015533454,0.012483277,0.0077593188,0.0039637442,0,0,0,0,0,0,0,0.025539126
S000254,0,0,0.26626834,0.0053423583,0.0042192401,0.0061112443,0.0016597649,0.0092224701,0.014599709,0.0042243046,0,0,0,0,0,0,0,0.040807532
S000255,0,0,0.909118,0.006067399,0.004684034,0.009277041,0.0020085869,0.0086747974,0.0088909569,0.0044674019,0,0,0,0,0,0,0,0.022360348
S000256,0,0,0.22330646,0.0054294678,0.0046423765,0.0054907282,0.0017038539,0.0026402619,0.011531974,0.0038863343,0,0,0,0,0,0,0,0.0099731368
S000257,0,0,1.2099143,0.0053342302,0.0044634979,0.010991927,0.0020349575,0.023673566,0.010162187,0.0064573342,0,0,0,0,0,0,0,0.066789321
S000258,0,0,0.5846124,0.0056052662,0.0042206849,0.0078803961,0.0019083248,0.010348924,0.0089852609,0.0042441936,0,0,0,0,0,0,0,0.026500541
S000259,0,0,-0.030016014,0.005553645,0.0042202533,0.0051698321,0.0013588009,0.0046972656,0.007347089,0.0038079765,0,0,0,0,0,0,0,0.0094924165
S000260,0,0,0.27983618,0.0055959864,0.0044467156,0.0056561877,0.0016342824,0.0089787307,0.021592735,0.0054935854,0,0,0,0,0,0,0,0.065337424
S000261,0,0,0.92268584,0.0051718408,0.004448067,0.012319736,0.0020607724,0.012037308,0.0084402347,0.0046432411,0,0,0,0,0,0,0,0.027975626
S000262,0,0,0.2368743,0.0052442093,0.0042727101,0.0056325637,0.0016543968,0.0076544661,0.0097459348,0.0048250687,0,0,0,0,0,0,0,0.021712458
S000263,1,0,1.2234821,0.10205138,0.0046989299,0.010073128,0.0020977193,0.030480654,0.016993988,0.0071168112,0,0,0,0,0,0,0,0.16403701
S000264,0,0,0.59818024,0.0054330528,0.0043077663,0.0077122715,0.0017943072,0.013189883,0.008951689,0.0043086352,0,0,0,0,0,0,0,0.032275965
S000265,0,0,-0.016448175,0.0055852981,0.0047156783,0.0054930692,0.0016138018,0.0070029664,0.0078574374,0.0038016237,0,0,0,0,0,0,0,0.016010531
S000266,0,0,0.29340402,0.0056998118,0.0046119289,0.0059275733,0.0017119162,0.0064630504,0.019029641,0.0040289349,0,0,0,0,0,0,0,0.038741097
S000267,0,0,0.93625368,0.0052628407,0.0042471874,0.0084699085,0.0016208855,0.0092552343,0.0097078033,0.0046807634,0,0,0,0,0,0,0,0.025952628
S000268,0,0,0.25044213,0.0052986008,0.0043744138,0.007140335,0.0016844282,0.0071017041,0.0095196897,0.0039653177,0,0,0,0,0,0,0,0.020290074
S000269,0,0,1.23705,0.0059360753,0.0044289321,0.010802879,0.0023557523,0.0089926453,0.011069744,0.0047463033,0,0,1,0,0,0,0,0.029094402
S000270,0,0,0.61174808,0.0055647903,0.0046403435,0.0072253636,0.0024219752,0.01847458,0.0093245913,0.0046475637,0,0,0,0,1,0,0,0.046576526
S000271,0,0,-0.0028803361,0.0057477311,0.0067528996,0.0070916579,0.0019980529,0.0088863863,0.0092768936,0.003534337,0,0,0,0,0,0,0,0.024201107
S000272,0,0,0.30697186,0.0055382275,0.0043212004,0.009344327,0.0019605781,0.0038330546,0.0083449064,0.0039711974,0,0,0,0,0,0,0,0.0093139302
S000273,1,0,0.94982152,0.10389749,0.0043574922,0.010804802,0.0022282771,0.037292089,0.0085904471,0.0051209316,0,0,0,0,0,0,0,0.092153891
S000274,0,0,0.26400997,0.0060218127,0.0050666193,0.0065229857,0.0019923108,0.0063961785,0.0081845072,0.0050206336,0,0,0,0,0,1,0,0.015808538
S000275,0,0,1.2506178,0.0052262453,0.0049904865,0.01001729,0.0019483833,0.021513943,0.01278624,0.0063457334,0,0,0,0,0,0,0,0.075198531
S000276,0,0,0.62531592,0.0057204057,0.0043918904,0.0057602069,0.0021174716,0.01323783,0.0089077618,0.0048425183,0,0,0,0,0,0,0,0.033061012
S000277,0,0,0.010687503,0.0055364734,0.0041550924,0.0054464165,0.0014628792,0.0077526311,0.0079939385,0.0039204713,0,0,0,0,0,0,0,0.018226834
S000278,0,0,0.3205397,0.0053352388,0.0040779952,0.0073985083,0.0015408439,0.005504291,0.0074378311,0.0040503446,0,0,0,0,0,0,0,0.012170806
S000279,0,0,0.96338936,0.0053440948,0.0042949965,0.010809987,0.0019655908,0.012451573,0.010259076,0.0062787742,0,0,0,0,0,0,0,0.035829613
S000280,0,0,0.27757781,0.005676791,0.0049406771,0.006337888,0.0017398131,0.010706787,0.012545396,0.0045478301,0,0,0,0,0,0,0,0.038930569
S000281,0,0,1.2641856,0.0058647829,0.0044940257,0.011283727,0.0022767435,0.016377142,0.012181434,0.0048761836,0,0,0,0,0,0,0,0.056474464
S000282,0,0,0.63888376,0.005443559,0.004111648,0.0078260245,0.0018644036,0.02845875,0.012365742,0.0055421074,0,0,0,0,0,0,0,0.09962652
S000283,0,0,0.024255342,0.0057448,0.004618494,0.0058099717,0.0020173098,0.011028869,0.0085798411,0.0037551683,0,0,0,0,0,0,0,0.027272378
S000284,0,0,0.33410753,0.005737525,0.0043089965,0.0084619625,0.0018576911,0.0066878388,0.0087124459,0.004781032,0,0,0,0,0,0,0,0.016534207
S000285,0,0,-0.2537068,0.0044414996,0.0042261308,0.005813846,0.0022538878,0.011247901,0.012245009,0.0048620379,0,0,0,0,0,0,0,0.03244941
S000286,0,0,0.056145394,0.0045593993,0.0045339011,0.0049206371,0.0030530684,0.010304186,0.0088392951,0.0036318979,0,0,0,0,0,0,0,0.020640408
S000287,0,0,0.69899506,0.0042730046,0.0045672968,0.011826265,0.00268411,0.02740053,0.0099775861,0.0053609168,0,0,0,0,0,0,0,0.058577361
S000288,0,0,0.013183512,0.0048512801,0.0048398374,0.006746,0.0023403466,0.0089652402,0.013254047,0.0044179254,0,0,0,0,0,0,0,0.029575815
S000289,0,0,0.99979134,0.0044054853,0.0044665899,0.011491146,0.0029066877,0.047889635,0.014914429,0.0059815511,0,0,0,0,0,0,0,0.14803645
S000290,0,0,0.37448946,0.0046696542,0.004296905,0.0067793467,0.0026085496,0.012464539,0.010039665,0.0040527518,0,0,0,0,0,0,0,0.028514358
S000291,0,0,-0.24013896,0.0048824351,0.0042851828,0.0055962799,0.0025340734,0.0069694703,0.0089058124,0.0041369145,0,0,0,0,0,0,0,0.014565783
S000292,0,0,0.069713233,0.0046015896,0.0041997575,0.0074723025,0.0024788547,0.014070225,0.0099594605,0.0041726358,0,0,0,0,0,0,0,0.030478635
S000293,0,0,0.7125629,0.0043953315,0.0040129333,0.013039136,0.0029112794,0.012733485,0.013293865,0.0044791355,0,0,0,0,0,0,0,0.039808006
S000294,0,0,0.026751351,0.004911403,0.0041626496,0.0058641126,0.0021658592,0.0058292441,0.0098414934,0.0039351323,0,0,0,0,0,0,0,0.013673304
S000295,0,0,1.0133592,0.0048192604,0.0042294236,0.010108176,0.0033690382,0.0413168,0.035098475,0.0063242359,0,0,0,0,1,0,0,0.29733481
S000296,0,0,0.38805729,0.0043419569,0.0043905939,0.0083237284,0.0024629946,0.012234644,0.010936,0.0039822597,0,0,0,0,0,0,0,0.030534853
S000297,0,0,-0.22657112,0.0045901101,0.0042689829,0.0045368427,0.0028965917,0.010773835,0.0097208221,0.0040448199,0,0,0,0,0,0,0,0.023627004
S000298,0,0,0.083281072,0.0043988555,0.0048263419,0.0068367468,0.002541199,0.011393438,0.012963124,0.0040487664,0,0,0,0,0,0,0,0.033724272
S000299,0,0,0.72613074,0.004444889,0.0041706392,0.0093240122,0.002719099,0.022328559,0.011312409,0.0064867878,0,0,0,0,0,0,0,0.05570617
S000300,0,0,0.04031919,0.0048462013,0.0040353413,0.0071119312,0.0022165972,0.0063259796,0.0089466217,0.003887111,0,0,0,0,0,0,0,0.012628221
S000301,0,0,1.026927,0.0042813917,0.0040777989,0.011464822,0.0026146185,0.047448994,0.036506955,0.005782323,0,0,0,0,0,0,0,0.32824628
S000302,0,0,0.40162513,0.0042295709,0.0042137953,0.0068847496,0.0026375389,0.0066562256,0.01353549,0.0041302127,0,0,0,0,0,0,0,0.021324734
S000303,0,0,-0.21300328,0.0044391306,0.0044982734,0.0079083938,0.0033991416,0.0085752384,0.011112791,0.003671179,0,0,0,0,0,0,0,0.023358507
S000304,0,0,0.096848912,0.0044943899,0.0040639113,0.0061503572,0.002131503,0.0064909746,0.0097388154,0.0040235707,0,0,0,0,0,0,0,0.01485092
S000305,0,0,0.73969858,0.0042581742,0.0040740145,0.0095849522,0.0032236194,0.012303436,0.011696933,0.0047970677,0,0,0,0,0,0,0,0.032223283
S000306,0,0,0.053887029,0.0042415263,0.0042377439,0.0059611815,0.0023484118,0.0077874569,0.011182193,0.0040762918,0,0,0,0,0,0,0,0.020531196
S000307,0,0,1.0404949,0.004587661,0.0051428419,0.0092371104,0.0031874049,0.024848587,0.013183229,0.0065506851,0,0,0,0,0,0,0,0.071073647
S000308,0,0,0.41519297,0.0046125812,0.0043406877,0.0089041528,0.0033268136,0.0072609306,0.01274176,0.003856269,0,0,0,0,1,0,0,0.021588176
S000309,0,0,-0.19943544,0.0044723018,0.0039548221,0.0045233536,0.0023908958,0.008429091,0.01037975,0.00374618,0,0,0,0,0,0,0,0.020775023
S000310,0,0,0.11041675,0.0043307083,0.0041807847,0.0069497006,0.0025384417,0.0033940657,0.0098587591,0.0038499705,0,0,0,0,0,0,0,0.0085534825
S000311,0,0,0.75326642,0.0045804375,0.0041405965,0.008498255,0.002644261,0.021547417,0.0098227967,0.0047697597,0,0,0,0,0,0,0,0.04518405
S000312,0,0,0.067454869,0.0043803327,0.0046549363,0.0067797458,0.0023570338,0.0088302234,0.013027759,0.0052525188,1,0,0,0,0,0,0,0.027883643
S000313,0,0,1.0540627,0.0041726342,0.003876514,0.010673141,0.0031211775,0.023260553,0.014549318,0.005714364,0,0,0,0,0,0,0,0.078054513
S000314,0,0,0.42876081,0.0044153443,0.0039225257,0.0074571024,0.0025749616,0.025613769,0.014342446,0.0043843807,0,0,0,0,0,0,0,0.082374199
S000315,0,0,-0.1858676,0.0046892529,0.0046518325,0.0059816355,0.0026383253,0.018966862,0.015921406,0.0043336225,0,0,0,0,0,0,0,0.070036681
S000316,0,0,0.12398459,0.0044382029,0.0039768675,0.00625242,0.0021273784,0.0055857877,0.010852507,0.0036257737,0,0,0,0,0,0,0,0.014389264
S000317,0,0,0.76683425,0.004432516,0.0042739365,0.008081594,0.0028529337,0.010239809,0.016707686,0.0052230829,0,0,0,0,0,0,0,0.041393879
S000318,0,0,0.081022708,0.0045148389,0.0042333682,0.0082568729,0.0022986712,0.0059529558,0.010359825,0.0039381152,0,0,0,0,0,0,0,0.014709079
S000319,0,0,1.0676305,0.0044807505,0.0050584353,0.016667996,0.0030929201,0.038769038,0.011678749,0.0048666145,0,0,0,0,0,0,0,0.096445265
S000320,0,0,0.44232865,0.0048659838,0.0043827579,0.0079401559,0.0026425196,0.015223793,0.017029406,0.0048092921,0,0,0,0,0,0,0,0.062768857
S000321,0,0,-0.17229976,0.0041956453,0.0044237249,0.0048751816,0.0027156179,0.010107265,0.010520618,0.0039575444,0,0,0,0,0,0,0,0.025108085
S000322,0,0,0.13755243,0.0046129165,0.0041874503,0.011438213,0.0023697951,0.010471607,0.012649098,0.0064877048,0,0,0,0,0,0,0,0.033353739
S000323,0,0,0.78040209,0.0044681427,0.0041122736,0.0086047972,0.0027482307,0.017168258,0.015065241,0.0043276634,0,0,0,0,0,0,0,0.059245732
S000324,0,0,0.094590547,0.0044507271,0.0050011941,0.0055360401,0.0024384273,0.011406469,0.0097190095,0.0039606472,0,0,0,0,0,0,0,0.025412631
S000325,0,0,1.0811984,0.0045601135,0.004668547,0.0089464745,0.003331386,0.026814251,0.017060839,0.0068941532,0,0,0,0,0,0,0,0.10235608
