die_id,latent_die_stress,latent_cell_fault,latent_tsv_open_fault,latent_tsv_short_fault,latent_local_cluster,actual_tsv_copper_void_pct,actual_tsv_diameter_um,actual_tsv_etched_depth_um,actual_critical_dimension_nm,actual_film_thickness_nm
D0000300,0.23507782,0,0,0,0,0.51918962,4.975931,64.239869,23.926237,40.618885
D0000301,-0.019866435,0,0,0,0,0.39790064,5.0860874,64.868166,23.943051,40.617779
D0000302,-0.056669635,0,0,0,0,0.30179019,4.9584168,64.430386,23.920076,40.753827
D0000303,0.23982403,0,0,0,0,0.21500811,4.9512512,65.195098,23.826747,40.503251
D0000304,0.90557656,0,0,0,0,0.28843781,5.0983917,64.111912,24.222381,41.087608
D0000305,0.58449961,0,0,0,0,0.2557945,4.883655,64.914346,24.29596,40.152831
D0000306,0.24172387,0,0,0,0,0.46951575,4.9271731,64.78132,23.712102,40.267326
D0000307,0.076263228,0,0,0,0,0.33422446,4.9739026,64.233055,24.071745,39.505018
D0000308,-0.15857308,0,1,0,0,0.31145974,4.9449438,64.375791,24.277453,39.830885
D0000309,0.15635498,0,0,0,0,0.24516453,4.9208975,63.990507,23.945687,40.537227
D0000310,-0.44222096,0,0,0,0,0.23667241,5.0084093,64.134116,23.882223,40.322547
D0000311,0.034401273,0,0,0,0,0.39745077,4.9597942,64.629245,23.626475,40.296768
D0000312,0.2967653,0,0,0,0,0.48029128,5.0273453,64.778676,23.717541,41.239788
D0000313,0.025650279,0,0,0,0,0.47264294,5.0544,64.856427,23.543798,40.168357
D0000314,0.25755605,0,0,0,0,0.26734672,4.9141427,65.864453,24.138208,40.24004
D0000315,0.94311706,0,0,0,0,0.34382644,4.9979717,64.89987,24.368074,41.164872
D0000316,0.44508861,0,0,0,0,0.46772695,4.9682386,64.531452,24.320578,40.853839
D0000317,0.61734625,0,0,0,0,0.47675269,4.9763819,65.139177,24.014604,40.512711
D0000318,0.22610095,0,0,0,0,0.90243145,4.9326796,64.103166,23.839659,39.982142
D0000319,0.59558364,0,0,0,0,0.41183956,4.916988,64.550434,23.858251,40.615745
D0000320,0.56616855,0,0,0,0,0.4238594,5.01924,64.905356,24.024538,40.501594
D0000321,0.65133279,0,0,0,0,0.62009186,5.0307418,64.712625,23.920533,40.303392
D0000322,0.94737761,0,0,0,0,0.42577744,5.0309615,64.756649,24.319406,40.935803
D0000323,0.82839661,0,0,0,0,0.76565902,5.1047999,65.485666,24.298184,40.772334
D0000324,-0.075228148,0,0,0,0,0.29230152,5.0599973,65.043001,23.969075,41.01645
D0000325,0.080210741,0,0,0,0,0.6631618,4.9676645,64.416104,23.964365,40.343957
D0000326,-0.040483729,0,0,0,0,0.48916155,4.9820911,65.0477,23.853698,40.781582
D0000327,0.46200257,0,0,0,0,0.56871084,5.041571,64.827054,23.804174,40.417794
D0000328,0.56134679,0,0,0,0,0.83496817,5.0011976,65.143844,23.824901,40.178402
D0000329,0.98577942,0,0,0,0,0.58664623,5.0041798,64.598922,24.279383,40.554062
D0000330,-0.02397284,0,0,0,0,0.41246276,5.1374189,65.485847,23.971121,40.957699
D0000331,0.32641893,0,0,0,0,0.73355209,4.9727831,64.949952,23.934865,40.293295
D0000332,0.73019852,0,0,0,0,0.3420844,5.0696652,65.141128,24.258505,41.197205
D0000333,0.46326887,0,0,0,0,0.39116311,4.997965,64.975674,24.205791,41.056246
D0000334,0.39226863,0,0,0,0,0.38457285,4.9278563,65.074305,24.108242,40.919672
D0000335,0.32925958,1,0,0,0,0.96057453,5.0315419,64.607396,23.865248,40.996022
D0000336,0.48009288,0,0,0,0,0.67917154,5.041259,64.417052,24.332077,39.769204
D0000337,0.93271875,0,0,0,0,0.29179713,4.9649552,64.93573,24.47266,40.984059
D0000338,0.79192283,0,0,0,0,0.46634094,5.0341283,64.403676,24.003503,40.045071
D0000339,0.6377631,1,0,0,0,0.55893733,4.9902336,65.504733,24.067563,40.909375
D0000340,0.16612622,0,0,0,0,0.48405044,5.099459,65.263324,24.267823,40.025175
D0000341,0.31495015,0,0,0,0,0.46315485,5.0528725,65.240274,23.578475,40.293239
D0000342,0.23398371,0,0,0,0,0.56728558,5.0105835,65.441421,24.020141,40.816173
D0000343,0.50128749,0,0,0,0,0.43268101,5.0449843,65.701885,24.377797,40.624578
D0000344,0.81015228,0,0,0,0,0.32759478,4.9936123,64.894593,24.045365,40.821594
D0000345,0.7290301,0,0,0,0,0.57185191,4.9932471,64.691692,24.13629,40.616822
D0000346,0.51026998,0,0,0,0,0.44784656,5.0203622,64.658491,24.406497,41.04771
D0000347,0.19515814,0,0,0,0,0.77051216,5.1201577,64.54329,24.022473,39.68697
D0000348,0.071328177,0,0,0,0,0.38246774,5.1202117,65.212054,23.668879,40.443764
D0000349,0.42871807,0,0,0,0,0.6252548,5.0789862,64.376354,24.438495,40.597984
D0000350,0.67119165,0,0,0,0,0.5658009,4.8725303,64.45815,24.134643,39.763495
D0000351,0.68802843,0,0,0,0,0.70313576,4.9650979,65.308748,24.025653,41.240006
D0000352,0.85017774,0,0,0,0,0.41471887,5.0089183,65.257845,23.764098,40.359069
D0000353,0.58856151,0,0,0,0,0.83652414,5.0210449,65.079325,24.564372,39.399675
D0000354,0.44255244,0,0,0,0,0.72657324,5.0598342,65.766226,24.236901,39.305162
D0000355,0.064912696,0,0,0,0,0.80076697,5.056581,65.719231,24.103079,40.011609
D0000356,0.18838056,0,0,0,0,0.53317388,4.9782414,64.792514,24.091855,39.789063
D0000357,0.44456391,0,0,0,0,0.24405065,4.9876382,65.143901,24.20847,39.867382
D0000358,0.106696,0,0,0,0,0.42199846,5.0771579,65.593938,23.978877,39.488724
D0000359,0.58207259,0,0,0,0,0.60682559,5.0129607,64.795947,24.141782,39.550679
D0000360,0.10761652,0,0,0,0,0.24093775,4.8925615,64.513874,24.366715,39.971445
D0000361,0.10104737,0,0,0,0,0.44211195,4.9737425,65.043616,24.227965,39.939609
D0000362,0.19829076,0,0,0,0,0.46818579,5.0293683,64.306099,24.074919,39.956894
D0000363,0.87539315,0,0,0,0,0.40963923,5.0418529,64.99923,24.21557,40.219327
D0000364,0.44126481,0,0,0,0,0.26170402,5.0173788,65.045814,23.953131,39.032213
D0000365,-0.04675154,0,0,0,0,0.22418742,5.1534138,65.161676,24.327669,39.649054
D0000366,0.28221499,0,0,0,0,0.48230201,5.0009262,64.606414,24.039392,40.830161
D0000367,0.39985153,0,0,0,0,0.43076086,5.0767317,64.930717,24.262147,39.298481
D0000368,0.75200272,0,0,0,0,0.41387806,4.955432,65.134915,24.08698,39.396336
D0000369,0.23709021,0,0,0,0,0.48406637,5.0231117,65.217558,23.788009,39.598508
D0000370,0.68501136,0,0,0,0,0.57674279,5.0334779,64.77452,24.317741,39.247158
D0000371,-0.13817145,0,0,0,0,0.36604402,5.0011888,64.969825,23.976368,39.937285
D0000372,0.36023282,0,0,0,0,0.60785401,5.0638722,66.06521,24.235379,39.754739
D0000373,0.27753661,0,0,0,0,0.37007128,5.0597477,65.019862,24.054123,39.852855
D0000374,-0.088348524,0,0,0,0,0.41200538,5.0665987,65.379032,23.92386,39.661086
D0000375,0.30116986,0,0,0,0,0.44354951,5.0815487,65.554957,24.326049,38.976283
D0000376,0.049293367,0,0,0,0,0.24037784,5.1090119,63.818403,23.997341,40.114813
D0000377,0.46663177,0,0,0,0,0.26875731,5.0273612,64.725456,24.187717,39.196217
D0000378,0.3699789,0,0,0,0,0.34727096,4.9625747,65.275624,24.295698,39.858741
D0000379,0.15517388,0,0,0,0,0.26981887,4.8972726,65.058641,24.282146,40.503488
D0000380,0.29450632,0,0,0,0,0.52058129,4.9942519,65.359389,24.354536,39.625002
D0000381,-0.11470491,0,0,0,0,0.61085988,4.9257987,64.598972,24.095,39.757806
D0000382,0.010028734,0,0,0,0,0.28795015,5.0634889,65.229921,23.958993,40.629228
D0000383,0.26177817,0,0,0,0,0.58457642,5.0582383,65.29943,24.307227,39.560503
D0000384,-0.010036501,0,0,0,0,0.3717819,4.9726883,65.14655,23.800079,40.155314
D0000385,0.11463689,0,0,0,0,0.26464724,5.0216126,64.765877,23.860774,39.72499
D0000386,-0.48084649,0,0,0,0,0.11384623,5.0744892,64.815494,23.647617,39.625848
D0000387,-0.42368744,0,0,0,0,0.13802182,5.0412627,64.750838,23.541743,38.868132
D0000388,-0.59915738,0,0,0,0,0.23134274,4.9389158,63.960155,23.401126,39.104623
D0000389,-0.46439684,0,0,0,0,0.25321334,4.9856561,64.278192,23.866974,39.935314
D0000390,0.18561126,0,0,0,0,0.21443742,4.9465428,64.114039,23.744861,40.185175
D0000391,-0.58461997,0,0,0,0,0.10362154,4.9033521,64.518377,23.754446,39.934907
D0000392,-0.64905964,0,0,0,0,0.1463732,4.9602831,63.889256,24.06678,39.473527
D0000393,-0.36531458,0,0,0,0,0.18555533,4.9118668,64.490338,24.060206,39.518262
D0000394,-0.10340355,0,0,0,0,0.15593708,4.9313564,64.674153,24.0019,40.209396
D0000395,-0.23310946,1,0,0,0,0.096636498,4.9187779,64.402877,23.913167,39.024819
D0000396,-0.069058286,0,0,0,0,0.22026504,5.0511725,64.824211,23.705998,38.802827
D0000397,-1.169876,0,0,0,0,0.095136447,5.0159661,63.481534,23.722964,39.5992
D0000398,-0.17586013,0,0,0,0,0.15140916,5.021973,64.789044,23.975787,39.397613
D0000399,-0.35492109,0,0,0,0,0.10591511,5.0119781,64.582828,23.837065,39.850086
D0000400,-0.70164268,0,0,0,0,0.15538933,4.9666235,65.02509,23.711545,39.294097
D0000401,-0.23079109,0,0,0,0,0.2761053,4.9425552,64.506775,24.070196,39.900864
D0000402,-0.52699011,0,0,0,0,0.26899281,5.1008431,65.692722,23.637974,39.926432
D0000403,-0.33565095,0,0,0,0,0.2684836,4.9835175,64.285125,23.601541,40.068678
D0000404,0.18849774,0,0,0,0,0.2115543,4.9415315,64.544573,23.934597,40.077305
D0000405,0.18204822,0,0,0,0,0.15140652,4.9077012,64.736447,24.007413,40.345348
D0000406,-0.40549222,0,0,0,0,0.14821102,5.0079595,64.772119,24.039938,39.422166
D0000407,-0.55133268,0,0,0,0,0.23782049,5.0312563,65.0772,23.756539,38.940018
D0000408,-0.048108953,0,0,0,0,0.23293582,4.9759284,64.98902,23.988987,39.699852
D0000409,-0.26029147,0,0,0,0,0.12485367,4.9159356,64.436889,23.88713,40.095732
D0000410,0.13176592,0,0,0,0,0.11986842,4.9891355,64.308514,24.003118,39.494643
D0000411,-0.16064406,0,0,0,0,0.25305154,4.9800832,65.187984,23.450028,39.138614
D0000412,-0.15284998,0,0,0,0,0.14225596,4.9389553,64.786755,23.651945,40.137546
D0000413,-0.50695894,0,0,0,0,0.13339354,4.9885376,64.910603,23.718634,39.375772
D0000414,-0.42644398,0,0,0,0,0.16257438,4.9623607,64.373754,23.70345,39.259133
D0000415,0.032995696,0,0,0,0,0.44114281,5.1053406,64.552717,23.940184,40.650087
D0000416,-0.70349286,0,0,0,0,0.23067093,4.9716242,63.982304,23.762969,39.335409
D0000417,1.4237037,0,0,0,0.88634956,0.32726119,5.0725597,64.656666,24.389394,40.81613
D0000418,0.40109821,0,0,0,4.6181196e-05,0.10643452,4.978585,64.775179,24.314026,41.231874
D0000419,0.13646191,0,0,0,0.44228378,0.17095841,5.0928167,66.481531,23.999888,41.302814
D0000420,-0.12072807,0,0,0,0.0045387132,0.32542537,5.0543869,64.860994,24.1345,40.703764
D0000421,0.91503352,0,0,0,2.5751204e-05,0.19420245,5.1225218,65.203726,24.004916,40.864413
D0000422,0.38945993,0,0,0,0.0066676098,0.35777602,5.0897058,65.454347,23.949241,40.804513
D0000423,0.67625696,0,0,0,0.0047867347,0.43546254,5.0843823,64.907509,24.369967,40.615147
D0000424,0.75524366,0,0,0,0.12156011,0.52428149,4.9608128,65.234282,24.027846,40.982881
D0000425,0.35243546,0,0,0,0.017902226,0.20481607,5.0915383,65.965961,23.931423,40.748567
D0000426,0.34998209,0,0,0,0.0072556424,0.28445633,5.1050451,65.866507,24.125608,41.731478
D0000427,-0.17736113,0,0,0,3.2963367e-05,0.22730479,5.0325257,65.469163,24.013588,41.616278
D0000428,-0.047326482,0,0,0,0.018879801,0.36272971,5.0660667,65.41702,23.912344,40.563427
D0000429,0.016831324,0,0,0,0.0040345394,0.21963416,5.0608147,65.722947,24.084648,41.850663
D0000430,0.13187221,0,0,0,0.00027793943,0.30947727,4.9914116,66.024806,24.238686,40.166284
D0000431,0.546344,1,0,0,4.1129392e-05,0.39195238,4.996935,65.106003,23.913608,41.179197
D0000432,0.72202809,0,0,0,0.0017709342,0.24428453,5.0824229,65.318934,24.052969,41.098546
D0000433,0.49660158,0,0,0,0.0021825081,0.44460836,5.0811966,65.574403,23.985814,40.729479
D0000434,0.11935737,0,0,0,0.0017608691,0.23867569,5.1463638,65.428342,24.513808,40.623395
D0000435,0.09226212,0,1,0,4.4883005e-05,0.31170679,5.0850424,66.374368,23.959701,40.903855
D0000436,0.13872501,0,0,0,0.0053592204,0.29961822,5.1845226,65.518484,23.967858,41.407118
D0000437,0.43629352,0,0,0,0.0020074661,0.18270405,5.0353736,66.205562,24.208337,40.777761
D0000438,1.5053484,0,0,0,0.00016564667,0.94986864,5.0561749,65.149316,24.551231,40.962665
D0000439,0.69229788,0,0,0,0.0084462429,0.13412523,5.0323951,65.729695,24.200807,40.934801
D0000440,0.29270277,0,0,0,1.2219031e-05,0.5661341,5.1409155,65.545298,24.009088,40.733169
D0000441,0.24482927,0,0,0,0.0012558069,0.27245754,5.1206925,65.41049,23.869056,40.302908
D0000442,0.60641274,0,0,0,1.2413387e-06,0.25493395,5.1092711,65.912247,24.150745,40.668799
D0000443,0.54752219,0,0,0,0.17722689,0.24671183,4.9641526,65.036179,24.238776,41.275547
D0000444,0.40464199,0,0,0,0.33804592,0.29365482,5.0185284,65.645089,24.130794,40.745892
D0000445,0.28529387,0,0,0,0.00013830025,0.19256791,5.1393251,66.035893,24.406321,41.484493
D0000446,0.37039227,0,0,0,0.00010460554,0.24948378,5.0918906,65.591866,23.999259,41.526755
D0000447,0.081020963,0,0,0,0.00058408672,0.18684699,4.9934257,65.623042,23.979245,41.481612
D0000448,0.25775486,0,0,0,0.00010051508,0.22429544,5.1344995,65.282268,24.11873,41.479533
D0000449,1.303324,0,0,0,0,0.68565803,5.0650709,64.710605,24.361402,40.100474
D0000450,0.26596879,0,0,0,0,0.93420539,5.0359048,65.197905,23.581095,40.377264
D0000451,0.26870786,0,0,0,0,0.21992114,4.9464825,65.283254,24.571869,40.507323
D0000452,0.75847801,0,0,0,0,0.27243474,5.0244589,64.960781,23.958873,39.455639
D0000453,0.48174699,0,0,0,0,0.4736929,5.0041251,64.798041,24.371785,40.834072
D0000454,1.1322912,0,0,0,0,0.76480403,5.0487669,65.623786,24.56425,40.354587
D0000455,0.20250082,0,0,0,0,0.32056699,5.0225883,65.289033,23.869045,39.87938
D0000456,0.28714342,0,0,0,0,0.34584196,4.9901375,65.137868,24.034743,39.862713
D0000457,-0.053657679,0,0,0,0,0.33213453,5.0640724,64.387178,24.317789,40.394621
D0000458,0.86361148,0,0,0,0,0.3025721,5.0154249,64.638672,24.091268,39.833133
D0000459,0.46536563,0,0,0,0,0.27587772,4.972548,65.789805,23.984883,40.721175
D0000460,0.91429335,0,0,0,0,0.91280784,4.9410954,64.639153,24.372066,40.309108
D0000461,-0.072005608,0,0,0,0,0.57484187,4.8985047,65.056395,23.799776,38.82229
D0000462,0.69423789,0,0,0,0,0.36599493,4.9058324,65.132345,24.276274,40.131202
D0000463,0.26815764,1,0,0,0,0.38898098,5.051329,64.876667,24.012252,40.835034
D0000464,0.47518091,0,0,0,0,0.39624014,5.0367904,64.541534,24.243293,40.118249
D0000465,0.58553179,0,0,0,0,0.59176765,5.0328167,65.240974,24.457079,39.519646
D0000466,0.52680432,0,0,0,0,0.41386435,4.9972712,65.31226,24.654442,40.281417
D0000467,0.24752773,0,0,0,0,0.42407409,4.9624622,64.893617,24.274183,39.062533
D0000468,0.83376264,0,0,0,0,0.76963435,5.0530146,64.762597,24.520312,39.763332
D0000469,0.90415516,0,0,0,0,0.66555392,5.0109356,65.528848,24.480122,40.207912
D0000470,0.80330136,0,0,0,0,1.1868492,5.1263526,65.010698,24.166874,40.25079
D0000471,0.30170473,0,0,0,0,0.50788998,4.9185764,64.907694,24.145633,40.479525
D0000472,0.93873426,0,0,0,0,0.35655964,4.9929456,65.345143,24.418345,40.622478
D0000473,0.70773446,0,0,0,0,0.38300309,4.9608782,65.187614,24.354873,40.215008
D0000474,0.041834563,0,0,0,0,0.36006001,5.0362292,64.944116,24.185938,39.40054
D0000475,0.56441329,0,0,0,0,0.22444731,5.0553671,64.698213,24.133064,39.954465
D0000476,0.96975945,0,0,0,0,0.27639917,4.9063655,64.895947,24.489452,40.93581
D0000477,0.34870057,0,0,0,0,0.42988453,4.9592328,65.223708,24.445745,39.983118
D0000478,0.64523791,0,0,0,0,0.44686383,5.1277885,64.822816,23.984992,39.958668
D0000479,0.65723265,0,0,0,0,0.61358829,5.0258285,64.993034,24.066984,40.354552
D0000480,0.51263349,0,0,0,0,0.39140005,4.9831325,65.321894,24.03449,40.419698
D0000481,0.84018519,0,0,0,0,0.6485305,4.9829921,65.585158,24.53154,40.143963
D0000482,0.63188652,0,0,0,0,0.77005703,4.99165,65.812505,24.145554,40.466673
D0000483,0.72786335,0,0,0,0,0.38809441,5.1436078,65.753396,24.297159,40.632746
D0000484,0.64383896,0,0,0,0,0.36841507,4.9453186,64.958831,24.223409,40.481193
D0000485,1.3767797,0,0,0,0,0.5465882,5.037924,65.286138,24.506056,40.283381
D0000486,0.89881012,0,0,0,0,0.93759029,5.0760061,65.479693,24.566741,40.007386
D0000487,1.0937499,0,0,0,0,0.98552613,4.9612743,64.631629,24.547934,40.396716
D0000488,0.82064511,0,0,0,0,0.48291683,4.9568819,65.059671,24.395898,40.422408
D0000489,0.96024066,0,0,0,0,0.2398713,4.9966351,64.984615,24.54845,39.44715
D0000490,1.3022422,0,0,0,0,0.61630122,5.0884141,64.703973,24.57521,39.590814
D0000491,0.77197422,0,0,0,0,0.92533358,5.0703663,65.412408,24.459013,40.594683
D0000492,0.3732268,0,0,0,0,0.36185971,5.0632548,64.509169,24.577714,40.095765
D0000493,0.557913,0,0,0,0,0.32551697,4.9636978,64.661757,24.301486,40.410348
D0000494,0.36807665,0,0,0,0,0.51537461,5.0855328,65.567427,24.304092,40.234596
D0000495,0.97730364,0,0,0,0,0.83351998,5.0682736,65.027252,24.723076,40.346559
D0000496,0.15618341,0,0,0,0,0.27723845,5.0875303,65.481192,24.447886,40.199167
D0000497,0.70974526,0,0,0,0,0.47010846,5.0082864,64.488299,24.5827,40.328773
D0000498,0.17866949,0,0,0,0,0.56296174,4.9620242,64.347525,23.896769,40.598312
D0000499,0.21311633,0,0,0,0,0.26267462,5.0307273,64.412534,24.235697,40.309568
D0000500,0.59833717,0,0,0,0,0.53378227,5.1243981,64.254262,24.439571,40.237884
D0000501,0.82624055,0,0,0,0,0.58219675,4.9660585,64.439356,24.223021,40.514961
D0000502,0.49033323,0,0,0,0,0.44867818,4.8940188,64.830048,24.614727,41.373429
D0000503,0.44752347,0,0,0,0,0.44029342,5.0018793,65.92503,24.486665,40.148178
D0000504,0.90025044,0,0,0,0,0.49409138,4.980988,65.951558,24.446798,41.200534
D0000505,0.699592,0,0,0,0,0.53017213,5.0750915,65.66397,24.50441,41.113182
D0000506,0.56180287,0,0,0,0,0.29621482,5.0674472,64.809551,24.659446,40.99562
D0000507,0.91177605,0,0,0,0,0.47083437,5.0890359,65.231458,24.38793,39.797353
D0000508,1.0045577,0,0,0,0,1.0140551,5.0083409,65.262818,24.563748,40.361759
D0000509,0.96164704,0,0,0,0,0.78607661,4.9667634,64.947266,24.446593,40.453952
D0000510,0.55476408,0,0,0,0,0.37148176,5.0170184,64.859798,24.371745,40.306913
D0000511,1.46878,0,0,0,0,0.32701847,5.1032615,65.142084,24.548754,39.979759
D0000512,0.63872286,0,0,0,0,0.6315452,4.9661584,65.193274,24.166028,39.698322
D0000513,0.060858947,0,0,0,1.1419235e-06,0.23345106,5.0594323,65.083505,23.839385,39.781407
D0000514,0.12072811,0,0,0,5.6109103e-09,0.2956531,5.0428915,64.247798,23.471621,40.029255
D0000515,0.19452969,0,0,0,0.17844766,0.13642457,4.9707221,66.071778,23.71692,39.575685
D0000516,-0.0275567,0,0,0,0.13836094,0.2487365,4.8478398,65.343637,23.698367,39.87576
D0000517,0.20040322,0,0,0,3.7750892e-10,0.26258052,5.0783444,64.066125,23.960219,40.393124
D0000518,0.71011984,0,0,0,0.42091251,0.27286813,5.0084637,64.318682,23.639907,40.130573
D0000519,0.3461025,0,0,0,0.40877468,0.21127727,4.8894565,64.703375,23.764527,39.457965
D0000520,0.23718506,0,0,0,1.404391e-08,0.27121038,5.0088771,65.243373,24.070011,39.790414
D0000521,1.1171449,0,0,0,3.4595261e-07,0.65929413,4.9116699,64.799146,23.828536,39.879235
D0000522,-0.087911205,0,0,0,0.10405491,0.14110078,4.9284875,64.3396,23.686803,39.520732
D0000523,-0.34599099,0,0,0,0.0031342331,0.12386204,4.9226401,64.578175,23.386438,39.882697
D0000524,-0.42288956,0,0,0,0.22253167,0.1619399,4.9651387,65.712662,23.389742,39.591901
D0000525,0.07945835,0,0,0,0.040255051,0.14993221,5.0713921,64.297553,23.708298,39.805152
D0000526,-0.35358581,0,0,0,0.13039518,0.07504307,5.0162728,64.151046,23.714029,39.491183
D0000527,0.4484516,0,0,0,5.9750736e-06,0.16366948,4.9634279,65.832145,23.848759,40.332675
D0000528,0.85393857,1,0,0,0.16307168,0.17531514,4.9737064,65.367906,24.092331,40.235355
D0000529,0.14538554,0,0,0,0.0059440725,0.18160705,4.9366672,65.073524,23.764155,39.750009
D0000530,0.62198819,0,0,0,0.79169775,0.35016282,5.0064961,64.84594,23.697453,40.209735
D0000531,1.2555604,0,0,0,0.93494183,0.30921169,5.0224762,65.109261,24.049338,40.148515
D0000532,0.31871788,0,0,0,0.0014311431,0.15374985,5.1092566,65.238032,23.84624,39.466701
D0000533,-0.16024313,0,0,0,0.017475782,0.16036394,5.0249831,64.989942,23.680218,39.937601
D0000534,-0.48659288,0,0,0,4.4981896e-07,0.15415658,5.0236493,64.084094,23.616163,40.117315
D0000535,-0.054342037,1,0,0,2.6732216e-08,0.31834086,4.9585857,64.661745,23.927131,39.75035
D0000536,0.45441958,0,0,0,0.51839674,0.32368046,4.9151498,65.692392,23.312589,40.449748
D0000537,0.036799942,0,0,0,0.016654352,0.24492797,5.0648564,64.325303,23.982441,39.470404
D0000538,0.15064696,0,0,0,0.0032748625,0.12854683,4.9161495,65.024679,23.625724,40.115324
D0000539,0.360676,0,0,0,2.5953187e-06,0.18922453,4.9660184,64.914498,23.952024,39.691627
D0000540,0.24008005,0,0,0,0.0058247319,0.23490245,5.1011787,64.952564,23.754478,39.931348
D0000541,0.12794809,0,0,0,0.060109649,0.18960846,5.0417359,64.996076,23.805452,40.102215
D0000542,0.11749607,0,0,0,0.65970744,0.12297115,4.9650471,63.980339,23.946564,39.863631
D0000543,0.31297164,0,0,0,0.50196654,0.1634516,4.952405,64.862239,23.657609,39.464717
D0000544,0.19293446,0,0,0,7.3430261e-07,0.16536896,5.0181521,65.107616,23.773975,41.137248
D0000545,0.63829711,0,0,0,0,0.60041522,5.0789778,64.652775,24.244097,41.224993
D0000546,0.36475588,0,0,0,0,0.35319687,4.9022029,64.262785,24.123724,41.320329
D0000547,0.62596473,0,0,0,0,0.50950808,5.0209996,65.207241,23.972097,41.087701
D0000548,0.45902715,0,0,0,0,0.40483868,5.1456136,64.590901,24.361039,40.230602
D0000549,0.34896784,0,0,0,0,0.32593218,5.0128071,65.804566,24.115869,40.527238
D0000550,0.43109527,0,0,0,0,0.27500392,5.0700802,64.996814,24.104729,39.838863
D0000551,1.0961802,0,0,0,0,0.58391114,5.0346197,65.000984,24.29921,40.804346
D0000552,0.71897559,0,0,0,0,0.80898188,5.1173843,64.669553,23.967756,41.040106
D0000553,0.2373113,0,0,0,0,0.31128489,5.0375612,64.538522,23.945676,40.760287
D0000554,0.30307983,0,0,0,0,0.27505906,4.9819854,64.187199,24.395479,40.643634
D0000555,0.76710366,0,0,0,0,0.32519239,4.9949793,63.920965,24.012195,40.257169
D0000556,0.3426116,0,0,0,0,0.37321987,4.9477441,65.645093,24.014352,41.228797
D0000557,0.60068295,0,0,0,0,0.51295896,4.9967229,64.836941,24.274788,40.728058
D0000558,-0.17789589,0,0,0,0,0.73463927,5.0142761,65.163275,23.975651,41.279117
D0000559,-0.3092099,0,0,0,0,0.28886066,5.0800129,64.586363,23.845369,40.28533
D0000560,0.32263776,0,0,0,0,0.61947446,5.0522545,63.975511,24.062226,40.252205
D0000561,-0.0043129162,0,0,0,0,0.49044778,4.9525282,64.816724,23.558649,40.499165
D0000562,-0.04953113,0,0,0,0,0.77148462,5.0096724,64.912791,24.096632,40.82361
