wafer_id,lot_id,wafer_slot,wafer_diameter_mm,full_die_sites_on_assumed_grid,sampled_die_sites,stack_layer_count,split,start_time_utc
W000396,L0016,21,300,621,32,12,train,2025-01-08T14:40:00Z
W000397,L0016,22,300,621,32,12,train,2025-01-08T14:48:00Z
W000398,L0016,23,300,621,32,12,train,2025-01-08T14:56:00Z
W000399,L0016,24,300,621,32,12,train,2025-01-08T15:04:00Z
W000400,L0016,25,300,621,32,12,train,2025-01-08T15:12:00Z
W000401,L0017,1,300,621,32,12,train,2025-01-09T00:00:00Z
W000402,L0017,2,300,621,32,12,train,2025-01-09T00:08:00Z
W000403,L0017,3,300,621,32,12,train,2025-01-09T00:16:00Z
W000404,L0017,4,300,621,32,12,train,2025-01-09T00:24:00Z
W000405,L0017,5,300,621,32,12,train,2025-01-09T00:32:00Z
W000406,L0017,6,300,621,32,12,train,2025-01-09T00:40:00Z
W000407,L0017,7,300,621,32,12,train,2025-01-09T00:48:00Z
W000408,L0017,8,300,621,32,12,train,2025-01-09T00:56:00Z
W000409,L0017,9,300,621,32,12,train,2025-01-09T01:04:00Z
W000410,L0017,10,300,621,32,12,train,2025-01-09T01:12:00Z
W000411,L0017,11,300,621,32,12,train,2025-01-09T01:20:00Z
W000412,L0017,12,300,621,32,12,train,2025-01-09T01:28:00Z
W000413,L0017,13,300,621,32,12,train,2025-01-09T01:36:00Z
W000414,L0017,14,300,621,32,12,train,2025-01-09T01:44:00Z
W000415,L0017,15,300,621,32,12,train,2025-01-09T01:52:00Z
W000416,L0017,16,300,621,32,12,train,2025-01-09T02:00:00Z
W000417,L0017,17,300,621,32,12,train,2025-01-09T02:08:00Z
W000418,L0017,18,300,621,32,12,train,2025-01-09T02:16:00Z
W000419,L0017,19,300,621,32,12,train,2025-01-09T02:24:00Z
W000420,L0017,20,300,621,32,12,train,2025-01-09T02:32:00Z
W000421,L0017,21,300,621,32,12,train,2025-01-09T02:40:00Z
W000422,L0017,22,300,621,32,12,train,2025-01-09T02:48:00Z
W000423,L0017,23,300,621,32,12,train,2025-01-09T02:56:00Z
W000424,L0017,24,300,621,32,12,train,2025-01-09T03:04:00Z
W000425,L0017,25,300,621,32,12,train,2025-01-09T03:12:00Z
W000426,L0018,1,300,621,32,8,train,2025-01-09T12:00:00Z
W000427,L0018,2,300,621,32,8,train,2025-01-09T12:08:00Z
W000428,L0018,3,300,621,32,8,train,2025-01-09T12:16:00Z
W000429,L0018,4,300,621,32,8,train,2025-01-09T12:24:00Z
W000430,L0018,5,300,621,32,8,train,2025-01-09T12:32:00Z
W000431,L0018,6,300,621,32,8,train,2025-01-09T12:40:00Z
W000432,L0018,7,300,621,32,8,train,2025-01-09T12:48:00Z
W000433,L0018,8,300,621,32,8,train,2025-01-09T12:56:00Z
W000434,L0018,9,300,621,32,8,train,2025-01-09T13:04:00Z
W000435,L0018,10,300,621,32,8,train,2025-01-09T13:12:00Z
W000436,L0018,11,300,621,32,8,train,2025-01-09T13:20:00Z
W000437,L0018,12,300,621,32,8,train,2025-01-09T13:28:00Z
W000438,L0018,13,300,621,32,8,train,2025-01-09T13:36:00Z
W000439,L0018,14,300,621,32,8,train,2025-01-09T13:44:00Z
W000440,L0018,15,300,621,32,8,train,2025-01-09T13:52:00Z
W000441,L0018,16,300,621,32,8,train,2025-01-09T14:00:00Z
W000442,L0018,17,300,621,32,8,train,2025-01-09T14:08:00Z
W000443,L0018,18,300,621,32,8,train,2025-01-09T14:16:00Z
W000444,L0018,19,300,621,32,8,train,2025-01-09T14:24:00Z
W000445,L0018,20,300,621,32,8,train,2025-01-09T14:32:00Z
W000446,L0018,21,300,621,32,8,train,2025-01-09T14:40:00Z
W000447,L0018,22,300,621,32,8,train,2025-01-09T14:48:00Z
W000448,L0018,23,300,621,32,8,train,2025-01-09T14:56:00Z
W000449,L0018,24,300,621,32,8,train,2025-01-09T15:04:00Z
W000450,L0018,25,300,621,32,8,train,2025-01-09T15:12:00Z
W000451,L0019,1,300,621,32,12,train,2025-01-10T00:00:00Z
W000452,L0019,2,300,621,32,12,train,2025-01-10T00:08:00Z
W000453,L0019,3,300,621,32,12,train,2025-01-10T00:16:00Z
W000454,L0019,4,300,621,32,12,train,2025-01-10T00:24:00Z
W000455,L0019,5,300,621,32,12,train,2025-01-10T00:32:00Z
W000456,L0019,6,300,621,32,12,train,2025-01-10T00:40:00Z
W000457,L0019,7,300,621,32,12,train,2025-01-10T00:48:00Z
W000458,L0019,8,300,621,32,12,train,2025-01-10T00:56:00Z
W000459,L0019,9,300,621,32,12,train,2025-01-10T01:04:00Z
W000460,L0019,10,300,621,32,12,train,2025-01-10T01:12:00Z
W000461,L0019,11,300,621,32,12,train,2025-01-10T01:20:00Z
W000462,L0019,12,300,621,32,12,train,2025-01-10T01:28:00Z
W000463,L0019,13,300,621,32,12,train,2025-01-10T01:36:00Z
W000464,L0019,14,300,621,32,12,train,2025-01-10T01:44:00Z
W000465,L0019,15,300,621,32,12,train,2025-01-10T01:52:00Z
W000466,L0019,16,300,621,32,12,train,2025-01-10T02:00:00Z
W000467,L0019,17,300,621,32,12,train,2025-01-10T02:08:00Z
W000468,L0019,18,300,621,32,12,train,2025-01-10T02:16:00Z
W000469,L0019,19,300,621,32,12,train,2025-01-10T02:24:00Z
W000470,L0019,20,300,621,32,12,train,2025-01-10T02:32:00Z
W000471,L0019,21,300,621,32,12,train,2025-01-10T02:40:00Z
W000472,L0019,22,300,621,32,12,train,2025-01-10T02:48:00Z
W000473,L0019,23,300,621,32,12,train,2025-01-10T02:56:00Z
W000474,L0019,24,300,621,32,12,train,2025-01-10T03:04:00Z
W000475,L0019,25,300,621,32,12,train,2025-01-10T03:12:00Z
W000476,L0020,1,300,621,32,12,train,2025-01-10T12:00:00Z
W000477,L0020,2,300,621,32,12,train,2025-01-10T12:08:00Z
W000478,L0020,3,300,621,32,12,train,2025-01-10T12:16:00Z
W000479,L0020,4,300,621,32,12,train,2025-01-10T12:24:00Z
W000480,L0020,5,300,621,32,12,train,2025-01-10T12:32:00Z
W000481,L0020,6,300,621,32,12,train,2025-01-10T12:40:00Z
W000482,L0020,7,300,621,32,12,train,2025-01-10T12:48:00Z
W000483,L0020,8,300,621,32,12,train,2025-01-10T12:56:00Z
W000484,L0020,9,300,621,32,12,train,2025-01-10T13:04:00Z
W000485,L0020,10,300,621,32,12,train,2025-01-10T13:12:00Z
W000486,L0020,11,300,621,32,12,train,2025-01-10T13:20:00Z
W000487,L0020,12,300,621,32,12,train,2025-01-10T13:28:00Z
W000488,L0020,13,300,621,32,12,train,2025-01-10T13:36:00Z
W000489,L0020,14,300,621,32,12,train,2025-01-10T13:44:00Z
W000490,L0020,15,300,621,32,12,train,2025-01-10T13:52:00Z
W000491,L0020,16,300,621,32,12,train,2025-01-10T14:00:00Z
W000492,L0020,17,300,621,32,12,train,2025-01-10T14:08:00Z
W000493,L0020,18,300,621,32,12,train,2025-01-10T14:16:00Z
W000494,L0020,19,300,621,32,12,train,2025-01-10T14:24:00Z
W000495,L0020,20,300,621,32,12,train,2025-01-10T14:32:00Z
W000496,L0020,21,300,621,32,12,train,2025-01-10T14:40:00Z
W000497,L0020,22,300,621,32,12,train,2025-01-10T14:48:00Z
W000498,L0020,23,300,621,32,12,train,2025-01-10T14:56:00Z
W000499,L0020,24,300,621,32,12,train,2025-01-10T15:04:00Z
W000500,L0020,25,300,621,32,12,train,2025-01-10T15:12:00Z
W000501,L0021,1,300,621,32,8,train,2025-01-11T00:00:00Z
W000502,L0021,2,300,621,32,8,train,2025-01-11T00:08:00Z
W000503,L0021,3,300,621,32,8,train,2025-01-11T00:16:00Z
W000504,L0021,4,300,621,32,8,train,2025-01-11T00:24:00Z
W000505,L0021,5,300,621,32,8,train,2025-01-11T00:32:00Z
W000506,L0021,6,300,621,32,8,train,2025-01-11T00:40:00Z
W000507,L0021,7,300,621,32,8,train,2025-01-11T00:48:00Z
W000508,L0021,8,300,621,32,8,train,2025-01-11T00:56:00Z
W000509,L0021,9,300,621,32,8,train,2025-01-11T01:04:00Z
W000510,L0021,10,300,621,32,8,train,2025-01-11T01:12:00Z
W000511,L0021,11,300,621,32,8,train,2025-01-11T01:20:00Z
W000512,L0021,12,300,621,32,8,train,2025-01-11T01:28:00Z
W000513,L0021,13,300,621,32,8,train,2025-01-11T01:36:00Z
W000514,L0021,14,300,621,32,8,train,2025-01-11T01:44:00Z
W000515,L0021,15,300,621,32,8,train,2025-01-11T01:52:00Z
W000516,L0021,16,300,621,32,8,train,2025-01-11T02:00:00Z
W000517,L0021,17,300,621,32,8,train,2025-01-11T02:08:00Z
W000518,L0021,18,300,621,32,8,train,2025-01-11T02:16:00Z
W000519,L0021,19,300,621,32,8,train,2025-01-11T02:24:00Z
W000520,L0021,20,300,621,32,8,train,2025-01-11T02:32:00Z
W000521,L0021,21,300,621,32,8,train,2025-01-11T02:40:00Z
W000522,L0021,22,300,621,32,8,train,2025-01-11T02:48:00Z
W000523,L0021,23,300,621,32,8,train,2025-01-11T02:56:00Z
W000524,L0021,24,300,621,32,8,train,2025-01-11T03:04:00Z
W000525,L0021,25,300,621,32,8,train,2025-01-11T03:12:00Z
W000526,L0022,1,300,621,32,12,train,2025-01-11T12:00:00Z
W000527,L0022,2,300,621,32,12,train,2025-01-11T12:08:00Z
W000528,L0022,3,300,621,32,12,train,2025-01-11T12:16:00Z
W000529,L0022,4,300,621,32,12,train,2025-01-11T12:24:00Z
W000530,L0022,5,300,621,32,12,train,2025-01-11T12:32:00Z
W000531,L0022,6,300,621,32,12,train,2025-01-11T12:40:00Z
W000532,L0022,7,300,621,32,12,train,2025-01-11T12:48:00Z
W000533,L0022,8,300,621,32,12,train,2025-01-11T12:56:00Z
W000534,L0022,9,300,621,32,12,train,2025-01-11T13:04:00Z
W000535,L0022,10,300,621,32,12,train,2025-01-11T13:12:00Z
W000536,L0022,11,300,621,32,12,train,2025-01-11T13:20:00Z
W000537,L0022,12,300,621,32,12,train,2025-01-11T13:28:00Z
W000538,L0022,13,300,621,32,12,train,2025-01-11T13:36:00Z
W000539,L0022,14,300,621,32,12,train,2025-01-11T13:44:00Z
W000540,L0022,15,300,621,32,12,train,2025-01-11T13:52:00Z
W000541,L0022,16,300,621,32,12,train,2025-01-11T14:00:00Z
W000542,L0022,17,300,621,32,12,train,2025-01-11T14:08:00Z
W000543,L0022,18,300,621,32,12,train,2025-01-11T14:16:00Z
W000544,L0022,19,300,621,32,12,train,2025-01-11T14:24:00Z
W000545,L0022,20,300,621,32,12,train,2025-01-11T14:32:00Z
W000546,L0022,21,300,621,32,12,train,2025-01-11T14:40:00Z
W000547,L0022,22,300,621,32,12,train,2025-01-11T14:48:00Z
W000548,L0022,23,300,621,32,12,train,2025-01-11T14:56:00Z
W000549,L0022,24,300,621,32,12,train,2025-01-11T15:04:00Z
W000550,L0022,25,300,621,32,12,train,2025-01-11T15:12:00Z
W000551,L0023,1,300,621,32,12,train,2025-01-12T00:00:00Z
W000552,L0023,2,300,621,32,12,train,2025-01-12T00:08:00Z
W000553,L0023,3,300,621,32,12,train,2025-01-12T00:16:00Z
W000554,L0023,4,300,621,32,12,train,2025-01-12T00:24:00Z
W000555,L0023,5,300,621,32,12,train,2025-01-12T00:32:00Z
W000556,L0023,6,300,621,32,12,train,2025-01-12T00:40:00Z
W000557,L0023,7,300,621,32,12,train,2025-01-12T00:48:00Z
W000558,L0023,8,300,621,32,12,train,2025-01-12T00:56:00Z
W000559,L0023,9,300,621,32,12,train,2025-01-12T01:04:00Z
W000560,L0023,10,300,621,32,12,train,2025-01-12T01:12:00Z
W000561,L0023,11,300,621,32,12,train,2025-01-12T01:20:00Z
W000562,L0023,12,300,621,32,12,train,2025-01-12T01:28:00Z
W000563,L0023,13,300,621,32,12,train,2025-01-12T01:36:00Z
W000564,L0023,14,300,621,32,12,train,2025-01-12T01:44:00Z
W000565,L0023,15,300,621,32,12,train,2025-01-12T01:52:00Z
W000566,L0023,16,300,621,32,12,train,2025-01-12T02:00:00Z
W000567,L0023,17,300,621,32,12,train,2025-01-12T02:08:00Z
W000568,L0023,18,300,621,32,12,train,2025-01-12T02:16:00Z
W000569,L0023,19,300,621,32,12,train,2025-01-12T02:24:00Z
W000570,L0023,20,300,621,32,12,train,2025-01-12T02:32:00Z
W000571,L0023,21,300,621,32,12,train,2025-01-12T02:40:00Z
W000572,L0023,22,300,621,32,12,train,2025-01-12T02:48:00Z
W000573,L0023,23,300,621,32,12,train,2025-01-12T02:56:00Z
W000574,L0023,24,300,621,32,12,train,2025-01-12T03:04:00Z
W000575,L0023,25,300,621,32,12,train,2025-01-12T03:12:00Z
W000576,L0024,1,300,621,32,12,train,2025-01-12T12:00:00Z
W000577,L0024,2,300,621,32,12,train,2025-01-12T12:08:00Z
W000578,L0024,3,300,621,32,12,train,2025-01-12T12:16:00Z
W000579,L0024,4,300,621,32,12,train,2025-01-12T12:24:00Z
W000580,L0024,5,300,621,32,12,train,2025-01-12T12:32:00Z
W000581,L0024,6,300,621,32,12,train,2025-01-12T12:40:00Z
W000582,L0024,7,300,621,32,12,train,2025-01-12T12:48:00Z
W000583,L0024,8,300,621,32,12,train,2025-01-12T12:56:00Z
W000584,L0024,9,300,621,32,12,train,2025-01-12T13:04:00Z
W000585,L0024,10,300,621,32,12,train,2025-01-12T13:12:00Z
W000586,L0024,11,300,621,32,12,train,2025-01-12T13:20:00Z
W000587,L0024,12,300,621,32,12,train,2025-01-12T13:28:00Z
W000588,L0024,13,300,621,32,12,train,2025-01-12T13:36:00Z
W000589,L0024,14,300,621,32,12,train,2025-01-12T13:44:00Z
W000590,L0024,15,300,621,32,12,train,2025-01-12T13:52:00Z
W000591,L0024,16,300,621,32,12,train,2025-01-12T14:00:00Z
W000592,L0024,17,300,621,32,12,train,2025-01-12T14:08:00Z
W000593,L0024,18,300,621,32,12,train,2025-01-12T14:16:00Z
W000594,L0024,19,300,621,32,12,train,2025-01-12T14:24:00Z
W000595,L0024,20,300,621,32,12,train,2025-01-12T14:32:00Z
W000596,L0024,21,300,621,32,12,train,2025-01-12T14:40:00Z
W000597,L0024,22,300,621,32,12,train,2025-01-12T14:48:00Z
W000598,L0024,23,300,621,32,12,train,2025-01-12T14:56:00Z
W000599,L0024,24,300,621,32,12,train,2025-01-12T15:04:00Z
W000600,L0024,25,300,621,32,12,train,2025-01-12T15:12:00Z
W000601,L0025,1,300,621,32,12,train,2025-01-13T00:00:00Z
W000602,L0025,2,300,621,32,12,train,2025-01-13T00:08:00Z
W000603,L0025,3,300,621,32,12,train,2025-01-13T00:16:00Z
W000604,L0025,4,300,621,32,12,train,2025-01-13T00:24:00Z
W000605,L0025,5,300,621,32,12,train,2025-01-13T00:32:00Z
W000606,L0025,6,300,621,32,12,train,2025-01-13T00:40:00Z
W000607,L0025,7,300,621,32,12,train,2025-01-13T00:48:00Z
W000608,L0025,8,300,621,32,12,train,2025-01-13T00:56:00Z
W000609,L0025,9,300,621,32,12,train,2025-01-13T01:04:00Z
W000610,L0025,10,300,621,32,12,train,2025-01-13T01:12:00Z
W000611,L0025,11,300,621,32,12,train,2025-01-13T01:20:00Z
W000612,L0025,12,300,621,32,12,train,2025-01-13T01:28:00Z
W000613,L0025,13,300,621,32,12,train,2025-01-13T01:36:00Z
W000614,L0025,14,300,621,32,12,train,2025-01-13T01:44:00Z
W000615,L0025,15,300,621,32,12,train,2025-01-13T01:52:00Z
W000616,L0025,16,300,621,32,12,train,2025-01-13T02:00:00Z
W000617,L0025,17,300,621,32,12,train,2025-01-13T02:08:00Z
W000618,L0025,18,300,621,32,12,train,2025-01-13T02:16:00Z
W000619,L0025,19,300,621,32,12,train,2025-01-13T02:24:00Z
W000620,L0025,20,300,621,32,12,train,2025-01-13T02:32:00Z
W000621,L0025,21,300,621,32,12,train,2025-01-13T02:40:00Z
W000622,L0025,22,300,621,32,12,train,2025-01-13T02:48:00Z
W000623,L0025,23,300,621,32,12,train,2025-01-13T02:56:00Z
W000624,L0025,24,300,621,32,12,train,2025-01-13T03:04:00Z
W000625,L0025,25,300,621,32,12,train,2025-01-13T03:12:00Z
W000626,L0026,1,300,621,32,12,train,2025-01-13T12:00:00Z
W000627,L0026,2,300,621,32,12,train,2025-01-13T12:08:00Z
W000628,L0026,3,300,621,32,12,train,2025-01-13T12:16:00Z
W000629,L0026,4,300,621,32,12,train,2025-01-13T12:24:00Z
W000630,L0026,5,300,621,32,12,train,2025-01-13T12:32:00Z
W000631,L0026,6,300,621,32,12,train,2025-01-13T12:40:00Z
W000632,L0026,7,300,621,32,12,train,2025-01-13T12:48:00Z
W000633,L0026,8,300,621,32,12,train,2025-01-13T12:56:00Z
W000634,L0026,9,300,621,32,12,train,2025-01-13T13:04:00Z
W000635,L0026,10,300,621,32,12,train,2025-01-13T13:12:00Z
W000636,L0026,11,300,621,32,12,train,2025-01-13T13:20:00Z
W000637,L0026,12,300,621,32,12,train,2025-01-13T13:28:00Z
W000638,L0026,13,300,621,32,12,train,2025-01-13T13:36:00Z
W000639,L0026,14,300,621,32,12,train,2025-01-13T13:44:00Z
W000640,L0026,15,300,621,32,12,train,2025-01-13T13:52:00Z
W000641,L0026,16,300,621,32,12,train,2025-01-13T14:00:00Z
W000642,L0026,17,300,621,32,12,train,2025-01-13T14:08:00Z
W000643,L0026,18,300,621,32,12,train,2025-01-13T14:16:00Z
W000644,L0026,19,300,621,32,12,train,2025-01-13T14:24:00Z
W000645,L0026,20,300,621,32,12,train,2025-01-13T14:32:00Z
W000646,L0026,21,300,621,32,12,train,2025-01-13T14:40:00Z
W000647,L0026,22,300,621,32,12,train,2025-01-13T14:48:00Z
W000648,L0026,23,300,621,32,12,train,2025-01-13T14:56:00Z
W000649,L0026,24,300,621,32,12,train,2025-01-13T15:04:00Z
W000650,L0026,25,300,621,32,12,train,2025-01-13T15:12:00Z
W000651,L0027,1,300,621,32,12,train,2025-01-14T00:00:00Z
W000652,L0027,2,300,621,32,12,train,2025-01-14T00:08:00Z
W000653,L0027,3,300,621,32,12,train,2025-01-14T00:16:00Z
W000654,L0027,4,300,621,32,12,train,2025-01-14T00:24:00Z
W000655,L0027,5,300,621,32,12,train,2025-01-14T00:32:00Z
W000656,L0027,6,300,621,32,12,train,2025-01-14T00:40:00Z
W000657,L0027,7,300,621,32,12,train,2025-01-14T00:48:00Z
W000658,L0027,8,300,621,32,12,train,2025-01-14T00:56:00Z
W000659,L0027,9,300,621,32,12,train,2025-01-14T01:04:00Z
W000660,L0027,10,300,621,32,12,train,2025-01-14T01:12:00Z
W000661,L0027,11,300,621,32,12,train,2025-01-14T01:20:00Z
W000662,L0027,12,300,621,32,12,train,2025-01-14T01:28:00Z
W000663,L0027,13,300,621,32,12,train,2025-01-14T01:36:00Z
W000664,L0027,14,300,621,32,12,train,2025-01-14T01:44:00Z
W000665,L0027,15,300,621,32,12,train,2025-01-14T01:52:00Z
W000666,L0027,16,300,621,32,12,train,2025-01-14T02:00:00Z
W000667,L0027,17,300,621,32,12,train,2025-01-14T02:08:00Z
W000668,L0027,18,300,621,32,12,train,2025-01-14T02:16:00Z
W000669,L0027,19,300,621,32,12,train,2025-01-14T02:24:00Z
W000670,L0027,20,300,621,32,12,train,2025-01-14T02:32:00Z
W000671,L0027,21,300,621,32,12,train,2025-01-14T02:40:00Z
W000672,L0027,22,300,621,32,12,train,2025-01-14T02:48:00Z
W000673,L0027,23,300,621,32,12,train,2025-01-14T02:56:00Z
W000674,L0027,24,300,621,32,12,train,2025-01-14T03:04:00Z
W000675,L0027,25,300,621,32,12,train,2025-01-14T03:12:00Z
W000676,L0028,1,300,621,32,8,train,2025-01-14T12:00:00Z
W000677,L0028,2,300,621,32,8,train,2025-01-14T12:08:00Z
W000678,L0028,3,300,621,32,8,train,2025-01-14T12:16:00Z
W000679,L0028,4,300,621,32,8,train,2025-01-14T12:24:00Z
W000680,L0028,5,300,621,32,8,train,2025-01-14T12:32:00Z
W000681,L0028,6,300,621,32,8,train,2025-01-14T12:40:00Z
W000682,L0028,7,300,621,32,8,train,2025-01-14T12:48:00Z
W000683,L0028,8,300,621,32,8,train,2025-01-14T12:56:00Z
W000684,L0028,9,300,621,32,8,train,2025-01-14T13:04:00Z
W000685,L0028,10,300,621,32,8,train,2025-01-14T13:12:00Z
W000686,L0028,11,300,621,32,8,train,2025-01-14T13:20:00Z
W000687,L0028,12,300,621,32,8,train,2025-01-14T13:28:00Z
W000688,L0028,13,300,621,32,8,train,2025-01-14T13:36:00Z
W000689,L0028,14,300,621,32,8,train,2025-01-14T13:44:00Z
W000690,L0028,15,300,621,32,8,train,2025-01-14T13:52:00Z
W000691,L0028,16,300,621,32,8,train,2025-01-14T14:00:00Z
W000692,L0028,17,300,621,32,8,train,2025-01-14T14:08:00Z
W000693,L0028,18,300,621,32,8,train,2025-01-14T14:16:00Z
W000694,L0028,19,300,621,32,8,train,2025-01-14T14:24:00Z
W000695,L0028,20,300,621,32,8,train,2025-01-14T14:32:00Z
W000696,L0028,21,300,621,32,8,train,2025-01-14T14:40:00Z
W000697,L0028,22,300,621,32,8,train,2025-01-14T14:48:00Z
W000698,L0028,23,300,621,32,8,train,2025-01-14T14:56:00Z
W000699,L0028,24,300,621,32,8,train,2025-01-14T15:04:00Z
W000700,L0028,25,300,621,32,8,train,2025-01-14T15:12:00Z
W000701,L0029,1,300,621,32,12,train,2025-01-15T00:00:00Z
W000702,L0029,2,300,621,32,12,train,2025-01-15T00:08:00Z
W000703,L0029,3,300,621,32,12,train,2025-01-15T00:16:00Z
W000704,L0029,4,300,621,32,12,train,2025-01-15T00:24:00Z
W000705,L0029,5,300,621,32,12,train,2025-01-15T00:32:00Z
W000706,L0029,6,300,621,32,12,train,2025-01-15T00:40:00Z
W000707,L0029,7,300,621,32,12,train,2025-01-15T00:48:00Z
W000708,L0029,8,300,621,32,12,train,2025-01-15T00:56:00Z
W000709,L0029,9,300,621,32,12,train,2025-01-15T01:04:00Z
W000710,L0029,10,300,621,32,12,train,2025-01-15T01:12:00Z
W000711,L0029,11,300,621,32,12,train,2025-01-15T01:20:00Z
W000712,L0029,12,300,621,32,12,train,2025-01-15T01:28:00Z
W000713,L0029,13,300,621,32,12,train,2025-01-15T01:36:00Z
W000714,L0029,14,300,621,32,12,train,2025-01-15T01:44:00Z
W000715,L0029,15,300,621,32,12,train,2025-01-15T01:52:00Z
W000716,L0029,16,300,621,32,12,train,2025-01-15T02:00:00Z
W000717,L0029,17,300,621,32,12,train,2025-01-15T02:08:00Z
W000718,L0029,18,300,621,32,12,train,2025-01-15T02:16:00Z
W000719,L0029,19,300,621,32,12,train,2025-01-15T02:24:00Z
W000720,L0029,20,300,621,32,12,train,2025-01-15T02:32:00Z
W000721,L0029,21,300,621,32,12,train,2025-01-15T02:40:00Z
W000722,L0029,22,300,621,32,12,train,2025-01-15T02:48:00Z
W000723,L0029,23,300,621,32,12,train,2025-01-15T02:56:00Z
W000724,L0029,24,300,621,32,12,train,2025-01-15T03:04:00Z
W000725,L0029,25,300,621,32,12,train,2025-01-15T03:12:00Z
W000726,L0030,1,300,621,32,8,train,2025-01-15T12:00:00Z
W000727,L0030,2,300,621,32,8,train,2025-01-15T12:08:00Z
W000728,L0030,3,300,621,32,8,train,2025-01-15T12:16:00Z
W000729,L0030,4,300,621,32,8,train,2025-01-15T12:24:00Z
W000730,L0030,5,300,621,32,8,train,2025-01-15T12:32:00Z
W000731,L0030,6,300,621,32,8,train,2025-01-15T12:40:00Z
W000732,L0030,7,300,621,32,8,train,2025-01-15T12:48:00Z
W000733,L0030,8,300,621,32,8,train,2025-01-15T12:56:00Z
W000734,L0030,9,300,621,32,8,train,2025-01-15T13:04:00Z
W000735,L0030,10,300,621,32,8,train,2025-01-15T13:12:00Z
W000736,L0030,11,300,621,32,8,train,2025-01-15T13:20:00Z
W000737,L0030,12,300,621,32,8,train,2025-01-15T13:28:00Z
W000738,L0030,13,300,621,32,8,train,2025-01-15T13:36:00Z
W000739,L0030,14,300,621,32,8,train,2025-01-15T13:44:00Z
W000740,L0030,15,300,621,32,8,train,2025-01-15T13:52:00Z
W000741,L0030,16,300,621,32,8,train,2025-01-15T14:00:00Z
W000742,L0030,17,300,621,32,8,train,2025-01-15T14:08:00Z
W000743,L0030,18,300,621,32,8,train,2025-01-15T14:16:00Z
W000744,L0030,19,300,621,32,8,train,2025-01-15T14:24:00Z
W000745,L0030,20,300,621,32,8,train,2025-01-15T14:32:00Z
W000746,L0030,21,300,621,32,8,train,2025-01-15T14:40:00Z
W000747,L0030,22,300,621,32,8,train,2025-01-15T14:48:00Z
W000748,L0030,23,300,621,32,8,train,2025-01-15T14:56:00Z
W000749,L0030,24,300,621,32,8,train,2025-01-15T15:04:00Z
W000750,L0030,25,300,621,32,8,train,2025-01-15T15:12:00Z
W000751,L0031,1,300,621,32,12,train,2025-01-16T00:00:00Z
W000752,L0031,2,300,621,32,12,train,2025-01-16T00:08:00Z
W000753,L0031,3,300,621,32,12,train,2025-01-16T00:16:00Z
W000754,L0031,4,300,621,32,12,train,2025-01-16T00:24:00Z
W000755,L0031,5,300,621,32,12,train,2025-01-16T00:32:00Z
W000756,L0031,6,300,621,32,12,train,2025-01-16T00:40:00Z
W000757,L0031,7,300,621,32,12,train,2025-01-16T00:48:00Z
W000758,L0031,8,300,621,32,12,train,2025-01-16T00:56:00Z
W000759,L0031,9,300,621,32,12,train,2025-01-16T01:04:00Z
W000760,L0031,10,300,621,32,12,train,2025-01-16T01:12:00Z
W000761,L0031,11,300,621,32,12,train,2025-01-16T01:20:00Z
W000762,L0031,12,300,621,32,12,train,2025-01-16T01:28:00Z
W000763,L0031,13,300,621,32,12,train,2025-01-16T01:36:00Z
W000764,L0031,14,300,621,32,12,train,2025-01-16T01:44:00Z
W000765,L0031,15,300,621,32,12,train,2025-01-16T01:52:00Z
W000766,L0031,16,300,621,32,12,train,2025-01-16T02:00:00Z
W000767,L0031,17,300,621,32,12,train,2025-01-16T02:08:00Z
W000768,L0031,18,300,621,32,12,train,2025-01-16T02:16:00Z
W000769,L0031,19,300,621,32,12,train,2025-01-16T02:24:00Z
W000770,L0031,20,300,621,32,12,train,2025-01-16T02:32:00Z
W000771,L0031,21,300,621,32,12,train,2025-01-16T02:40:00Z
W000772,L0031,22,300,621,32,12,train,2025-01-16T02:48:00Z
W000773,L0031,23,300,621,32,12,train,2025-01-16T02:56:00Z
W000774,L0031,24,300,621,32,12,train,2025-01-16T03:04:00Z
W000775,L0031,25,300,621,32,12,train,2025-01-16T03:12:00Z
W000776,L0032,1,300,621,32,12,train,2025-01-16T12:00:00Z
W000777,L0032,2,300,621,32,12,train,2025-01-16T12:08:00Z
W000778,L0032,3,300,621,32,12,train,2025-01-16T12:16:00Z
W000779,L0032,4,300,621,32,12,train,2025-01-16T12:24:00Z
W000780,L0032,5,300,621,32,12,train,2025-01-16T12:32:00Z
W000781,L0032,6,300,621,32,12,train,2025-01-16T12:40:00Z
W000782,L0032,7,300,621,32,12,train,2025-01-16T12:48:00Z
W000783,L0032,8,300,621,32,12,train,2025-01-16T12:56:00Z
W000784,L0032,9,300,621,32,12,train,2025-01-16T13:04:00Z
