run_id,wafer_id,process_step,process_order,tool_id,chamber_id,recipe_id,start_time_utc,end_time_utc,duration_sec,temperature_c,pressure_torr,gas_flow_sccm,etch_rate_nm_min,rf_source_power_w,temperature_std_c,temperature_slope_c_min,wafers_since_chamber_clean,hours_since_maintenance,consumable_age_cycles,alarm_count_run,cleanroom_humidity_pct,airborne_particles_per_m3
R0000101,W000101,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H12_V1,2025-01-03T00:00:00Z,2025-01-03T00:29:55Z,1795.9563,852.05137,770.32013,3948.8422,,,1.7,0.0020239185,12,47.466667,12,0,42.705244,1
R0000102,W000102,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H12_V1,2025-01-03T00:08:00Z,2025-01-03T00:38:22Z,1822.9647,847.05487,749.96853,4031.0803,,,1.7,-0.02667289,12,47.466667,12,0,41.408147,2
R0000103,W000103,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H12_V1,2025-01-03T00:16:00Z,2025-01-03T00:45:03Z,1743.301,847.34673,748.66509,3955.0887,,,1.7,0.024055468,12,47.466667,12,0,42.132443,1
R0000104,W000104,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H12_V1,2025-01-03T00:24:00Z,2025-01-03T00:54:22Z,1822.0988,841.96681,733.92873,3919.6753,,,1.7,0.00083206561,12,47.466667,12,0,42.765754,1
R0000105,W000105,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H12_V1,2025-01-03T00:32:00Z,2025-01-03T01:03:10Z,1870.9381,849.22383,761.67705,3973.929,,,1.7,-0.063518657,13,48.533333,13,0,40.894141,5
R0000106,W000106,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H12_V1,2025-01-03T00:40:00Z,2025-01-03T01:09:53Z,1793.368,853.89161,769.17273,4023.2058,,,1.7,0.032715474,13,48.533333,13,0,42.239452,4
R0000107,W000107,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H12_V1,2025-01-03T00:48:00Z,2025-01-03T01:18:01Z,1801.9207,853.71943,753.73266,4036.7012,,,1.7655207,-0.021895418,13,48.533333,13,0,44.103966,2
R0000108,W000108,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H12_V1,2025-01-03T00:56:00Z,2025-01-03T01:25:42Z,1782.6349,848.4997,756.70302,4139.4588,,,1.7,-0.012681403,13,48.533333,13,0,42.003873,3
R0000109,W000109,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H12_V1,2025-01-03T01:04:00Z,2025-01-03T01:33:21Z,1761.6227,852.72198,792.34427,4003.2236,,,1.8748256,-0.017600318,13,48.533333,13,0,41.328397,2
R0000110,W000110,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H12_V1,2025-01-03T01:12:00Z,2025-01-03T01:42:27Z,1827.1139,852.56378,767.0869,3972.8188,,,2.0501948,0.024623298,13,48.533333,13,0,40.036733,3
R0000111,W000111,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H12_V1,2025-01-03T01:20:00Z,2025-01-03T01:50:39Z,1839.0687,847.18991,739.48471,3905.6379,,,1.8415718,-0.017874568,13,48.533333,13,0,42.598825,3
R0000112,W000112,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H12_V1,2025-01-03T01:28:00Z,2025-01-03T01:58:14Z,1814.5802,844.64772,744.83086,4097.5084,,,1.7,0.030593351,13,48.533333,13,0,43.387329,2
R0000113,W000113,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H12_V1,2025-01-03T01:36:00Z,2025-01-03T02:05:53Z,1793.0566,849.07052,755.1108,3892.1367,,,1.7,-4.6269521e-05,14,49.6,14,0,42.061583,1
R0000114,W000114,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H12_V1,2025-01-03T01:44:00Z,2025-01-03T02:13:51Z,1791.5442,844.42682,751.70467,4012.5622,,,1.7046472,-0.0010043005,14,49.6,14,0,42.037675,3
R0000115,W000115,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H12_V1,2025-01-03T01:52:00Z,2025-01-03T02:21:40Z,1780.0921,852.4312,726.31639,3982.2309,,,1.7,0.0072950058,14,49.6,14,0,43.631094,5
R0000116,W000116,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H12_V1,2025-01-03T02:00:00Z,2025-01-03T02:29:44Z,1784.482,846.49088,742.94642,3996.8792,,,1.7,0.0057817318,14,49.6,14,0,42.286852,7
R0000117,W000117,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H12_V1,2025-01-03T02:08:00Z,2025-01-03T02:38:52Z,1852.1325,850.88614,753.48417,4000.9158,,,1.8629739,-0.0062161158,14,49.6,14,0,43.167005,2
R0000118,W000118,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H12_V1,2025-01-03T02:16:00Z,2025-01-03T02:46:03Z,1803.0292,846.22419,740.06441,3913.2903,,,1.857262,0.0054378025,14,49.6,14,0,43.091941,2
R0000119,W000119,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H12_V1,2025-01-03T02:24:00Z,2025-01-03T02:54:03Z,1803.9724,851.79416,743.00272,3986.7915,,,1.8316806,0.014291268,14,49.6,14,0,42.455379,2
R0000120,W000120,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H12_V1,2025-01-03T02:32:00Z,2025-01-03T03:01:00Z,1740.0976,854.66353,754.62161,4020.617,,,1.7,-0.00071267859,14,49.6,14,0,43.498912,4
R0000121,W000121,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H12_V1,2025-01-03T02:40:00Z,2025-01-03T03:10:16Z,1816.9077,844.87276,759.50645,4044.4617,,,1.7,-0.00074768973,15,50.666667,15,0,40.566925,2
R0000122,W000122,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H12_V1,2025-01-03T02:48:00Z,2025-01-03T03:18:29Z,1829.6088,849.26162,752.95947,3891.172,,,1.7,0.0096821584,15,50.666667,15,0,41.245914,1
R0000123,W000123,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H12_V1,2025-01-03T02:56:00Z,2025-01-03T03:26:31Z,1831.3628,853.31924,755.1438,3955.3898,,,2.1636668,0.015352558,15,50.666667,15,0,40.059724,4
R0000124,W000124,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H12_V1,2025-01-03T03:04:00Z,2025-01-03T03:34:28Z,1828.2925,848.39715,766.64327,4036.1985,,,1.7,0.017388624,15,50.666667,15,0,41.603078,5
R0000125,W000125,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H12_V1,2025-01-03T03:12:00Z,2025-01-03T03:42:18Z,1818.1346,851.84491,755.79175,3938.8975,,,1.8994505,0.0069618015,15,50.666667,15,0,41.671764,2
R0000126,W000126,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-03T12:00:00Z,2025-01-03T12:29:57Z,1797.0181,847.15385,751.73189,3917.9368,,,2.0477392,-0.0072320046,15,59.333333,15,0,45.873137,1
R0000127,W000127,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-03T12:08:00Z,2025-01-03T12:38:01Z,1801.1511,852.13035,752.77604,3933.2164,,,1.754737,0.0077931691,15,59.333333,15,0,43.650272,5
R0000128,W000128,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-03T12:16:00Z,2025-01-03T12:45:56Z,1796.6215,848.94012,777.35962,3977.1745,,,1.7,-0.014322351,15,59.333333,15,0,45.296565,3
R0000129,W000129,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-03T12:24:00Z,2025-01-03T12:54:11Z,1811.5687,854.83536,780.56146,4101.2669,,,1.9071002,-0.033986042,16,60.4,16,0,41.766592,4
R0000130,W000130,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-03T12:32:00Z,2025-01-03T13:02:06Z,1806.5201,852.32833,763.08463,4010.4167,,,1.7,-0.014563624,16,60.4,16,0,44.550191,4
R0000131,W000131,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-03T12:40:00Z,2025-01-03T13:10:20Z,1820.5395,855.11122,789.06757,4002.0831,,,1.7731011,-0.014311691,16,60.4,16,0,43.360554,6
R0000132,W000132,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-03T12:48:00Z,2025-01-03T13:17:40Z,1780.4896,848.14692,763.60017,3937.4095,,,1.7013673,0.0026831441,16,60.4,16,0,44.048248,3
R0000133,W000133,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-03T12:56:00Z,2025-01-03T13:25:40Z,1780.3578,848.2435,792.98272,4090.2653,,,1.8382899,0.022723124,16,60.4,16,0,41.64287,5
R0000134,W000134,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-03T13:04:00Z,2025-01-03T13:33:39Z,1779.4805,846.89714,753.2254,3855.9213,,,1.8544073,-0.011533382,16,60.4,16,0,43.865597,6
R0000135,W000135,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-03T13:12:00Z,2025-01-03T13:42:09Z,1809.4223,855.02085,748.16374,4003.5779,,,1.8314336,0.029690352,16,60.4,16,0,44.544789,3
R0000136,W000136,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-03T13:20:00Z,2025-01-03T13:50:12Z,1812.658,847.85879,758.17557,3973.9655,,,1.7,-0.013740312,16,60.4,16,0,44.12361,2
R0000137,W000137,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-03T13:28:00Z,2025-01-03T13:57:40Z,1780.5692,847.84911,750.19315,3977.6349,,,1.7,-0.0049917005,17,61.466667,17,0,43.481925,5
R0000138,W000138,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-03T13:36:00Z,2025-01-03T14:06:48Z,1848.271,852.24919,779.54655,4044.8641,,,1.8590924,0.033470787,17,61.466667,17,0,42.50234,5
R0000139,W000139,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-03T13:44:00Z,2025-01-03T14:13:38Z,1778.5478,848.84535,765.99107,3987.2073,,,1.7,0.00017704971,17,61.466667,17,0,44.192772,4
R0000140,W000140,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-03T13:52:00Z,2025-01-03T14:21:47Z,1787.5309,849.46725,779.24835,3956.659,,,1.7,0.014903705,17,61.466667,17,0,43.760139,7
R0000141,W000141,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-03T14:00:00Z,2025-01-03T14:29:50Z,1790.97,851.70563,778.63779,4008.5761,,,1.9379295,-0.021435014,17,61.466667,17,0,44.557272,1
R0000142,W000142,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-03T14:08:00Z,2025-01-03T14:37:48Z,1788.0433,849.41754,753.81922,3997.9498,,,1.8069234,0.0042101858,17,61.466667,17,0,43.183561,1
R0000143,W000143,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-03T14:16:00Z,2025-01-03T14:45:03Z,1743.2127,850.76779,772.1997,4045.4647,,,1.8656447,0.01764551,17,61.466667,17,0,43.32904,3
R0000144,W000144,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-03T14:24:00Z,2025-01-03T14:53:33Z,1773.987,849.57294,754.32051,4004.1658,,,1.7,0.0249498,17,61.466667,17,0,42.912172,5
R0000145,W000145,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-03T14:32:00Z,2025-01-03T15:01:55Z,1795.1844,853.61372,756.71364,4052.3688,,,1.7,0.014501845,18,62.533333,18,0,44.155754,3
R0000146,W000146,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-03T14:40:00Z,2025-01-03T15:10:52Z,1852.4323,851.58072,742.57021,4025.808,,,1.936502,-0.018538691,18,62.533333,18,0,44.468643,4
R0000147,W000147,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-03T14:48:00Z,2025-01-03T15:18:00Z,1800.9571,848.13838,772.86212,3990.9685,,,1.9904853,-0.018341485,18,62.533333,18,0,44.92442,1
R0000148,W000148,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-03T14:56:00Z,2025-01-03T15:25:58Z,1798.9782,847.99718,754.46135,4102.4785,,,1.7,0.016291975,18,62.533333,18,0,43.88303,3
R0000149,W000149,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-03T15:04:00Z,2025-01-03T15:34:03Z,1803.2913,849.43803,746.09641,3958.7971,,,1.8606828,-0.019004167,18,62.533333,18,0,44.822378,1
R0000150,W000150,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-03T15:12:00Z,2025-01-03T15:42:02Z,1802.4783,849.56001,768.19051,4162.4341,,,1.911049,0.0071189271,18,62.533333,18,0,42.98062,5
R0000151,W000151,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-04T00:00:00Z,2025-01-04T00:30:13Z,1813.8288,851.4691,753.9287,3926.392,,,1.9192096,-0.0061227967,18,71.2,18,0,43.326777,3
R0000152,W000152,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-04T00:08:00Z,2025-01-04T00:37:34Z,1774.3644,846.23807,773.90785,4037.0955,,,1.7,-0.0021006779,18,71.2,18,0,43.800817,1
R0000153,W000153,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-04T00:16:00Z,2025-01-04T00:47:02Z,1862.2406,848.22404,774.12746,4037.8425,,,1.8147195,-0.02374331,19,72.266667,19,0,41.946554,6
R0000154,W000154,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-04T00:24:00Z,2025-01-04T00:52:57Z,1737.8656,851.08807,761.82798,4038.6958,,,1.7444414,-0.0094604831,19,72.266667,19,0,43.502494,4
R0000155,W000155,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-04T00:32:00Z,2025-01-04T01:01:51Z,1791.1422,852.77369,774.17197,4018.3957,,,2.0320379,-0.0062971841,19,72.266667,19,0,42.134779,2
R0000156,W000156,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-04T00:40:00Z,2025-01-04T01:10:25Z,1825.2893,849.64437,729.484,3891.3498,,,1.7,0.041328914,19,72.266667,19,0,44.748873,3
R0000157,W000157,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-04T00:48:00Z,2025-01-04T01:18:06Z,1806.8387,848.90901,772.23381,4045.8528,,,1.9856899,-0.0086465542,19,72.266667,19,0,42.825059,4
R0000158,W000158,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-04T00:56:00Z,2025-01-04T01:26:22Z,1822.325,850.59014,770.51836,3927.6772,,,2.0256842,-0.0045897831,19,72.266667,19,0,42.009004,2
R0000159,W000159,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-04T01:04:00Z,2025-01-04T01:33:52Z,1792.3495,854.95579,779.10455,3930.1734,,,1.8518214,0.036892052,19,72.266667,19,0,44.485753,4
R0000160,W000160,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-04T01:12:00Z,2025-01-04T01:41:34Z,1774.6956,845.84017,750.32955,3992.1522,,,1.7,0.0051066702,19,72.266667,19,0,42.678273,3
R0000161,W000161,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-04T01:20:00Z,2025-01-04T01:49:56Z,1796.3528,849.97428,748.49948,3941.8011,,,1.7776574,0.0072287148,20,73.333333,20,0,43.516636,10
R0000162,W000162,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-04T01:28:00Z,2025-01-04T01:57:22Z,1762.9638,850.62804,742.43517,4043.3887,,,1.7000436,0.033726585,20,73.333333,20,0,42.398745,2
R0000163,W000163,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-04T01:36:00Z,2025-01-04T02:06:45Z,1845.8782,854.75782,759.29202,3963.1684,,,1.9769553,-0.0002751876,20,73.333333,20,0,43.650029,3
R0000164,W000164,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-04T01:44:00Z,2025-01-04T02:13:54Z,1794.778,848.60109,772.24566,3968.4704,,,1.8266955,0.0017863485,20,73.333333,20,0,43.956049,0
R0000165,W000165,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-04T01:52:00Z,2025-01-04T02:22:08Z,1808.1455,847.43378,753.63648,3976.9939,,,1.8597455,0.0011809297,20,73.333333,20,0,43.063251,6
R0000166,W000166,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-04T02:00:00Z,2025-01-04T02:29:43Z,1783.5802,852.09482,767.84661,3904.1639,,,1.9709633,-0.00066839602,20,73.333333,20,0,43.320963,5
R0000167,W000167,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-04T02:08:00Z,2025-01-04T02:38:27Z,1827.6791,850.55915,783.87301,3978.4935,,,1.8803627,-0.024068704,20,73.333333,20,0,43.798443,2
R0000168,W000168,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-04T02:16:00Z,2025-01-04T02:46:13Z,1813.528,849.38874,718.37251,4046.3704,,,1.7,0.0015311929,20,73.333333,20,1,43.594191,4
R0000169,W000169,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-04T02:24:00Z,2025-01-04T02:54:19Z,1819.6885,849.77755,748.55778,4036.9,,,1.7,0.032019078,21,74.4,21,0,42.782893,3
R0000170,W000170,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-04T02:32:00Z,2025-01-04T03:02:04Z,1804.3617,851.39004,738.33196,3969.632,,,1.8137234,0.0076035941,21,74.4,21,0,43.023728,1
R0000171,W000171,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-04T02:40:00Z,2025-01-04T03:09:54Z,1794.0952,850.20214,752.26619,3982.0347,,,1.8094214,0.0050686823,21,74.4,21,0,42.781225,3
R0000172,W000172,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-04T02:48:00Z,2025-01-04T03:18:13Z,1813.0606,851.21708,764.10785,3909.75,,,1.7,0.033052093,21,74.4,21,0,42.543139,4
R0000173,W000173,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-04T02:56:00Z,2025-01-04T03:25:26Z,1766.9296,854.98522,758.51056,3939.4839,,,1.7182698,-0.028751173,21,74.4,21,0,44.598688,4
R0000174,W000174,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-04T03:04:00Z,2025-01-04T03:35:16Z,1876.4551,855.15194,769.22289,3951.2078,,,2.0237138,0.031693027,21,74.4,21,0,41.064107,2
R0000175,W000175,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-04T03:12:00Z,2025-01-04T03:42:35Z,1835.1751,851.3355,782.04534,4002.0055,,,1.8197911,-0.020934745,21,74.4,21,0,44.433422,3
R0000176,W000176,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-04T12:00:00Z,2025-01-04T12:29:09Z,1749.2098,845.20494,743.85213,4039.203,,,1.7,-0.037701385,21,83.066667,21,0,42.38018,2
R0000177,W000177,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-04T12:08:00Z,2025-01-04T12:38:18Z,1818.0135,848.44042,746.29782,3971.7642,,,1.7,0.0074209195,22,84.133333,22,0,42.08825,2
R0000178,W000178,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-04T12:16:00Z,2025-01-04T12:46:31Z,1831.8346,848.73885,748.97689,3888.2439,,,1.7979292,0.0084008893,22,84.133333,22,0,42.094988,3
R0000179,W000179,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-04T12:24:00Z,2025-01-04T12:54:00Z,1800.7631,851.70183,758.45958,3958.3223,,,1.9841382,0.00075167079,22,84.133333,22,0,42.446507,2
R0000180,W000180,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-04T12:32:00Z,2025-01-04T13:01:41Z,1781.2323,848.03885,732.25759,3919.3946,,,1.7,0.0056491931,22,84.133333,22,0,42.439443,4
R0000181,W000181,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-04T12:40:00Z,2025-01-04T13:09:04Z,1744.7715,849.49572,775.24437,3938.9274,,,1.701509,0.034400711,22,84.133333,22,0,42.204613,6
R0000182,W000182,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-04T12:48:00Z,2025-01-04T13:18:05Z,1805.2555,854.67953,788.10907,3921.53,,,2.0428609,-0.0089890819,22,84.133333,22,0,40.749875,0
R0000183,W000183,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-04T12:56:00Z,2025-01-04T13:25:38Z,1778.1274,848.23282,739.34595,3990.7832,,,1.7,0.00043751591,22,84.133333,22,0,42.192183,2
R0000184,W000184,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-04T13:04:00Z,2025-01-04T13:33:23Z,1763.3584,846.94837,741.73148,3977.4501,,,1.7,0.015065935,22,84.133333,22,0,42.543345,2
R0000185,W000185,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-04T13:12:00Z,2025-01-04T13:42:13Z,1813.4301,854.89048,770.79024,4059.1753,,,1.8832616,-0.0094796445,23,85.2,23,0,41.474879,2
R0000186,W000186,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-04T13:20:00Z,2025-01-04T13:49:48Z,1788.1724,847.69471,746.49937,4080.6036,,,1.7,-0.0053655742,23,85.2,23,0,41.69915,6
R0000187,W000187,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-04T13:28:00Z,2025-01-04T13:57:06Z,1746.38,851.65539,764.54494,3795.5357,,,1.7,0.0053163165,23,85.2,23,0,42.314015,2
R0000188,W000188,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-04T13:36:00Z,2025-01-04T14:06:20Z,1820.0177,855.74548,782.08869,3951.5666,,,1.8177938,0.0014864277,23,85.2,23,0,42.660434,2
R0000189,W000189,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-04T13:44:00Z,2025-01-04T14:14:18Z,1818.4366,853.46829,759.49549,3977.4255,,,1.7707434,-0.029091523,23,85.2,23,0,40.307846,2
R0000190,W000190,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-04T13:52:00Z,2025-01-04T14:22:26Z,1826.9797,851.72549,784.3946,4066.0304,,,1.8584878,0.022166103,23,85.2,23,0,40.553437,1
R0000191,W000191,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-04T14:00:00Z,2025-01-04T14:30:00Z,1800.0346,849.99124,760.65285,3938.2145,,,1.9035738,-0.0092344225,23,85.2,23,0,42.8527,1
R0000192,W000192,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-04T14:08:00Z,2025-01-04T14:38:03Z,1803.8065,843.67329,723.33726,4018.269,,,1.7,-0.027247209,23,85.2,23,0,42.345179,5
R0000193,W000193,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H8_V1,2025-01-04T14:16:00Z,2025-01-04T14:45:57Z,1797.7703,853.39846,768.4084,3965.3509,,,1.7,0.027940883,24,86.266667,24,0,41.944985,0
R0000194,W000194,OXIDATION,1,OXIDATION_T01,OXIDATION_C02,R_OXIDATION_H8_V1,2025-01-04T14:24:00Z,2025-01-04T14:53:11Z,1751.6008,850.50473,722.61331,3971.8573,,,1.7,-0.007912474,24,86.266667,24,0,42.980894,5
R0000195,W000195,OXIDATION,1,OXIDATION_T02,OXIDATION_C03,R_OXIDATION_H8_V1,2025-01-04T14:32:00Z,2025-01-04T15:02:31Z,1831.256,851.15979,784.32628,3971.2631,,,1.8027244,-0.006321722,24,86.266667,24,0,42.637465,3
R0000196,W000196,OXIDATION,1,OXIDATION_T02,OXIDATION_C04,R_OXIDATION_H8_V1,2025-01-04T14:40:00Z,2025-01-04T15:09:13Z,1753.6563,851.95155,757.9344,4103.8962,,,1.7,0.015810937,24,86.266667,24,0,42.517996,3
R0000197,W000197,OXIDATION,1,OXIDATION_T03,OXIDATION_C05,R_OXIDATION_H8_V1,2025-01-04T14:48:00Z,2025-01-04T15:18:37Z,1837.5968,846.49627,743.532,3989.2922,,,1.7115995,-0.022095078,24,86.266667,24,0,42.044556,1
R0000198,W000198,OXIDATION,1,OXIDATION_T03,OXIDATION_C06,R_OXIDATION_H8_V1,2025-01-04T14:56:00Z,2025-01-04T15:26:22Z,1822.7628,851.06297,741.80744,3953.3553,,,1.8603296,0.02222696,24,86.266667,24,0,43.512998,1
R0000199,W000199,OXIDATION,1,OXIDATION_T04,OXIDATION_C07,R_OXIDATION_H8_V1,2025-01-04T15:04:00Z,2025-01-04T15:33:21Z,1761.255,852.16799,775.53146,4080.435,,,1.8739514,0.025842181,24,86.266667,24,0,42.478198,0
R0000200,W000200,OXIDATION,1,OXIDATION_T04,OXIDATION_C08,R_OXIDATION_H8_V1,2025-01-04T15:12:00Z,2025-01-04T15:42:34Z,1834.027,847.61422,750.63722,4158.8391,,,1.7,0.032328471,24,86.266667,24,0,41.192917,2
R0000201,W000201,OXIDATION,1,OXIDATION_T01,OXIDATION_C01,R_OXIDATION_H12_V1,2025-01-05T00:00:00Z,2025-01-05T00:29:35Z,1775.3344,845.90342,763.72863,4078.9517,,,1.7,0.0016021163,25,96,25,0,39.944087,4
