base_die_id,base_lot_id,receiving_lot_id,base_die_source,probe_time_utc,base_die_thickness_um,base_leakage_current_ua,base_probe_pass,split,inventory_status
B0000222,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.811015,1.6120432,1,train,assembled
B0000223,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.285414,1.2793865,1,train,assembled
B0000224,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.151146,1.7892562,1,train,assembled
B0000225,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.529375,1.6071004,1,train,assembled
B0000226,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.3996,1.4081127,1,train,assembled
B0000227,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.150582,1.5368048,1,train,assembled
B0000228,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.20719,1.1781584,1,train,assembled
B0000229,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.229626,1.1241095,1,train,assembled
B0000230,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.081557,1.107216,1,train,assembled
B0000231,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.423133,1.0193034,1,train,assembled
B0000232,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.251907,1.0325127,1,train,assembled
B0000233,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.774626,1.2199608,1,train,assembled
B0000234,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.20358,0.93808285,1,train,assembled
B0000235,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.290416,1.4751414,1,train,assembled
B0000236,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.264469,1.0704592,0,train,rejected
B0000237,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.003106,1.4546107,1,train,assembled
B0000238,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.50165,1.5901372,1,train,assembled
B0000239,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.106862,1.326751,1,train,assembled
B0000240,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.848379,1.6207601,1,train,assembled
B0000241,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.042639,1.1022962,1,train,assembled
B0000242,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.4222,0.89698481,1,train,assembled
B0000243,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.307823,1.4937088,1,train,assembled
B0000244,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.999896,1.4248988,1,train,assembled
B0000245,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.711708,1.6206242,1,train,assembled
B0000246,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.048815,1.2210031,1,train,assembled
B0000247,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.21284,1.8174065,1,train,assembled
B0000248,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.79262,1.27539,1,train,assembled
B0000249,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.961802,1.471556,1,train,assembled
B0000250,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.30895,1.2143696,1,train,assembled
B0000251,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.000247,1.7445183,1,train,assembled
B0000252,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.122662,1.8899675,1,train,assembled
B0000253,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.093183,1.5270942,1,train,assembled
B0000254,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.367814,1.880688,1,train,assembled
B0000255,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.00323,1.4422707,1,train,assembled
B0000256,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.583386,1.3841717,1,train,assembled
B0000257,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.933032,1.7849978,1,train,assembled
B0000258,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.926964,1.4744613,1,train,assembled
B0000259,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.779235,1.0980785,1,train,assembled
B0000260,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.516063,1.2546015,1,train,assembled
B0000261,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.076953,1.2201059,1,train,assembled
B0000262,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.296483,1.349485,1,train,assembled
B0000263,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.992453,1.4078398,1,train,assembled
B0000264,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.527715,1.5304596,1,train,assembled
B0000265,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.545852,1.218457,1,train,assembled
B0000266,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.984392,1.2902577,1,train,assembled
B0000267,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.135197,2.0621319,1,train,assembled
B0000268,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.532099,1.3010065,1,train,assembled
B0000269,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.833518,1.7437931,1,train,assembled
B0000270,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.200804,1.346374,1,train,assembled
B0000271,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.076876,1.2292649,1,train,assembled
B0000272,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.359529,1.523864,1,train,assembled
B0000273,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.506187,1.6612257,1,train,assembled
B0000274,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.058497,2.088299,1,train,assembled
B0000275,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.072598,1.6609175,1,train,assembled
B0000276,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.106236,1.3598327,1,train,assembled
B0000277,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.40368,1.1395577,1,train,assembled
B0000278,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.859303,1.1082836,1,train,assembled
B0000279,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.863163,1.3135451,1,train,assembled
B0000280,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.512054,1.2746347,1,train,assembled
B0000281,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.70401,1.0248531,1,train,assembled
B0000282,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.556077,1.2530202,1,train,assembled
B0000283,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.653668,1.5500555,1,train,assembled
B0000284,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.88652,1.5825998,1,train,assembled
B0000285,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.042889,1.2546825,1,train,assembled
B0000286,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.618284,1.6620348,1,train,assembled
B0000287,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.073025,0.76211655,1,train,assembled
B0000288,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.920908,1.0145167,1,train,assembled
B0000289,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.895839,1.6090852,1,train,assembled
B0000290,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.143401,1.3719135,1,train,assembled
B0000291,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.696458,1.3277523,1,train,assembled
B0000292,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.05674,1.1161796,1,train,assembled
B0000293,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.783587,1.7551893,1,train,assembled
B0000294,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.974686,1.3680039,1,train,assembled
B0000295,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.731626,1.1396202,1,train,assembled
B0000296,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.873526,1.2772036,1,train,assembled
B0000297,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.154098,1.1325357,1,train,assembled
B0000298,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.766642,1.0433181,1,train,assembled
B0000299,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.344834,1.3642081,1,train,assembled
B0000300,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.819841,1.6476696,1,train,assembled
B0000301,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.093373,1.069877,1,train,assembled
B0000302,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.676647,1.448539,1,train,assembled
B0000303,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.863934,1.3460487,1,train,assembled
B0000304,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.982351,1.5647773,1,train,assembled
B0000305,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.86653,1.2333733,1,train,assembled
B0000306,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.690411,1.2364536,1,train,assembled
B0000307,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.265055,1.3253528,1,train,assembled
B0000308,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.975517,1.3918546,1,train,assembled
B0000309,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.312233,1.2526015,1,train,assembled
B0000310,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.347353,1.3054301,1,train,assembled
B0000311,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.141193,1.2561843,1,train,assembled
B0000312,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.789358,2.0501412,1,train,assembled
B0000313,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.476186,1.8142853,1,train,eligible_unassigned
B0000314,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.97904,1.3950431,1,train,eligible_unassigned
B0000315,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.714965,1.3502014,1,train,eligible_unassigned
B0000316,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.335058,1.148698,1,train,eligible_unassigned
B0000317,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.800398,1.9566097,1,train,eligible_unassigned
B0000318,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.529748,1.2045049,1,train,eligible_unassigned
B0000319,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.539594,1.3988866,1,train,eligible_unassigned
B0000320,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.726208,0.89710137,1,train,eligible_unassigned
B0000321,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,50.077432,1.2165564,1,train,eligible_unassigned
B0000322,BL0004,L0004,synthetic_internal_HBM3E,2025-01-07T12:00:00Z,49.634316,1.0264811,1,train,eligible_unassigned
B0000323,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.009488,1.4859828,1,train,assembled
B0000324,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.225889,1.046235,1,train,assembled
B0000325,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.703534,1.1664032,1,train,assembled
B0000326,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.000477,1.1055666,1,train,assembled
B0000327,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.015775,1.2988631,1,train,assembled
B0000328,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.848352,1.1513614,1,train,assembled
B0000329,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.017082,1.3806092,1,train,assembled
B0000330,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.88223,0.97012519,1,train,assembled
B0000331,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.018539,1.2847349,1,train,assembled
B0000332,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.801736,1.1863398,1,train,assembled
B0000333,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.701089,1.0126803,1,train,assembled
B0000334,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.096141,1.173041,1,train,assembled
B0000335,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.547734,1.2704371,1,train,assembled
B0000336,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.197105,1.1099275,1,train,assembled
B0000337,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.752091,1.0423603,1,train,assembled
B0000338,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.929942,1.0633381,1,train,assembled
B0000339,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.056719,1.2621009,1,train,assembled
B0000340,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.162911,1.3418055,1,train,assembled
B0000341,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.526958,0.89620135,1,train,assembled
B0000342,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.453972,1.2751031,1,train,assembled
B0000343,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.265602,1.1878375,1,train,assembled
B0000344,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.111665,1.0312924,1,train,assembled
B0000345,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.693828,1.5323548,1,train,assembled
B0000346,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.640769,0.94579328,1,train,assembled
B0000347,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.826669,0.89109727,1,train,assembled
B0000348,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.772285,0.90522531,1,train,assembled
B0000349,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.399275,1.2831827,1,train,assembled
B0000350,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.912014,0.93676701,1,train,assembled
B0000351,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.420597,1.0694311,1,train,assembled
B0000352,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.206607,0.8271592,1,train,assembled
B0000353,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.209654,1.2429146,1,train,assembled
B0000354,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.940863,1.0559553,1,train,assembled
B0000355,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.22558,0.91761134,1,train,assembled
B0000356,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.246199,1.2340643,1,train,assembled
B0000357,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.756074,1.1000676,1,train,assembled
B0000358,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.549913,1.0749131,1,train,assembled
B0000359,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.076106,1.2273672,1,train,assembled
B0000360,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.635638,1.1389165,1,train,assembled
B0000361,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.710548,1.0129586,1,train,assembled
B0000362,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.14132,1.0677653,1,train,assembled
B0000363,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.79319,1.2050905,1,train,assembled
B0000364,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.632623,1.23754,1,train,assembled
B0000365,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,51.029359,1.1769971,1,train,assembled
B0000366,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.893208,1.0600418,1,train,assembled
B0000367,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.073687,1.7804355,1,train,assembled
B0000368,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.667886,1.0008442,1,train,assembled
B0000369,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.419772,0.97833199,1,train,assembled
B0000370,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.840706,1.0074679,1,train,assembled
B0000371,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.728701,1.2605629,1,train,assembled
B0000372,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.615862,1.4841718,1,train,assembled
B0000373,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.553835,1.1870834,1,train,assembled
B0000374,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.126693,1.2372135,1,train,assembled
B0000375,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.553641,1.4698448,1,train,assembled
B0000376,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.63096,0.74903794,1,train,assembled
B0000377,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.791377,1.0151994,1,train,assembled
B0000378,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.055324,0.89066903,1,train,assembled
B0000379,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.552155,1.0900438,1,train,assembled
B0000380,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.98167,1.8423369,1,train,assembled
B0000381,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.618861,1.0616932,1,train,assembled
B0000382,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.196659,1.3084642,1,train,assembled
B0000383,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.42038,1.4251904,1,train,assembled
B0000384,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.418311,1.139042,1,train,assembled
B0000385,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.876702,1.2378843,1,train,assembled
B0000386,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.432277,1.025736,1,train,assembled
B0000387,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.512645,1.1668983,1,train,assembled
B0000388,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.133814,1.2672335,1,train,eligible_unassigned
B0000389,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.886531,1.6521378,1,train,eligible_unassigned
B0000390,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.124602,1.0357966,1,train,eligible_unassigned
B0000391,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.526694,0.99142223,1,train,eligible_unassigned
B0000392,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.970919,1.246502,1,train,eligible_unassigned
B0000393,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.95857,1.1374274,1,train,eligible_unassigned
B0000394,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.033672,0.8359844,1,train,eligible_unassigned
B0000395,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,49.551777,0.92466236,1,train,eligible_unassigned
B0000396,BL0005,L0005,synthetic_internal_HBM3E,2025-01-08T00:00:00Z,50.700161,1.3203943,1,train,eligible_unassigned
B0000397,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.391894,1.2024037,1,train,assembled
B0000398,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.387697,0.95595694,1,train,assembled
B0000399,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.13645,1.3567532,1,train,assembled
B0000400,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.874369,1.1988056,1,train,assembled
B0000401,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.581255,1.3508217,1,train,assembled
B0000402,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.161264,1.8745554,0,train,rejected
B0000403,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.89747,0.82308495,1,train,assembled
B0000404,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.928523,0.95186543,1,train,assembled
B0000405,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.412943,1.6310908,1,train,assembled
B0000406,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.997709,1.2475378,1,train,assembled
B0000407,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.365882,1.3901215,1,train,assembled
B0000408,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.237637,1.210528,1,train,assembled
B0000409,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.217431,1.450375,1,train,assembled
B0000410,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.669842,1.6106465,1,train,assembled
B0000411,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.132738,1.3302256,1,train,assembled
B0000412,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.399183,1.0138256,1,train,assembled
B0000413,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.915678,0.91626654,1,train,assembled
B0000414,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.774423,1.1713419,1,train,assembled
B0000415,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.797978,1.5656306,1,train,assembled
B0000416,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.21516,1.2045241,1,train,assembled
B0000417,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.736314,1.4602894,1,train,assembled
B0000418,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,49.99343,1.1248864,1,train,assembled
B0000419,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.177065,1.2826511,1,train,assembled
B0000420,BL0006,L0006,synthetic_internal_HBM3E,2025-01-08T12:00:00Z,50.151099,1.4041549,1,train,assembled
