die_id,available_time_utc,tsv_count_assumed,tsv_pitch_um_assumed,tsv_diameter_um,tsv_etched_depth_um,tsv_etch_aspect_ratio,tsv_conductor_length_um,tsv_sidewall_angle_deg,tsv_liner_thickness_nm,tsv_copper_void_pct,tsv_resistance_mohm,detected_tsv_open_count,detected_tsv_short_count,tsv_continuity_pass
D0000264,2025-01-05T19:04:00Z,8192,35,4.9628426,65.198459,13.137322,31.292467,89.464148,196.92953,0.1336685,30.807697,0,0,1
D0000265,2025-01-05T19:04:00Z,8192,35,,,,31.389551,,,,31.958293,0,0,1
D0000266,2025-01-05T19:04:00Z,8192,35,,,,31.085784,,,,30.286127,0,0,1
D0000267,2025-01-05T19:04:00Z,8192,35,,,,31.302678,,,,31.431424,0,0,1
D0000268,2025-01-05T19:04:00Z,8192,35,,,,30.916947,,,,30.896239,0,0,1
D0000269,2025-01-05T19:04:00Z,8192,35,,,,30.877495,,,,29.318936,0,0,1
D0000270,2025-01-05T19:04:00Z,8192,35,,,,31.54637,,,,29.92319,0,0,1
D0000271,2025-01-05T19:04:00Z,8192,35,,,,31.352323,,,,27.900456,0,0,1
D0000272,2025-01-05T19:04:00Z,8192,35,,,,31.437506,,,,29.221824,0,0,1
D0000273,2025-01-05T19:04:00Z,8192,35,,,,31.297936,,,,29.798607,0,0,1
D0000274,2025-01-05T19:04:00Z,8192,35,,,,31.553624,,,,29.434764,0,0,1
D0000275,2025-01-05T19:04:00Z,8192,35,4.9849158,64.870108,13.013281,31.291391,89.474216,199.09133,0.16491279,31.260438,0,0,1
D0000276,2025-01-05T19:04:00Z,8192,35,,,,31.158277,,,,29.115071,0,0,1
D0000277,2025-01-05T19:04:00Z,8192,35,,,,31.312499,,,,30.738758,0,0,1
D0000278,2025-01-05T19:04:00Z,8192,35,5.0308743,64.824693,12.885373,31.484571,89.476218,199.22054,0.29461379,29.546139,0,0,1
D0000279,2025-01-05T19:04:00Z,8192,35,,,,31.811064,,,,29.787876,0,0,1
D0000280,2025-01-05T19:04:00Z,8192,35,,,,31.114749,,,,31.594502,0,0,1
D0000281,2025-01-05T19:04:00Z,8192,35,,,,31.579651,,,,32.866969,0,0,1
D0000282,2025-01-05T19:04:00Z,8192,35,5.0520575,65.366917,12.938673,31.383307,89.57482,198.24322,0.20337693,28.728336,0,0,1
D0000283,2025-01-05T19:04:00Z,8192,35,,,,31.345336,,,,29.561458,0,0,1
D0000284,2025-01-05T19:04:00Z,8192,35,,,,31.494611,,,,30.416676,0,0,1
D0000285,2025-01-05T19:04:00Z,8192,35,,,,31.289247,,,,31.174254,0,0,1
D0000286,2025-01-05T19:04:00Z,8192,35,5.007194,64.849227,12.951211,31.089295,89.427437,199.80792,0.30612894,30.000018,0,0,1
D0000287,2025-01-05T19:04:00Z,8192,35,,,,31.631417,,,,31.813326,0,0,1
D0000288,2025-01-05T19:04:00Z,8192,35,,,,31.20926,,,,27.103399,0,0,1
D0000289,2025-01-05T19:12:00Z,8192,35,,,,30.916976,,,,31.399272,0,0,1
D0000290,2025-01-05T19:12:00Z,8192,35,,,,30.88106,,,,29.311864,0,0,1
D0000291,2025-01-05T19:12:00Z,8192,35,,,,30.728672,,,,32.47237,0,0,1
D0000292,2025-01-05T19:12:00Z,8192,35,,,,31.085515,,,,29.869916,0,0,1
D0000293,2025-01-05T19:12:00Z,8192,35,4.9756372,64.283016,12.919554,30.994949,89.37622,200.53287,0.35027825,30.80337,0,0,1
D0000294,2025-01-05T19:12:00Z,8192,35,,,,31.084968,,,,31.224446,0,0,1
D0000295,2025-01-05T19:12:00Z,8192,35,,,,31.068731,,,,31.398643,0,0,1
D0000296,2025-01-05T19:12:00Z,8192,35,,,,30.955878,,,,32.344172,0,0,1
D0000297,2025-01-05T19:12:00Z,8192,35,,,,31.054097,,,,29.714381,0,0,1
D0000298,2025-01-05T19:12:00Z,8192,35,,,,31.056495,,,,31.244062,0,0,1
D0000299,2025-01-05T19:12:00Z,8192,35,5.0079639,64.247353,12.829037,31.181321,89.506527,200.45251,0.26359334,31.009006,0,0,1
D0000300,2025-01-05T19:12:00Z,8192,35,,,,31.085836,,,,31.360992,0,0,1
D0000301,2025-01-05T19:12:00Z,8192,35,,,,31.275659,,,,30.224559,0,0,1
D0000302,2025-01-05T19:12:00Z,8192,35,4.9584168,64.430386,12.994145,31.235303,89.327198,200.63692,0.30179019,31.052302,0,0,1
D0000303,2025-01-05T19:12:00Z,8192,35,4.9512512,65.195098,13.167399,31.506681,89.410833,200.62222,0.21500811,31.20078,0,0,1
D0000304,2025-01-05T19:12:00Z,8192,35,,,,31.220883,,,,30.449356,0,0,1
D0000305,2025-01-05T19:12:00Z,8192,35,,,,30.77101,,,,32.025974,0,0,1
D0000306,2025-01-05T19:12:00Z,8192,35,,,,31.064057,,,,30.970265,0,0,1
D0000307,2025-01-05T19:12:00Z,8192,35,,,,30.962247,,,,31.49055,0,0,1
D0000308,2025-01-05T19:12:00Z,8192,35,4.9449438,64.375791,13.018508,31.053283,89.435616,195.51814,0.31145974,31.450882,1,0,0
D0000309,2025-01-05T19:12:00Z,8192,35,4.9208975,63.990507,13.003828,30.977013,89.478295,200.45129,0.24516453,30.772183,0,0,1
D0000310,2025-01-05T19:12:00Z,8192,35,,,,31.103725,,,,31.342475,0,0,1
D0000311,2025-01-05T19:12:00Z,8192,35,,,,30.943643,,,,30.367104,0,0,1
D0000312,2025-01-05T19:12:00Z,8192,35,,,,30.950332,,,,30.387444,0,0,1
D0000313,2025-01-05T19:12:00Z,8192,35,5.0544,64.856427,12.831677,31.391199,89.403592,203.11519,0.47264294,30.030431,0,0,1
D0000314,2025-01-05T19:12:00Z,8192,35,,,,30.852539,,,,30.504418,0,0,1
D0000315,2025-01-05T19:12:00Z,8192,35,,,,31.133144,,,,31.343551,0,0,1
D0000316,2025-01-05T19:12:00Z,8192,35,,,,31.046807,,,,30.914959,0,0,1
D0000317,2025-01-05T19:12:00Z,8192,35,,,,30.826715,,,,30.385578,0,0,1
D0000318,2025-01-05T19:12:00Z,8192,35,4.9326796,64.103166,12.995607,31.014171,89.469043,203.9496,0.90243145,30.799244,0,0,1
D0000319,2025-01-05T19:12:00Z,8192,35,,,,31.001768,,,,31.631563,0,0,1
D0000320,2025-01-05T19:12:00Z,8192,35,,,,31.030606,,,,29.616466,0,0,1
D0000321,2025-01-05T19:20:00Z,8192,35,5.0307418,64.712625,12.863436,31.937046,89.469499,200.87727,0.62009186,31.565365,0,0,1
D0000322,2025-01-05T19:20:00Z,8192,35,,,,31.500165,,,,30.153931,0,0,1
D0000323,2025-01-05T19:20:00Z,8192,35,,,,31.708084,,,,30.173138,0,0,1
D0000324,2025-01-05T19:20:00Z,8192,35,,,,31.652596,,,,30.347983,0,0,1
D0000325,2025-01-05T19:20:00Z,8192,35,,,,31.220076,,,,32.561874,0,0,1
D0000326,2025-01-05T19:20:00Z,8192,35,4.9820911,65.0477,13.056305,31.252723,89.49669,194.93384,0.48916155,31.072484,0,0,1
D0000327,2025-01-05T19:20:00Z,8192,35,,,,31.09656,,,,30.270824,0,0,1
D0000328,2025-01-05T19:20:00Z,8192,35,,,,31.433521,,,,29.594194,0,0,1
D0000329,2025-01-05T19:20:00Z,8192,35,,,,31.202807,,,,30.789148,0,0,1
D0000330,2025-01-05T19:20:00Z,8192,35,,,,30.905915,,,,29.003937,0,0,1
D0000331,2025-01-05T19:20:00Z,8192,35,,,,31.196192,,,,32.184511,0,0,1
D0000332,2025-01-05T19:20:00Z,8192,35,,,,31.368374,,,,29.013901,0,0,1
D0000333,2025-01-05T19:20:00Z,8192,35,,,,31.216518,,,,30.096427,0,0,1
D0000334,2025-01-05T19:20:00Z,8192,35,,,,31.938489,,,,31.921852,0,0,1
D0000335,2025-01-05T19:20:00Z,8192,35,,,,31.165411,,,,32.174806,0,0,1
D0000336,2025-01-05T19:20:00Z,8192,35,,,,31.374652,,,,31.379876,0,0,1
D0000337,2025-01-05T19:20:00Z,8192,35,4.9649552,64.93573,13.078815,31.497247,89.500692,207.30541,0.29179713,31.641914,0,0,1
D0000338,2025-01-05T19:20:00Z,8192,35,,,,31.585182,,,,31.808305,0,0,1
D0000339,2025-01-05T19:20:00Z,8192,35,4.9902336,65.504733,13.126586,31.45133,89.472506,199.63189,0.55893733,30.795013,0,0,1
D0000340,2025-01-05T19:20:00Z,8192,35,5.099459,65.263324,12.798088,31.064286,89.461846,199.55492,0.48405044,28.896169,0,0,1
D0000341,2025-01-05T19:20:00Z,8192,35,,,,31.176901,,,,29.630989,0,0,1
D0000342,2025-01-05T19:20:00Z,8192,35,,,,31.138183,,,,31.244338,0,0,1
D0000343,2025-01-05T19:20:00Z,8192,35,5.0449843,65.701885,13.023209,31.497165,89.626947,206.47432,0.43268101,30.100657,0,0,1
D0000344,2025-01-05T19:20:00Z,8192,35,,,,31.419238,,,,29.490649,0,0,1
D0000345,2025-01-05T19:20:00Z,8192,35,,,,31.183697,,,,30.582058,0,0,1
D0000346,2025-01-05T19:20:00Z,8192,35,,,,31.966445,,,,29.58524,0,0,1
D0000347,2025-01-05T19:20:00Z,8192,35,5.1201577,64.54329,12.605723,31.471749,89.534027,203.52977,0.77051216,28.673131,0,0,1
D0000348,2025-01-05T19:20:00Z,8192,35,5.1202117,65.212054,12.736203,31.585792,89.542003,202.04356,0.38246774,29.116971,0,0,1
D0000349,2025-01-05T19:20:00Z,8192,35,,,,31.25236,,,,30.252845,0,0,1
D0000350,2025-01-05T19:20:00Z,8192,35,4.8725303,64.45815,13.228886,31.363272,89.465034,202.81513,0.5658009,31.896292,0,0,1
D0000351,2025-01-05T19:20:00Z,8192,35,,,,31.250669,,,,31.418846,0,0,1
D0000352,2025-01-05T19:20:00Z,8192,35,5.0089183,65.257845,13.028331,31.346772,89.548642,199.45707,0.41471887,30.569043,0,0,1
D0000353,2025-01-05T19:28:00Z,8192,35,,,,31.268597,,,,29.428224,0,0,1
D0000354,2025-01-05T19:28:00Z,8192,35,,,,31.461735,,,,30.371696,0,0,1
D0000355,2025-01-05T19:28:00Z,8192,35,,,,31.1712,,,,28.117689,0,0,1
D0000356,2025-01-05T19:28:00Z,8192,35,,,,31.088426,,,,31.136192,0,0,1
D0000357,2025-01-05T19:28:00Z,8192,35,,,,31.161534,,,,29.18691,0,0,1
D0000358,2025-01-05T19:28:00Z,8192,35,,,,31.361084,,,,30.384451,0,0,1
D0000359,2025-01-05T19:28:00Z,8192,35,,,,31.2642,,,,29.767821,0,0,1
D0000360,2025-01-05T19:28:00Z,8192,35,4.8925615,64.513874,13.186114,30.937409,89.49063,199.06334,0.24093775,30.971922,0,0,1
D0000361,2025-01-05T19:28:00Z,8192,35,4.9737425,65.043616,13.077399,31.527886,89.554326,196.10896,0.44211195,31.226363,0,0,1
D0000362,2025-01-05T19:28:00Z,8192,35,,,,31.115639,,,,29.313718,0,0,1
D0000363,2025-01-05T19:28:00Z,8192,35,,,,31.929225,,,,30.532421,0,0,1
D0000364,2025-01-05T19:28:00Z,8192,35,,,,30.989836,,,,32.211788,0,0,1
D0000365,2025-01-05T19:28:00Z,8192,35,,,,31.054061,,,,28.11434,0,0,1
D0000366,2025-01-05T19:28:00Z,8192,35,,,,31.356699,,,,30.341616,0,0,1
D0000367,2025-01-05T19:28:00Z,8192,35,,,,31.417792,,,,28.876354,0,0,1
D0000368,2025-01-05T19:28:00Z,8192,35,4.955432,65.134915,13.144144,31.484098,89.422708,197.11697,0.41387806,30.109863,0,0,1
D0000369,2025-01-05T19:28:00Z,8192,35,5.0231117,65.217558,12.983497,31.519315,89.54041,197.86638,0.48406637,29.12356,0,0,1
D0000370,2025-01-05T19:28:00Z,8192,35,,,,31.323057,,,,30.56079,0,0,1
D0000371,2025-01-05T19:28:00Z,8192,35,,,,31.424358,,,,30.433112,0,0,1
D0000372,2025-01-05T19:28:00Z,8192,35,,,,30.675251,,,,28.969342,0,0,1
D0000373,2025-01-05T19:28:00Z,8192,35,,,,31.26173,,,,29.890642,0,0,1
D0000374,2025-01-05T19:28:00Z,8192,35,,,,31.177475,,,,30.098042,0,0,1
D0000375,2025-01-05T19:28:00Z,8192,35,,,,31.608044,,,,29.085824,0,0,1
D0000376,2025-01-05T19:28:00Z,8192,35,5.1090119,63.818403,12.49134,31.492852,89.474306,196.52024,0.24037784,28.054836,0,0,1
D0000377,2025-01-05T19:28:00Z,8192,35,,,,31.452249,,,,29.680628,0,0,1
D0000378,2025-01-05T19:28:00Z,8192,35,,,,31.451185,,,,30.001215,0,0,1
D0000379,2025-01-05T19:28:00Z,8192,35,4.8972726,65.058641,13.284668,31.52333,89.355829,190.06526,0.26981887,29.43793,0,0,1
D0000380,2025-01-05T19:28:00Z,8192,35,,,,30.741147,,,,29.155597,0,0,1
D0000381,2025-01-05T19:28:00Z,8192,35,,,,30.890472,,,,32.335301,0,0,1
D0000382,2025-01-05T19:28:00Z,8192,35,,,,31.396706,,,,29.228557,0,0,1
D0000383,2025-01-05T19:28:00Z,8192,35,,,,31.294639,,,,30.833806,0,0,1
D0000384,2025-01-05T19:28:00Z,8192,35,,,,31.279524,,,,30.634434,0,0,1
D0000385,2025-01-05T19:36:00Z,8192,35,,,,30.965022,,,,28.985138,0,0,1
D0000386,2025-01-05T19:36:00Z,8192,35,5.0744892,64.815494,12.772812,30.805332,89.536222,191.22215,0.11384623,29.418462,0,0,1
D0000387,2025-01-05T19:36:00Z,8192,35,5.0412627,64.750838,12.844171,30.688205,89.414735,192.29908,0.13802182,30.782429,0,0,1
D0000388,2025-01-05T19:36:00Z,8192,35,,,,31.018652,,,,31.201928,0,0,1
D0000389,2025-01-05T19:36:00Z,8192,35,,,,30.92223,,,,29.73644,0,0,1
D0000390,2025-01-05T19:36:00Z,8192,35,4.9465428,64.114039,12.961384,30.650844,89.487061,194.86009,0.21443742,30.228112,0,0,1
D0000391,2025-01-05T19:36:00Z,8192,35,,,,30.936406,,,,30.313239,0,0,1
D0000392,2025-01-05T19:36:00Z,8192,35,4.9602831,63.889256,12.880163,30.997339,89.466787,200.42976,0.1463732,32.770351,0,0,1
D0000393,2025-01-05T19:36:00Z,8192,35,,,,30.223823,,,,31.021493,0,0,1
D0000394,2025-01-05T19:36:00Z,8192,35,,,,30.301787,,,,29.611955,0,0,1
D0000395,2025-01-05T19:36:00Z,8192,35,,,,30.501873,,,,30.898751,0,0,1
D0000396,2025-01-05T19:36:00Z,8192,35,,,,30.726001,,,,29.742978,0,0,1
D0000397,2025-01-05T19:36:00Z,8192,35,,,,31.092633,,,,28.736494,0,0,1
D0000398,2025-01-05T19:36:00Z,8192,35,,,,30.76819,,,,29.42992,0,0,1
D0000399,2025-01-05T19:36:00Z,8192,35,,,,30.52696,,,,29.778224,0,0,1
D0000400,2025-01-05T19:36:00Z,8192,35,,,,30.858832,,,,30.030497,0,0,1
D0000401,2025-01-05T19:36:00Z,8192,35,4.9425552,64.506775,13.051301,30.93097,89.407428,194.33945,0.2761053,31.600344,0,0,1
D0000402,2025-01-05T19:36:00Z,8192,35,,,,30.759743,,,,29.339351,0,0,1
D0000403,2025-01-05T19:36:00Z,8192,35,,,,30.782816,,,,31.393387,0,0,1
D0000404,2025-01-05T19:36:00Z,8192,35,,,,30.640177,,,,29.653786,0,0,1
D0000405,2025-01-05T19:36:00Z,8192,35,4.9077012,64.736447,13.190788,30.840192,89.552055,196.85321,0.15140652,30.774967,0,0,1
D0000406,2025-01-05T19:36:00Z,8192,35,,,,30.685416,,,,29.103182,0,0,1
D0000407,2025-01-05T19:36:00Z,8192,35,,,,30.750522,,,,29.584275,0,0,1
D0000408,2025-01-05T19:36:00Z,8192,35,,,,30.37549,,,,29.706263,0,0,1
D0000409,2025-01-05T19:36:00Z,8192,35,,,,30.599655,,,,29.813317,0,0,1
D0000410,2025-01-05T19:36:00Z,8192,35,,,,30.944103,,,,30.353328,0,0,1
D0000411,2025-01-05T19:36:00Z,8192,35,,,,31.084903,,,,28.877269,0,0,1
D0000412,2025-01-05T19:36:00Z,8192,35,,,,31.11927,,,,30.198766,0,0,1
D0000413,2025-01-05T19:36:00Z,8192,35,,,,30.59026,,,,30.398557,0,0,1
D0000414,2025-01-05T19:36:00Z,8192,35,,,,30.260651,,,,30.684401,0,0,1
D0000415,2025-01-05T19:36:00Z,8192,35,5.1053406,64.552717,12.644155,31.022627,89.478627,196.23095,0.44114281,28.448939,0,0,1
D0000416,2025-01-05T19:36:00Z,8192,35,,,,30.818859,,,,29.809976,0,0,1
D0000417,2025-01-05T19:44:00Z,8192,35,,,,31.014569,,,,29.850849,0,0,1
D0000418,2025-01-05T19:44:00Z,8192,35,,,,31.977692,,,,29.692782,0,0,1
D0000419,2025-01-05T19:44:00Z,8192,35,,,,31.54036,,,,31.020623,0,0,1
D0000420,2025-01-05T19:44:00Z,8192,35,,,,31.41029,,,,29.685671,0,0,1
D0000421,2025-01-05T19:44:00Z,8192,35,,,,31.400901,,,,29.171238,0,0,1
D0000422,2025-01-05T19:44:00Z,8192,35,,,,31.40401,,,,29.836325,0,0,1
D0000423,2025-01-05T19:44:00Z,8192,35,,,,31.354686,,,,29.247446,0,0,1
D0000424,2025-01-05T19:44:00Z,8192,35,,,,31.657954,,,,32.099586,0,0,1
D0000425,2025-01-05T19:44:00Z,8192,35,5.0915383,65.965961,12.955998,31.710053,89.443793,201.37459,0.20481607,29.540648,0,0,1
D0000426,2025-01-05T19:44:00Z,8192,35,,,,31.21453,,,,29.122792,0,0,1
D0000427,2025-01-05T19:44:00Z,8192,35,,,,31.72389,,,,30.021556,0,0,1
D0000428,2025-01-05T19:44:00Z,8192,35,,,,31.368492,,,,30.244357,0,0,1
D0000429,2025-01-05T19:44:00Z,8192,35,,,,31.317722,,,,28.425087,0,0,1
D0000430,2025-01-05T19:44:00Z,8192,35,4.9914116,66.024806,13.227682,31.662522,89.482114,198.77591,0.30947727,30.226031,0,0,1
D0000431,2025-01-05T19:44:00Z,8192,35,,,,31.416046,,,,29.998085,0,0,1
D0000432,2025-01-05T19:44:00Z,8192,35,,,,31.29392,,,,29.729299,0,0,1
D0000433,2025-01-05T19:44:00Z,8192,35,5.0811966,65.574403,12.905307,31.385219,89.525992,198.35483,0.44460836,30.646732,0,0,1
D0000434,2025-01-05T19:44:00Z,8192,35,,,,31.293795,,,,29.45999,0,0,1
D0000435,2025-01-05T19:44:00Z,8192,35,,,,31.123632,,,,28.928258,1,0,0
D0000436,2025-01-05T19:44:00Z,8192,35,,,,31.241475,,,,28.470839,0,0,1
D0000437,2025-01-05T19:44:00Z,8192,35,5.0353736,66.205562,13.148093,31.532588,89.507244,200.40259,0.18270405,30.612856,0,0,1
D0000438,2025-01-05T19:44:00Z,8192,35,5.0561749,65.149316,12.885099,31.683585,89.328071,200.17902,0.94986864,29.428794,0,0,1
D0000439,2025-01-05T19:44:00Z,8192,35,,,,31.45899,,,,30.930554,0,0,1
D0000440,2025-01-05T19:44:00Z,8192,35,5.1409155,65.545298,12.749733,31.602798,89.374418,202.14405,0.5661341,28.925143,0,0,1
D0000441,2025-01-05T19:44:00Z,8192,35,,,,31.526371,,,,29.528844,0,0,1
D0000442,2025-01-05T19:44:00Z,8192,35,,,,31.318455,,,,30.078433,0,0,1
D0000443,2025-01-05T19:44:00Z,8192,35,,,,31.421286,,,,30.728484,0,0,1
D0000444,2025-01-05T19:44:00Z,8192,35,5.0185284,65.645089,13.080545,31.577778,89.546397,201.89931,0.29365482,29.941666,0,0,1
D0000445,2025-01-05T19:44:00Z,8192,35,,,,31.171254,,,,27.060828,0,0,1
D0000446,2025-01-05T19:44:00Z,8192,35,,,,31.578497,,,,28.456504,0,0,1
D0000447,2025-01-05T19:44:00Z,8192,35,,,,31.754843,,,,31.470877,0,0,1
D0000448,2025-01-05T19:44:00Z,8192,35,,,,31.446143,,,,27.902904,0,0,1
D0000449,2025-01-05T19:52:00Z,8192,35,,,,30.757767,,,,29.182002,0,0,1
D0000450,2025-01-05T19:52:00Z,8192,35,,,,31.381242,,,,30.485724,0,0,1
D0000451,2025-01-05T19:52:00Z,8192,35,,,,30.623137,,,,31.315842,0,0,1
D0000452,2025-01-05T19:52:00Z,8192,35,,,,30.791547,,,,28.893286,0,0,1
D0000453,2025-01-05T19:52:00Z,8192,35,,,,31.148476,,,,30.087298,0,0,1
D0000454,2025-01-05T19:52:00Z,8192,35,,,,31.291791,,,,29.890211,0,0,1
D0000455,2025-01-05T19:52:00Z,8192,35,,,,30.826833,,,,29.754898,0,0,1
D0000456,2025-01-05T19:52:00Z,8192,35,,,,31.346916,,,,29.916445,0,0,1
D0000457,2025-01-05T19:52:00Z,8192,35,,,,30.686479,,,,30.02647,0,0,1
D0000458,2025-01-05T19:52:00Z,8192,35,,,,30.741245,,,,29.863483,0,0,1
D0000459,2025-01-05T19:52:00Z,8192,35,,,,31.157149,,,,29.914634,0,0,1
D0000460,2025-01-05T19:52:00Z,8192,35,,,,30.919558,,,,31.141193,0,0,1
D0000461,2025-01-05T19:52:00Z,8192,35,,,,31.01242,,,,31.410657,0,0,1
D0000462,2025-01-05T19:52:00Z,8192,35,,,,31.223312,,,,30.902903,0,0,1
D0000463,2025-01-05T19:52:00Z,8192,35,,,,30.862679,,,,30.321022,0,0,1
D0000464,2025-01-05T19:52:00Z,8192,35,,,,31.127926,,,,30.086485,0,0,1
D0000465,2025-01-05T19:52:00Z,8192,35,,,,30.802522,,,,29.13244,0,0,1
D0000466,2025-01-05T19:52:00Z,8192,35,,,,30.945144,,,,30.728368,0,0,1
D0000467,2025-01-05T19:52:00Z,8192,35,,,,30.891694,,,,30.918938,0,0,1
D0000468,2025-01-05T19:52:00Z,8192,35,,,,31.315932,,,,31.397142,0,0,1
D0000469,2025-01-05T19:52:00Z,8192,35,,,,31.593649,,,,31.0776,0,0,1
D0000470,2025-01-05T19:52:00Z,8192,35,,,,31.737998,,,,29.350478,0,0,1
D0000471,2025-01-05T19:52:00Z,8192,35,,,,30.362797,,,,28.279512,0,0,1
D0000472,2025-01-05T19:52:00Z,8192,35,,,,30.751529,,,,29.732734,0,0,1
D0000473,2025-01-05T19:52:00Z,8192,35,,,,31.189318,,,,32.913299,0,0,1
D0000474,2025-01-05T19:52:00Z,8192,35,,,,31.170409,,,,29.273141,0,0,1
D0000475,2025-01-05T19:52:00Z,8192,35,,,,31.370742,,,,29.377798,0,0,1
D0000476,2025-01-05T19:52:00Z,8192,35,,,,31.045342,,,,31.597518,0,0,1
D0000477,2025-01-05T19:52:00Z,8192,35,,,,31.328824,,,,31.494545,0,0,1
D0000478,2025-01-05T19:52:00Z,8192,35,,,,31.035892,,,,28.995538,0,0,1
D0000479,2025-01-05T19:52:00Z,8192,35,,,,30.696001,,,,29.062003,0,0,1
D0000480,2025-01-05T19:52:00Z,8192,35,,,,30.94933,,,,30.405074,0,0,1
D0000481,2025-01-05T20:00:00Z,8192,35,,,,31.545027,,,,31.81872,0,0,1
D0000482,2025-01-05T20:00:00Z,8192,35,,,,31.416777,,,,30.941857,0,0,1
D0000483,2025-01-05T20:00:00Z,8192,35,,,,31.578259,,,,29.326251,0,0,1
D0000484,2025-01-05T20:00:00Z,8192,35,,,,31.029518,,,,31.603131,0,0,1
D0000485,2025-01-05T20:00:00Z,8192,35,,,,31.452835,,,,30.879559,0,0,1
D0000486,2025-01-05T20:00:00Z,8192,35,,,,31.686521,,,,30.188275,0,0,1
D0000487,2025-01-05T20:00:00Z,8192,35,,,,31.558756,,,,32.595281,0,0,1
D0000488,2025-01-05T20:00:00Z,8192,35,4.9568819,65.059671,13.12512,31.380035,89.474392,205.65407,0.48291683,31.31129,0,0,1
D0000489,2025-01-05T20:00:00Z,8192,35,,,,31.494465,,,,29.400798,0,0,1
D0000490,2025-01-05T20:00:00Z,8192,35,,,,31.196879,,,,29.227066,0,0,1
D0000491,2025-01-05T20:00:00Z,8192,35,5.0703663,65.412408,12.900923,30.938421,89.481577,197.71205,0.92533358,29.333013,0,0,1
D0000492,2025-01-05T20:00:00Z,8192,35,,,,31.274317,,,,29.903375,0,0,1
D0000493,2025-01-05T20:00:00Z,8192,35,,,,31.622284,,,,30.30418,0,0,1
D0000494,2025-01-05T20:00:00Z,8192,35,,,,31.654476,,,,29.301572,0,0,1
D0000495,2025-01-05T20:00:00Z,8192,35,,,,31.922962,,,,29.35398,0,0,1
D0000496,2025-01-05T20:00:00Z,8192,35,,,,31.43521,,,,28.357329,0,0,1
D0000497,2025-01-05T20:00:00Z,8192,35,,,,31.601737,,,,30.131913,0,0,1
D0000498,2025-01-05T20:00:00Z,8192,35,,,,31.03801,,,,31.016768,0,0,1
D0000499,2025-01-05T20:00:00Z,8192,35,,,,31.138058,,,,30.060665,0,0,1
D0000500,2025-01-05T20:00:00Z,8192,35,,,,31.146687,,,,29.436404,0,0,1
D0000501,2025-01-05T20:00:00Z,8192,35,,,,31.048707,,,,31.35139,0,0,1
D0000502,2025-01-05T20:00:00Z,8192,35,4.8940188,64.830048,13.246792,31.478542,89.567117,200.74197,0.44867818,31.653207,0,0,1
D0000503,2025-01-05T20:00:00Z,8192,35,,,,31.112546,,,,29.769216,0,0,1
D0000504,2025-01-05T20:00:00Z,8192,35,,,,31.965399,,,,30.471089,0,0,1
D0000505,2025-01-05T20:00:00Z,8192,35,,,,31.285331,,,,29.290212,0,0,1
D0000506,2025-01-05T20:00:00Z,8192,35,,,,31.212432,,,,29.337988,0,0,1
D0000507,2025-01-05T20:00:00Z,8192,35,5.0890359,65.231458,12.818038,31.385767,89.497436,202.66051,0.47083437,28.707757,0,0,1
D0000508,2025-01-05T20:00:00Z,8192,35,,,,31.230018,,,,31.187433,0,0,1
D0000509,2025-01-05T20:00:00Z,8192,35,,,,31.342373,,,,30.752587,0,0,1
D0000510,2025-01-05T20:00:00Z,8192,35,,,,31.224891,,,,31.024585,0,0,1
D0000511,2025-01-05T20:00:00Z,8192,35,,,,31.442055,,,,29.806607,0,0,1
D0000512,2025-01-05T20:00:00Z,8192,35,,,,31.193888,,,,30.322472,0,0,1
D0000513,2025-01-05T20:08:00Z,8192,35,5.0594323,65.083505,12.863796,31.262784,89.390305,196.48315,0.23345106,31.78612,0,0,1
D0000514,2025-01-05T20:08:00Z,8192,35,,,,31.018763,,,,30.139404,0,0,1
D0000515,2025-01-05T20:08:00Z,8192,35,,,,31.254165,,,,30.465596,0,0,1
D0000516,2025-01-05T20:08:00Z,8192,35,,,,31.129004,,,,32.238271,0,0,1
D0000517,2025-01-05T20:08:00Z,8192,35,,,,30.865044,,,,29.527525,0,0,1
D0000518,2025-01-05T20:08:00Z,8192,35,,,,30.866372,,,,29.538928,0,0,1
D0000519,2025-01-05T20:08:00Z,8192,35,4.8894565,64.703375,13.233245,30.704608,89.527582,200.45029,0.21127727,30.162177,0,0,1
D0000520,2025-01-05T20:08:00Z,8192,35,5.0088771,65.243373,13.025549,31.064473,89.536875,191.70098,0.27121038,29.75485,0,0,1
D0000521,2025-01-05T20:08:00Z,8192,35,4.9116699,64.799146,13.192895,31.626554,89.475734,200.19248,0.65929413,31.135597,0,0,1
D0000522,2025-01-05T20:08:00Z,8192,35,,,,30.959489,,,,30.976095,0,0,1
D0000523,2025-01-05T20:08:00Z,8192,35,4.9226401,64.578175,13.118606,30.894431,89.388716,198.74201,0.12386204,31.592345,0,0,1
D0000524,2025-01-05T20:08:00Z,8192,35,4.9651387,65.712662,13.234809,30.939178,89.417037,201.81824,0.1619399,29.37996,0,0,1
D0000525,2025-01-05T20:08:00Z,8192,35,,,,31.252469,,,,30.255768,0,0,1
D0000526,2025-01-05T20:08:00Z,8192,35,,,,30.885703,,,,29.253081,0,0,1
D0000527,2025-01-05T20:08:00Z,8192,35,,,,31.036258,,,,31.412955,0,0,1
D0000528,2025-01-05T20:08:00Z,8192,35,,,,31.256036,,,,31.912729,0,0,1
