stack_id,lot_id,split,product_generation,stack_layer_count,capacity_gb,packaging_route,assembly_tool_id,emc_batch_id,base_die_id,assembly_start_time_utc,reflow_start_time_utc,assembly_end_time_utc,feature_available_time_utc,stack_height_um,mold_cap_thickness_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,inspection_sampled
S000065,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000074,2025-01-07T12:10:00Z,2025-01-07T12:15:00Z,2025-01-07T13:50:00Z,2025-01-07T15:50:00Z,608.04882,30.342715,12.915556,0.72547482,1.8433552,9.7709712,7.2468071,3.5404868,246.10982,57.279045,1.4985938,176.3049,60.064535,0.34562728,0.31316396,16.13675,76,1
S000066,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000075,2025-01-07T12:20:00Z,2025-01-07T12:25:00Z,2025-01-07T14:00:00Z,2025-01-07T16:00:00Z,609.04742,30.532864,12.932348,0.44276521,1.5197802,8.7310502,6.9807221,2.4621074,242.15808,61.185848,1.4991482,174.80146,58.626871,0.16459715,0.28064463,13.753887,77,1
S000067,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000076,2025-01-07T12:30:00Z,2025-01-07T12:35:00Z,2025-01-07T14:10:00Z,2025-01-07T16:10:00Z,610.23144,29.968779,13.059618,0.40021446,0.31381505,9.5281946,6.8454285,2.2300718,243.75449,52.058785,1.604149,175.59969,59.238953,0.22227864,0.22151411,13.143085,78,1
S000068,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000077,2025-01-07T12:40:00Z,2025-01-07T12:45:00Z,2025-01-07T14:20:00Z,2025-01-07T16:20:00Z,608.60027,30.481569,12.994363,0.45892072,1.2238742,8.3242263,7.2000559,2.2812731,246.97232,60.055316,1.4803854,174.31364,60.222958,0.24023078,0.047732167,11.655769,79,1
S000069,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000078,2025-01-07T12:50:00Z,2025-01-07T12:55:00Z,2025-01-07T14:30:00Z,2025-01-07T16:30:00Z,610.29683,29.719912,13.006805,0.455876,1.5520396,9.3979265,7.0641802,2.7234103,246.58949,62.075517,1.6261538,173.2743,59.129692,0.48396422,0.31406392,13.194853,80,1
S000070,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000079,2025-01-07T13:00:00Z,2025-01-07T13:05:00Z,2025-01-07T14:40:00Z,2025-01-07T16:40:00Z,610.76433,29.477777,13.027325,0.5728563,2.1460173,9.3671231,6.9095969,2.3835462,244.54074,55.535218,1.4284921,175.11547,57.281717,0.12049458,0.15370243,13.341111,81,1
S000071,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000080,2025-01-07T13:10:00Z,2025-01-07T13:15:00Z,2025-01-07T14:50:00Z,2025-01-07T16:50:00Z,608.49799,29.4087,13.084071,0.830374,1.6623467,9.7701193,7.2498426,2.9850869,247.51766,55.015914,1.5349505,175.24438,56.887001,0.24779105,0.16410413,15.588523,82,1
S000072,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000081,2025-01-07T13:20:00Z,2025-01-07T13:25:00Z,2025-01-07T15:00:00Z,2025-01-07T17:00:00Z,612.15136,30.231583,12.972007,1.1461373,0.079339713,11.970554,7.192412,2.2229648,247.00955,54.31215,1.4649636,175.53478,60.312815,0.39201689,0.074247015,12.381449,83,1
S000073,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000082,2025-01-07T13:30:00Z,2025-01-07T13:35:00Z,2025-01-07T15:10:00Z,2025-01-07T17:10:00Z,610.28566,30.093737,12.892693,0.77854274,1.0137499,8.6703447,7.060995,2.2624765,241.80504,54.939937,1.531215,172.36144,57.982817,0.24416941,0.082875633,11.695265,84,1
S000074,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000083,2025-01-07T13:40:00Z,2025-01-07T13:45:00Z,2025-01-07T15:20:00Z,2025-01-07T17:20:00Z,609.99253,31.281141,12.979401,0.59379818,1.898003,9.3137999,7.2080441,3.3741224,247.64731,61.740339,1.5257985,176.91803,61.400309,0.19749464,0.11240019,16.415436,85,1
S000075,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000084,2025-01-07T13:50:00Z,2025-01-07T13:55:00Z,2025-01-07T15:30:00Z,2025-01-07T17:30:00Z,611.34849,31.201245,13.017064,0.63084899,2.591668,10.108066,7.1176008,3.4530807,239.9119,59.805417,1.3511909,175.45841,54.950539,0.42733412,0.38509725,18.143967,86,1
S000076,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000085,2025-01-07T14:00:00Z,2025-01-07T14:05:00Z,2025-01-07T15:40:00Z,2025-01-07T17:40:00Z,608.07491,30.302987,12.98236,0.60968188,1.7075359,8.4758145,7.162994,2.3935115,243.58838,52.298535,1.4685986,175.19035,61.402234,0.28498236,0.044091093,12.073859,87,1
S000077,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000086,2025-01-07T14:10:00Z,2025-01-07T14:15:00Z,2025-01-07T15:50:00Z,2025-01-07T17:50:00Z,612.17864,30.375103,12.998799,0.60111181,2.0810067,9.4667599,7.0828958,2.8014818,246.72399,57.272957,1.403214,174.64103,60.824234,0.21635879,0.25746155,15.958642,88,1
S000078,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000087,2025-01-07T14:20:00Z,2025-01-07T14:25:00Z,2025-01-07T16:00:00Z,2025-01-07T18:00:00Z,610.55804,30.078916,13.055053,0.38469904,0.70852105,9.3304678,6.9098046,3.1887532,242.25687,56.483462,1.531834,175.18825,62.454511,0.67219437,0.23323318,14.612139,89,1
S000079,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000088,2025-01-07T14:30:00Z,2025-01-07T14:35:00Z,2025-01-07T16:10:00Z,2025-01-07T18:10:00Z,606.75358,29.022139,12.989261,0.55427317,1.5881921,11.084474,7.1011302,3.8659425,246.407,61.831047,1.5338315,175.94315,59.131102,0.3228393,0.096184695,16.367531,90,1
S000080,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000089,2025-01-07T14:40:00Z,2025-01-07T14:45:00Z,2025-01-07T16:20:00Z,2025-01-07T18:20:00Z,608.45238,29.596862,12.952605,0.52776269,0.98332483,9.6059993,6.8782479,3.2514178,244.17953,54.748895,1.4971859,175.04431,60.327361,0.26188903,0.034010249,12.058292,91,1
S000081,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000090,2025-01-07T14:50:00Z,2025-01-07T14:55:00Z,2025-01-07T16:30:00Z,2025-01-07T18:30:00Z,609.48386,29.014169,12.969385,0.76692149,1.7982227,10.174778,7.4946819,3.687636,245.20191,53.345189,1.5359704,175.05342,60.294039,0.43260967,0.05017675,14.243292,92,1
S000082,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000091,2025-01-07T15:00:00Z,2025-01-07T15:05:00Z,2025-01-07T16:40:00Z,2025-01-07T18:40:00Z,609.94721,29.59637,12.976489,0.55827038,0.87587727,9.0760414,7.2210289,2.6847404,246.69337,56.539428,1.543967,175.80124,58.491897,0.22732264,0.070434416,12.167893,93,1
S000083,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000092,2025-01-07T15:10:00Z,2025-01-07T15:15:00Z,2025-01-07T16:50:00Z,2025-01-07T18:50:00Z,609.07167,29.940391,13.002229,0.63975664,1.9902398,9.8944151,7.2720266,3.3026144,246.10195,51.440897,1.6350884,175.97029,57.838095,0.28247728,0.10253301,12.441966,94,1
S000084,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000093,2025-01-07T15:20:00Z,2025-01-07T15:25:00Z,2025-01-07T17:00:00Z,2025-01-07T19:00:00Z,609.16509,29.932745,12.935702,0.65479701,3.3183366,11.698019,7.8048397,3.9859661,247.45986,58.109643,1.6245263,176.78291,62.209941,0.98759211,0.42703619,17.996146,95,1
S000085,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000094,2025-01-07T15:30:00Z,2025-01-07T15:35:00Z,2025-01-07T17:10:00Z,2025-01-07T19:10:00Z,610.02476,30.128697,12.988105,0.547007,0.6083417,9.1939584,7.0649104,2.0598501,245.63057,56.114271,1.4440105,175.53872,55.305006,0.25875463,0.11404785,11.38755,96,1
S000086,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000095,2025-01-07T15:40:00Z,2025-01-07T15:45:00Z,2025-01-07T17:20:00Z,2025-01-07T19:20:00Z,611.07808,31.231348,12.962913,0.50273302,0.9627084,9.7934631,6.6444298,2.3877282,243.44317,51.960294,1.4026579,175.44745,57.780947,0.17686917,0.20197062,11.014228,97,1
S000087,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000096,2025-01-07T15:50:00Z,2025-01-07T15:55:00Z,2025-01-07T17:30:00Z,2025-01-07T19:30:00Z,610.76072,29.951094,13.076609,0.54502094,1.6779475,9.1697303,7.4269315,2.9449946,246.43814,58.679574,1.5068401,176.90347,62.048974,0.36075181,0.26736899,14.81042,98,1
S000088,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000097,2025-01-07T16:00:00Z,2025-01-07T16:05:00Z,2025-01-07T17:40:00Z,2025-01-07T19:40:00Z,611.49173,30.131272,13.010752,0.72671796,0.89031798,9.6514585,7.0234484,2.1131501,244.1102,59.296314,1.4695004,174.93318,57.703228,0.32012522,0.071581565,12.114012,99,1
S000089,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000098,2025-01-07T16:10:00Z,2025-01-07T16:15:00Z,2025-01-07T17:50:00Z,2025-01-07T19:50:00Z,609.0325,30.554463,13.010904,0.53083873,2.0077203,10.075123,7.4164148,2.9248317,244.00959,59.45371,1.4628323,175.98011,61.00988,0.54083855,0.17961125,16.289926,100,1
S000090,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000099,2025-01-07T16:20:00Z,2025-01-07T16:25:00Z,2025-01-07T18:00:00Z,2025-01-07T20:00:00Z,608.97321,30.753635,12.927739,0.94651859,4.773437,9.7578236,7.4435975,5.3642395,245.83248,58.123454,1.3986684,177.05265,59.450164,0.84194203,0.33068941,18.322848,101,1
S000091,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000100,2025-01-07T16:30:00Z,2025-01-07T16:35:00Z,2025-01-07T18:10:00Z,2025-01-07T20:10:00Z,609.60826,29.839962,13.065748,0.52942898,0.81631587,8.9735075,6.8701186,2.1761033,245.7026,60.509639,1.5669073,174.10589,60.317627,0.2906557,0.16579669,12.845616,102,1
S000092,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000101,2025-01-07T16:40:00Z,2025-01-07T16:45:00Z,2025-01-07T18:20:00Z,2025-01-07T20:20:00Z,609.96427,30.078613,13.001651,0.56695004,1.4028445,10.401223,7.3231009,2.9614209,244.73226,54.433252,1.4936541,175.22237,57.683547,0.29157261,0.14725821,13.566194,103,1
S000093,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000102,2025-01-07T16:50:00Z,2025-01-07T16:55:00Z,2025-01-07T18:30:00Z,2025-01-07T20:30:00Z,607.80375,29.772998,12.987951,0.51451762,1.7411743,10.169828,7.1077125,2.6868661,247.37355,51.899446,1.3977575,175.32236,59.755418,0.26686882,0.29440865,14.145576,104,1
S000094,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000103,2025-01-07T17:00:00Z,2025-01-07T17:05:00Z,2025-01-07T18:40:00Z,2025-01-07T20:40:00Z,611.79408,30.860761,13.065787,0.74329636,0.98246239,8.8123983,6.9205343,2.787615,245.68644,59.376382,1.5779952,174.69885,60.683667,0.29890662,0.064420621,11.467402,105,1
S000095,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000104,2025-01-07T17:10:00Z,2025-01-07T17:15:00Z,2025-01-07T18:50:00Z,2025-01-07T20:50:00Z,610.79406,29.63723,13.024911,0.78037522,4.9284455,11.266326,7.7565579,4.443342,247.42623,65.72217,1.4419567,176.85623,62.655991,1.3526558,0.64981354,19.978605,106,1
S000096,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000105,2025-01-07T17:20:00Z,2025-01-07T17:25:00Z,2025-01-07T19:00:00Z,2025-01-07T21:00:00Z,608.125,29.85501,12.885349,0.51674137,2.4842927,8.7669387,6.960687,3.1122506,243.56493,59.422853,1.5490927,176.20468,57.961153,0.27857796,0.1123766,15.013064,107,1
S000097,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000106,2025-01-07T17:30:00Z,2025-01-07T17:35:00Z,2025-01-07T19:10:00Z,2025-01-07T21:10:00Z,608.31644,29.857138,13.007701,0.66956451,0.1921361,8.5622627,7.1913841,2.2594896,244.28635,61.168267,1.5093042,175.13277,62.814745,0.25308421,0.099602388,13.298854,108,1
S000098,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000107,2025-01-07T17:40:00Z,2025-01-07T17:45:00Z,2025-01-07T19:20:00Z,2025-01-07T21:20:00Z,610.12669,30.796766,12.940646,0.8546346,2.0181778,9.9185002,6.798155,2.143741,244.23487,52.795288,1.5351308,174.44446,61.871503,0.55751845,0.15702318,14.716001,109,1
S000099,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000108,2025-01-07T17:50:00Z,2025-01-07T17:55:00Z,2025-01-07T19:30:00Z,2025-01-07T21:30:00Z,610.27167,29.877854,13.039455,0.44078901,1.9613564,9.1193235,7.2435466,2.7104729,249.69489,59.014798,1.4256711,175.92687,58.634074,0.17145567,0.14292482,15.358377,110,1
S000100,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000109,2025-01-07T18:00:00Z,2025-01-07T18:05:00Z,2025-01-07T19:40:00Z,2025-01-07T21:40:00Z,610.54099,30.599932,13.036888,0.80346084,4.3962788,11.352266,7.3598084,3.4995496,248.14967,60.340053,1.5662371,174.81202,62.843399,0.3284643,0.19807366,20.330489,111,1
S000101,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000110,2025-01-07T18:10:00Z,2025-01-07T18:15:00Z,2025-01-07T19:50:00Z,2025-01-07T21:50:00Z,609.25146,29.836242,12.970257,0.53348253,1.8263714,11.776572,7.3443599,3.1123722,247.63179,60.770831,1.4034256,177.3835,60.212339,0.24152677,0.11508029,13.347818,112,1
S000102,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000111,2025-01-07T18:20:00Z,2025-01-07T18:25:00Z,2025-01-07T20:00:00Z,2025-01-07T22:00:00Z,610.46934,30.042342,13.053431,0.55756987,0.14646904,9.2501342,7.4354569,2.396149,242.61994,53.522866,1.5268432,175.46252,56.885856,0.29598558,0.11532859,14.679816,113,1
S000103,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000112,2025-01-07T18:30:00Z,2025-01-07T18:35:00Z,2025-01-07T20:10:00Z,2025-01-07T22:10:00Z,608.36171,30.456478,13.039134,0.57585646,0.7164464,9.1421927,6.8475761,2.2354996,244.35639,53.855656,1.4366753,174.3778,62.491876,0.13373648,0.28894571,14.92027,114,1
S000104,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000113,2025-01-07T18:40:00Z,2025-01-07T18:45:00Z,2025-01-07T20:20:00Z,2025-01-07T22:20:00Z,610.72675,30.802539,13.017286,0.61576427,1.7338041,10.185038,6.9193769,2.7849115,245.32179,57.870959,1.5364672,176.099,60.687185,0.34540628,0.091399395,14.045225,115,1
S000105,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000114,2025-01-07T18:50:00Z,2025-01-07T18:55:00Z,2025-01-07T20:30:00Z,2025-01-07T22:30:00Z,607.39246,29.315155,13.000741,0.89446127,3.6881155,10.953245,7.5358631,4.3879521,248.44408,59.452656,1.4998108,175.36038,62.243481,0.84570111,0.74605129,18.284436,116,1
S000106,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000115,2025-01-07T19:00:00Z,2025-01-07T19:05:00Z,2025-01-07T20:40:00Z,2025-01-07T22:40:00Z,608.76112,29.883072,12.956075,0.42556881,0.44332727,8.4309148,7.0113927,2.7130141,241.75528,56.148251,1.4684093,175.59783,57.81462,0.19332503,0.064545537,12.081899,117,1
S000107,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000116,2025-01-07T19:10:00Z,2025-01-07T19:15:00Z,2025-01-07T20:50:00Z,2025-01-07T22:50:00Z,606.67405,30.323175,12.919232,0.76218927,2.5099605,9.802976,7.1096163,3.0884673,245.84137,62.105918,1.3880081,177.02459,58.746677,0.50111305,0.34197216,17.010694,118,1
S000108,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000117,2025-01-07T19:20:00Z,2025-01-07T19:25:00Z,2025-01-07T21:00:00Z,2025-01-07T23:00:00Z,609.2643,29.527647,13.006321,0.475021,2.3273539,11.570519,7.3713497,2.9011713,244.24845,51.475037,1.6156174,174.44367,60.775819,0.5401083,0.15664143,14.532894,119,1
S000109,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000118,2025-01-07T19:30:00Z,2025-01-07T19:35:00Z,2025-01-07T21:10:00Z,2025-01-07T23:10:00Z,606.49244,29.259806,12.881525,0.43550753,0.14869897,8.1751589,6.9979007,2.7634633,243.44147,54.836546,1.4636535,174.93721,60.945099,0.23141182,0.062072766,13.494,120,1
S000110,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000119,2025-01-07T19:40:00Z,2025-01-07T19:45:00Z,2025-01-07T21:20:00Z,2025-01-07T23:20:00Z,608.1131,29.911047,12.90314,0.54803847,1.4651506,9.6555701,6.947528,2.5680735,246.60004,50.313074,1.4236404,174.04377,61.640331,0.26488404,0.088388948,13.336412,121,1
S000111,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000120,2025-01-07T19:50:00Z,2025-01-07T19:55:00Z,2025-01-07T21:30:00Z,2025-01-07T23:30:00Z,609.40973,30.152542,13.022642,0.67423752,3.1948447,12.489871,7.5001224,4.6165144,249.88517,58.724792,1.4429298,177.18579,60.690531,0.78953054,0.17756302,17.903342,122,1
S000112,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000121,2025-01-07T20:00:00Z,2025-01-07T20:05:00Z,2025-01-07T21:40:00Z,2025-01-07T23:40:00Z,611.04037,30.12516,12.953338,0.49242435,1.0579116,9.5085227,7.1707267,2.6702826,244.22504,53.480066,1.536845,174.34601,58.046818,0.36859943,0.13127222,11.683987,123,1
S000113,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000122,2025-01-07T20:10:00Z,2025-01-07T20:15:00Z,2025-01-07T21:50:00Z,2025-01-07T23:50:00Z,606.56041,28.907935,12.877057,0.66164607,2.4153777,10.477374,6.9491016,3.2228108,246.8553,60.355441,1.5393517,176.44993,63.364807,0.30074182,0.074914237,12.953906,124,1
S000114,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000123,2025-01-07T20:20:00Z,2025-01-07T20:25:00Z,2025-01-07T22:00:00Z,2025-01-08T00:00:00Z,608.87782,30.105021,12.966355,0.56239007,2.8873891,10.355008,7.200938,2.2862186,244.43296,58.212847,1.4807211,176.33416,61.241041,0.21614031,0.17435367,16.635298,125,1
S000115,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000124,2025-01-07T20:30:00Z,2025-01-07T20:35:00Z,2025-01-07T22:10:00Z,2025-01-08T00:10:00Z,609.62917,29.967075,13.011497,0.47792892,0.52942167,8.7059331,6.9183128,2.2436501,242.59595,60.746303,1.5811539,175.31475,59.936295,0.25521135,0.060249531,13.241722,126,1
S000116,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000125,2025-01-07T20:40:00Z,2025-01-07T20:45:00Z,2025-01-07T22:20:00Z,2025-01-08T00:20:00Z,609.71359,29.837685,12.930093,0.71254415,1.405943,9.350247,7.1916996,2.4854996,245.35626,61.793298,1.3657807,175.5494,59.407058,0.37413112,0.082975189,13.298211,127,1
S000117,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000126,2025-01-07T20:50:00Z,2025-01-07T20:55:00Z,2025-01-07T22:30:00Z,2025-01-08T00:30:00Z,611.55592,30.721335,13.016443,0.56312917,1.6456509,9.2990919,7.3980846,2.9697872,245.96548,58.381667,1.4990663,174.91373,60.697131,0.12163187,0.30694014,16.427656,128,1
S000118,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000127,2025-01-07T21:00:00Z,2025-01-07T21:05:00Z,2025-01-07T22:40:00Z,2025-01-08T00:40:00Z,607.19729,30.03616,12.958082,0.56795318,1.0662737,9.3953653,6.9860461,2.2750358,244.43971,57.324718,1.4180662,176.07259,59.190496,0.34461523,0.071861042,13.493795,129,1
S000119,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000128,2025-01-07T21:10:00Z,2025-01-07T21:15:00Z,2025-01-07T22:50:00Z,2025-01-08T00:50:00Z,607.88289,30.151406,12.893953,0.54371163,2.0910815,11.317473,6.9877537,4.2332493,243.73794,53.460124,1.4594685,177.7998,60.94303,0.57202489,0.10574941,15.376964,130,1
S000120,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000129,2025-01-07T21:20:00Z,2025-01-07T21:25:00Z,2025-01-07T23:00:00Z,2025-01-08T01:00:00Z,608.76671,29.33544,13.022572,0.75904274,1.5904869,8.9842229,7.0731587,2.7215836,245.47419,57.594954,1.4386397,173.76033,61.267152,0.27463075,0.057598489,13.6832,131,1
S000121,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000130,2025-01-07T21:30:00Z,2025-01-07T21:35:00Z,2025-01-07T23:10:00Z,2025-01-08T01:10:00Z,608.74045,30.368046,13.043879,0.52400951,1.7281237,9.5262352,6.7290621,2.1983472,243.78752,53.50527,1.5161466,173.58394,65.844634,0.28093428,0.068059647,12.688979,132,1
S000122,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC001,B0000131,2025-01-07T21:40:00Z,2025-01-07T21:45:00Z,2025-01-07T23:20:00Z,2025-01-08T01:20:00Z,608.83842,29.842305,12.965996,0.57619945,1.9143953,8.8809192,7.0867514,2.2545173,244.04782,53.605499,1.4278363,177.13416,57.83573,0.27142933,0.053979643,14.650232,133,1
S000123,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC001,B0000132,2025-01-07T21:50:00Z,2025-01-07T21:55:00Z,2025-01-07T23:30:00Z,2025-01-08T01:30:00Z,609.27828,30.330158,13.022278,0.58160848,0.97239232,10.228792,7.0909977,3.0327418,246.31565,56.616518,1.3511776,176.75307,57.78912,0.32545133,0.13407233,13.413864,134,1
S000124,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC001,B0000133,2025-01-07T22:00:00Z,2025-01-07T22:05:00Z,2025-01-07T23:40:00Z,2025-01-08T01:40:00Z,609.65238,30.067141,12.997083,0.52639518,1.8442283,9.2336814,6.9724863,3.2073121,247.03927,55.146968,1.4706718,175.70508,63.140493,0.43493718,0.030543928,12.186234,135,1
S000125,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000134,2025-01-07T22:10:00Z,2025-01-07T22:15:00Z,2025-01-07T23:50:00Z,2025-01-08T01:50:00Z,611.716,29.569712,13.058203,0.84227589,2.3499127,10.131533,7.3405058,3.7349579,246.34353,59.160556,1.4787208,174.83907,62.249968,0.62000495,0.15111392,15.77252,136,1
S000126,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000135,2025-01-07T22:20:00Z,2025-01-07T22:25:00Z,2025-01-08T00:00:00Z,2025-01-08T02:00:00Z,608.35588,29.950175,12.898525,0.47212204,0.55434135,11.087702,6.9556826,2.5924898,248.35208,59.231821,1.6760446,176.85636,60.523133,0.39037676,0.074301761,11.334765,137,1
S000127,L0002,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC001,B0000136,2025-01-07T22:30:00Z,2025-01-07T22:35:00Z,2025-01-08T00:10:00Z,2025-01-08T02:10:00Z,609.49515,30.935159,12.901025,0.77185692,2.3488974,9.5622774,6.9361801,2.4272703,248.08723,54.929479,1.6050076,174.1,57.832527,0.18978017,0.18402704,14.386349,138,1
S000128,L0003,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC001,B0000146,2025-01-08T00:00:00Z,2025-01-08T00:05:00Z,2025-01-08T01:40:00Z,2025-01-08T03:40:00Z,610.0306,29.97215,12.938999,0.70754559,2.5638417,12.27096,6.9141117,3.3890714,243.7297,59.089026,1.458165,175.87369,62.249151,2.2674789,1.1863379,15.591814,150,1
S000129,L0003,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC001,B0000147,2025-01-08T00:10:00Z,2025-01-08T00:15:00Z,2025-01-08T01:50:00Z,2025-01-08T03:50:00Z,608.18963,29.144066,13.03068,0.5347949,2.1090994,10.18679,7.2574368,3.8901401,247.19116,59.034027,1.4533691,176.10846,61.742569,0.61092775,0.47993605,17.533538,151,1
